sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh
1,I1,optimal,True,2.9917321000248194,,,19006.682831204504,0.0,187.1821523558262,123.87801655150231,0.0,547.1949738040624,363.584347093419,62.58302927327876,183.3642674910761,37.93208927375011,118.64190232285071,499.54638877982654,349.68247214587853
1,I3,optimal,True,4.609170100069605,,,127907.20198433074,0.0,187.18215066088914,122.33310758222959,0.0,547.1949706734573,361.171753913058,62.58302927327876,183.3642674910761,37.93208927375011,118.64190232285071,499.54638877982654,349.68247214587853
1,I4,optimal,True,9.22051959997043,,,208080.9858942763,0.0,200.27037777129914,132.0925198464733,0.0,561.7465559313856,370.9361321534749,62.58302927327876,183.3642674910761,37.93208927375011,118.64190232285071,499.54638877982654,349.68247214587853
2,I1,optimal,True,4.23897860001307,,,22.564188477239895,123.87801655150231,42.61760872555201,66.99573015398644,363.584347093419,85.23521806162204,168.7399548576842,37.84596611520853,102.97714720654797,26.49217628064597,72.08400304458357,202.80299192543063,141.96209434780144
2,I3,optimal,True,12.68494930001907,,,129198.97028193325,122.33310758222959,26.010397010248195,54.907210039030225,361.171753913058,52.020794282696706,144.7660818327638,37.84596611520853,102.97714720654797,26.49217628064597,72.08400304458357,202.80299192543063,141.96209434780144
2,I4,optimal,True,5.306402099900879,,,194142.8608698786,132.0925198464733,91.61901056999946,103.76106277248118,370.9361321534749,219.66049665341137,265.0431859303633,37.84596611520853,102.97714720654797,26.49217628064597,72.08400304458357,202.80299192543063,141.96209434780144
3,I1,optimal,True,14.562365200021304,,,4654.942910979557,66.99573015398644,58.535932654177564,61.07387134262808,168.7399548576842,148.07785237333673,154.2764819213319,20.525270563362362,56.388551849512524,14.367689394353654,39.47198629465876,199.7203166511389,139.8042216557972
3,I3,optimal,True,8.118311499943957,,,125247.95552829003,54.907210039030225,54.39390228861552,54.54789423344616,144.7660818327638,152.0624110677327,149.8735114679004,20.525270563362362,56.388551849512524,14.367689394353654,39.47198629465876,199.7203166511389,139.8042216557972
3,I4,optimal,True,6.424856300000101,,,194548.349815962,103.76106277248118,134.47161014196476,125.2584458008772,265.0431859303633,403.2622931044504,361.79656050096713,20.525270563362362,56.388551849512524,14.367689394353654,39.47198629465876,199.7203166511389,139.8042216557972
4,I1,optimal,True,7.753045300021768,,,1219.6732448644202,61.07387134262808,18.0465505030359,30.954746657415267,154.2764819213319,36.09310112748058,71.54811511323581,31.018279931108946,79.66958919299351,21.71279595177626,55.76871243509545,522.6247787516016,365.83734512612114
4,I3,optimal,True,71.82720309996512,,,126234.95758154448,54.54789423344616,46.979995078645096,49.25036412027769,149.8735114679004,109.62979650428008,121.70290951184045,31.018279931108946,79.66958919299351,21.71279595177626,55.76871243509545,522.6247787516016,365.83734512612114
4,I4,optimal,True,12.467038800008595,,,205050.9936079918,125.2584458008772,156.9335899068799,147.43104422976265,361.79656050096713,446.4096937379238,421.0257457113243,31.018279931108946,79.66958919299351,21.71279595177626,55.76871243509545,522.6247787516016,365.83734512612114
5,I1,optimal,True,8.734540299978107,,,257.8792276799024,30.954746657415267,3.9673036390041965,12.063536321260033,71.54811511323581,7.934607487176131,27.01865925159771,22.697376696259504,46.12917924620087,15.888163687381653,32.29042547234061,567.3760108682255,397.16320760775784
5,I3,optimal,True,9.907492900034413,,,129648.89090963395,49.25036412027769,74.08121059938345,66.63195298329165,121.70290951184045,191.55953122239612,170.6025360503099,22.697376696259504,46.12917924620087,15.888163687381653,32.29042547234061,567.3760108682255,397.16320760775784
5,I4,maxIterations,False,55.73482530005276,,,nan,147.43104422976265,147.43104422976265,147.43104422976265,421.0257457113243,421.0257457113243,421.0257457113243,22.697376696259504,46.12917924620087,15.888163687381653,32.29042547234061,567.3760108682255,397.16320760775784
6,I1,maxIterations,False,300.7430735999951,,,nan,12.063536321260033,12.063536321260033,12.063536321260033,27.01865925159771,27.01865925159771,27.01865925159771,30.93794862462657,107.11099569634257,21.656564037238596,74.9776969874398,746.8713007992544,522.8099105594781
6,I3,optimal,True,26.574630499933846,,,130790.0737508715,66.63195298329165,71.37923791478507,69.95505241926958,170.6025360503099,152.14561216893566,157.68268924825858,30.93794862462657,107.11099569634257,21.656564037238596,74.9776969874398,746.8713007992544,522.8099105594781
6,I4,optimal,True,54.546381999971345,,,193661.28841048828,147.43104422976265,136.8851388181088,140.0489103409449,421.0257457113243,395.9626059613364,403.4815476053418,30.93794862462657,107.11099569634257,21.656564037238596,74.9776969874398,746.8713007992544,522.8099105594781
