investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.00000050325682,59.99999999338173,5.098750932575058e-07
I1,1,N2,60.000000458434016,59.99999999008387,4.683501444446847e-07
I1,1,N3,60.00000050492826,59.9999999934736,5.114546581808099e-07
I1,1,N4,60.00000051003767,59.99999999387459,5.16163083830179e-07
I1,1,N5,60.00000051368778,59.99999999414274,5.195450398787216e-07
I1,1,N6,60.00000050974682,59.999999993830905,5.159159144341174e-07
I1,1,N7,60.000000490353884,59.99999999242755,4.979263366067244e-07
I1,1,N8,60.0000005027972,59.99999999333952,5.094576778219562e-07
I1,1,N9,60.00000050523648,59.99999999349418,5.117423000911003e-07
I1,2,N1,60.000000350676856,59.99999998153939,3.691374672598613e-07
I1,2,N2,60.00000030341963,59.9999999780711,3.253485303389425e-07
I1,2,N3,60.00000035078491,59.99999998153198,3.692529304544223e-07
I1,2,N4,60.000000356394054,59.99999998195637,3.7443768263756283e-07
I1,2,N5,60.0000003588027,59.9999999821355,3.766672023175488e-07
I1,2,N6,60.00000035579213,59.99999998189051,3.73901620775996e-07
I1,2,N7,60.0000003353395,59.99999998041478,3.5492472250098217e-07
I1,2,N8,60.000000348108735,59.99999998135759,3.667511450089478e-07
I1,2,N9,60.000000351032895,59.9999999815484,3.6948449633200653e-07
I1,3,N1,59.9999999616444,59.99999992022453,4.141986664762953e-08
I1,3,N2,59.99999991389576,59.999999916696076,-2.8003128704767732e-09
I1,3,N3,59.99999996346497,59.99999992027823,4.3186744846934744e-08
I1,3,N4,59.99999996707583,59.9999999206131,4.6462730551866116e-08
I1,3,N5,59.9999999689381,59.999999920746134,4.8191964197030757e-08
I1,3,N6,59.99999996714794,59.99999992058385,4.6564089473122294e-08
I1,3,N7,59.99999994581563,59.99999991903976,2.677587218613553e-08
I1,3,N8,59.999999959636604,59.99999992003884,3.959776506690105e-08
I1,3,N9,59.999999963467765,59.99999992028517,4.3182595277357905e-08
I1,4,N1,59.99999026536611,59.99999969728523,-9.431919124835986e-06
I1,4,N2,59.999990217320054,59.99999969376247,-9.47644241477974e-06
I1,4,N3,59.99999026735892,59.999999697439115,-9.430080197603274e-06
I1,4,N4,59.99999027063592,59.99999969767446,-9.42703854178717e-06
I1,4,N5,59.99999027221986,59.99999969779236,-9.425572500276758e-06
I1,4,N6,59.99999027099829,59.99999969770074,-9.426702447967727e-06
I1,4,N7,59.99999024923993,59.999999696106144,-9.446866215512273e-06
I1,4,N8,59.999990263554736,59.99999969715916,-9.433604425623798e-06
I1,4,N9,59.99999026736171,59.999999697439115,-9.430077405170323e-06
