hour,lambda_system,system_net_injection_residual_mw
1,67.15000052349869,5.162554867009881e-08
2,67.15000053670241,5.1625553834322214e-08
3,67.15000054511658,5.1625583985818844e-08
4,67.15000054697119,5.162554830692046e-08
5,67.15000053557253,5.162556552745046e-08
6,67.15000050956232,5.162557993145215e-08
7,67.1500004701284,5.162559428404186e-08
8,67.15000044711469,5.162555001781322e-08
9,67.15000045761903,5.162552888245967e-08
10,60.00000019480593,4.6128539166478996e-08
11,60.00000039050624,4.61286225513579e-08
12,60.00000045497852,4.612860742385448e-08
13,60.00000047785261,4.612864672014534e-08
14,60.00000049279995,4.612853317423474e-08
15,60.00000050078872,4.6128580534960136e-08
16,60.000000451542924,4.612862586307802e-08
17,60.000000243426655,4.612859681114455e-08
18,67.15000057998495,5.1625475514935936e-08
19,67.15000049369708,5.162537403660246e-08
20,67.150000453451,5.162552300623909e-08
21,67.15000044505129,5.162542315082627e-08
22,67.15000046026313,5.1625546726139815e-08
23,67.15000048369963,5.1625587584197736e-08
24,67.15000050331,5.162556015363635e-08
