node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,36.32006076981036,203.97346084872473,5.615999988036081
N2,17.716560809189694,47.56525124934679,2.684790336094711
N3,1.8528507583196035e-05,5.832286799119955e-05,3.147736952332524
N4,2.142015116444278e-06,6.635554801777373e-06,3.097809511630489
N5,0.49400068792371676,2.774307306843346,5.615998873409976
