hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L12,357.24186720322325,400.0,0.8931046680080581,8.921941391711316e-09,-9.942538060746938e-09
1,L14,221.9291735639443,400.0,0.5548229339098607,9.753223912155634e-09,-9.929962967397909e-09
1,L15,222.52123298978617,400.0,0.5563030824744655,9.751504450147338e-09,-9.93010023682608e-09
1,L23,103.9019720657855,400.0,0.25975493016446377,9.852531288324218e-09,-9.913414798006628e-09
1,L34,-148.6192218982206,240.0,0.6192467579092524,9.88797341347271e-09,-9.517327410290162e-09
1,L45,-179.2091240811204,240.0,0.746704683671335,9.896101320250322e-09,-9.271927118890011e-09
2,L12,369.7832284890761,400.0,0.9244580712226903,8.578752558478578e-09,-9.943268236891573e-09
2,L14,228.10994198965145,400.0,0.5702748549741287,9.745721003819482e-09,-9.930544601447004e-09
2,L15,237.16534344879793,400.0,0.5929133586219948,9.730692379721807e-09,-9.931587404033071e-09
2,L23,103.08328130809286,400.0,0.25770820327023214,9.852530376758797e-09,-9.913415112254243e-09
2,L34,-153.86080546077562,240.0,0.6410866894198984,9.889086079208687e-09,-9.495522621416339e-09
2,L45,-182.37993395330292,240.0,0.7599163914720956,9.896695632798388e-09,-9.241342226594713e-09
3,L12,379.6100335546825,400.0,0.9490250838867063,8.117896780171315e-09,-9.94381737328144e-09
3,L14,234.87812275871107,400.0,0.5871953068967777,9.73748553621612e-09,-9.931134708675733e-09
3,L15,252.77210060024626,400.0,0.6319302515006157,9.706834395520047e-09,-9.932973066670051e-09
3,L23,105.7253180873164,400.0,0.264313295218291,9.851350366668624e-09,-9.913816795800412e-09
3,L34,-157.1912608203629,240.0,0.6549635867515121,9.889774348493146e-09,-9.480776224292752e-09
3,L45,-185.94456188630437,240.0,0.7747690078596016,9.897344273196627e-09,-9.204424990941471e-09
4,L12,372.1353252265303,400.0,0.9303383130663258,8.63090691843111e-09,-9.943181839347395e-09
4,L14,229.7127543811443,400.0,0.5742818859528608,9.746384957524077e-09,-9.93049489931902e-09
4,L15,249.3012518933312,400.0,0.623253129733328,9.715425497311615e-09,-9.93250721619067e-09
4,L23,102.89806948830562,400.0,0.25724517372076405,9.85285750479795e-09,-9.913301942975493e-09
