iteration,investor,termination,solve_seconds,profit_belief_eur_per_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
1,I1,optimal,10.571056599728763,5099.158369850607,0.01103097922168672,127.09999484524718,322.8717814891179,5.58720028271046,8.689634365300321,79.8171468958637
1,I2,optimal,13.643406799994409,3639.5134524225145,0.01091863145120442,68.96288817084273,250.38631328991937,3.4962886892467915,9.11931553627889,49.94698127495417
2,I1,optimal,7.981586299836636,8435.541909300446,0.011001819162629545,145.37584771524737,395.4215159362135,9.389931184439778,22.422322455752752,62.48484536600416
2,I2,optimal,14.745158299803734,4796.247231741279,0.01098233723314479,60.08137974477977,259.47285589129854,5.84445975045629,14.614035817779989,25.04768526372868
3,I1,optimal,12.175385099835694,8326.461630862113,0.011005579843185842,151.78962266617452,413.3547043596452,11.066865215108464,26.085199533488574,39.29215052079247
3,I2,optimal,16.819525599945337,4760.911011011265,0.011028882814571261,59.80947367601021,261.35397712976646,3.832245697397962,3.776699221435192,5.985863349428714
4,I1,optimal,14.748269500210881,8354.072451772767,0.011001100414432585,155.52398334140187,419.73659428966215,4.592627960414697,4.549358934846479,19.941461405770724
4,I2,optimal,11.173230899963528,4761.27323768411,0.011038138822186738,60.2857984122568,262.2178285421659,0.42125542036420516,0.41708897930177125,2.874503981434165
5,I1,optimal,6.301245799753815,8356.517988301046,0.010985098138917238,156.8072140541681,421.74133585051686,1.528953478500933,1.5279683676035656,37.12837294025343
5,I2,optimal,6.447825400158763,4759.889688729768,0.011034180875867605,60.47887818744278,262.503941418151,0.10034560961136349,0.09971601299522649,0.9731682291646591
6,I1,optimal,12.20453970041126,10031.16293405382,0.011014948482625186,160.48152743478542,422.11584084046183,0.9279533854389896,0.9278680016013061,60.367827925816385
6,I2,optimal,19.87839990016073,5895.474303918594,0.011059342010412365,68.90658706467939,306.6381185363395,3.267197028093903,8.581248888177074,34.865346588324265
7,I1,optimal,17.12451329967007,12465.33853045146,0.01107560598757118,163.00984072706436,533.9394762264601,6.695656723718219,12.54838954476318,36.680145716304516
7,I2,optimal,13.671341000124812,9738.146547986764,0.011141051421873271,116.33678666091991,408.66068385935165,29.95252719031547,29.952527487917624,42.78932455759354
8,I1,optimal,10.537612000014633,11652.848093531333,0.011127477220725268,172.49832674259704,557.4419855747412,0.6999999868647901,0.6999999929223564,12.836797367278066
8,I2,optimal,8.688080699648708,9372.880646116282,0.011116488254629076,123.81185688415337,422.1144394953262,0.6999999852642167,0.6999999847840037,6.997175951756702
9,I1,optimal,6.221373800188303,11661.557000125085,0.011131881969049573,173.22956314327894,559.5341416492865,0.6999998805171526,0.6999999360001713,2.2063931042687006
9,I2,optimal,11.969349200371653,10466.716842541568,0.01097053976263851,148.37527155739906,468.9116783467192,8.145057884187908,14.09174622939808,34.49577431305552
10,I1,optimal,25.713806700427085,13200.975688633485,0.011110030754934996,177.46965248559815,587.7531692850064,48.17657204749546,106.10821196970258,68.82367435356495
10,I2,optimal,10.772007199935615,11150.635676026897,0.01111407671123743,150.51574617538128,483.47568851812133,3.9905125507241417,5.075069825246981,43.67670458469763
11,I1,optimal,8.873157100286335,13336.5413560774,0.011082444689236581,178.78033002342792,591.3547570718255,0.6999999008701078,0.6999998985950368,13.103011375409288
11,I2,optimal,6.429925499949604,11154.987985400036,0.011115461413282901,150.57091956611174,485.8028943840027,0.6999999290748603,0.6999999646107261,3.930903412622783
12,I1,optimal,7.3780681998468935,13661.724466250727,0.011095832218416035,174.37719285348678,595.0105468630184,2.3294064485583474,2.41555040781283,26.341530782364124
12,I2,optimal,9.772183899767697,11362.261235140904,0.011101138370577246,148.2339629673492,489.36382179743276,0.6999999943142624,0.6999999925883096,19.80125353535578
13,I1,optimal,7.240343399811536,13593.687987746815,0.011089871928561479,173.87866774685926,595.6315598274673,0.5909533101266876,0.5909533077707303,12.877338211057044
13,I2,optimal,10.506122699938715,11306.769105177618,0.011054909555241466,147.49034905717733,490.02818884684416,0.7657311779117589,0.7657321904026411,5.940378318180947
14,I1,optimal,6.5104580000042915,13572.973662091961,0.011082140263170004,173.84751017384446,595.8097201258698,0.17728609038750343,0.17728608718217556,2.844385740184201
14,I2,optimal,21.067965199705213,11301.940397266282,0.011058739852160215,147.23193352983512,490.1654654374062,0.6999998297804331,0.6999998298907529,1.7821139364671457
15,I1,optimal,4.676270799711347,13566.437593641442,0.011082854529377073,173.86747005468365,595.8751833750089,0.057258676879442624,0.07135885766172119,2.601059213572448
15,I2,optimal,5.732020800001919,11303.553834818875,0.011064110323786736,147.14473666345435,490.19969784628523,0.3742434006508599,0.699998372587882,0.5346334295012285
16,I1,optimal,17.866577500011772,13788.60642066952,0.011139066889882088,176.5417980333494,644.1390455528517,19.38611901768085,19.38611905702379,32.26694807295674
16,I2,optimal,19.110566899646074,10961.466643857886,0.011090293119195849,147.12060092118395,490.2082506134844,0.11227271655065754,0.26267695994000684,0.1603895950723679
17,I1,optimal,5.604747700039297,13788.128233730073,0.011143294570501894,177.3459931693129,658.6527470659922,0.6169367837928237,0.6039299561076346,9.723278426145525
17,I2,optimal,30.06430139997974,10858.864633059773,0.011134529602713883,147.1135524492212,490.2111769108319,0.03368265987193833,0.07880502833469297,0.048118085531340477
18,I1,optimal,9.77445559995249,14058.12355407506,0.011140448157675564,173.86998350806775,659.539982661429,0.6999999944849686,0.6999999913219114,5.538096590484685
18,I2,optimal,14.590803900267929,11461.713161899675,0.010943413188215345,149.0547426071205,492.03054916994284,35.75448387672104,83.66549606125828,56.5815042756056
19,I1,optimal,4.989479599986225,14237.188772280817,0.010955936391837895,174.75349432854264,662.0235170693398,0.6999999183672413,0.6999998994187939,1.267832147427165
19,I2,optimal,5.766144799999893,11462.26561996284,0.010942668188363314,149.11212451752536,492.0858493621706,0.699914111147562,0.6999141089347644,16.97449808532142
20,I1,optimal,21.752314100041986,14262.994419970553,0.010935089841950685,174.85570090887407,662.5486283425544,0.2662442743705143,0.5569528205111071,0.380348963386449
20,I2,optimal,19.507930099964142,11462.688206375595,0.010942383203655481,149.0821555305639,492.05835032597344,0.6996942619192,0.699694255426803,5.0922073357042335
21,I1,optimal,5.683141199871898,14271.62754527391,0.010936332517303526,174.87167212620497,662.6866164290425,0.07987382242891669,0.16708705079697833,0.11410546061273813
21,I2,optimal,7.143106600269675,11462.84102905995,0.010942850087303668,149.06896643668222,492.0461823838218,0.6989877991418973,0.6989877721302254,1.5276750703757824
22,I1,optimal,11.395209799986333,14274.299184644506,0.010933144483715296,174.87510714411613,662.726494715757,0.02396206117256707,0.05012589856986448,0.0342315159608101
22,I2,optimal,12.09241700032726,11462.893523213374,0.01094340078998357,149.06468931758408,492.04223206473006,0.32079726327684915,0.6966057708030766,0.45828180468121316
23,I1,optimal,10.236912299878895,14275.115875111562,0.01094028918305412,174.8759804846668,662.738566562491,0.007188699681776291,0.01503791273020171,0.01026957097396613
23,I2,optimal,44.81528879981488,11663.759809824049,0.010959109815303236,150.56834385457478,541.7976059850048,1.3744723525994622,2.012215964117559,12.118823570982897
24,I1,optimal,4.985352700110525,14278.327248831869,0.010947632312308997,175.33115400425203,659.5239462955507,0.08866291487097151,0.08866290903102932,3.6611321380856587
24,I2,optimal,8.051164700184017,11636.161292790199,0.010949746647384018,150.71074633758835,557.3811660659724,0.05507781150187946,0.0686560011788864,1.1531033850608114
25,I1,optimal,8.193080800119787,14209.93794784446,0.01095152972266078,175.3721347400688,659.2356465561318,0.007335279776635418,0.007335278689351213,0.3297490179338318
25,I2,optimal,7.602384599857032,11633.67621474235,0.010945246845949441,150.72568372653126,562.1153609709338,0.008802202420799942,0.03079872136572027,0.12249467635768241
26,I1,optimal,7.56563670001924,14187.95851289123,0.010952540847938508,175.37582827867706,659.2100045011172,0.0006570008902513613,0.0006570006021017165,0.029751360492934253
26,I2,optimal,14.75737619958818,11633.454174983503,0.01094981119967997,150.7276647247919,563.5409411111539,0.0026404261989039614,0.011516962937504755,0.016637113606552845
27,I1,optimal,5.794741400051862,14181.241884255192,0.010957762191537768,175.3761611819357,659.2077888815694,5.958108793686283e-05,0.00012223389279303597,0.0026998183167954437
27,I2,optimal,7.702790500130504,11633.43389155488,0.01094915805151686,150.7280328434558,563.969093972672,0.0007924694940277362,0.0036746786333120324,0.003180482198457568
