hour,lambda_system,system_net_injection_residual_mw
1,67.15000064839177,9.802819391993564e-15
2,67.15000064327596,6.728169993253052e-14
3,67.15000063642714,7.72519423150137e-15
4,67.15000062949971,-1.6003027148652595e-14
5,67.15000063843291,-2.450537258724746e-15
6,67.15000064950888,-4.706262942596144e-14
7,67.15000065917813,-5.589167771231739e-14
8,67.15000066316054,3.478193653056723e-14
9,67.15000065713095,6.956881223598135e-14
10,60.00053922060531,-3.520006713858182e-14
11,60.00000059094216,-1.8166580932981372e-14
12,60.000000588980676,-1.8062683640060588e-14
13,60.0000005878653,-4.077751186397397e-14
14,60.00000058686784,-1.87772455842131e-14
15,60.000000585687026,1.4557254232199244e-14
16,60.00000058751471,-2.016497892961786e-15
17,60.00000060015574,-6.618190599114227e-14
18,67.15000065161784,4.719999925403984e-14
19,67.15000066353495,-1.0818143478951419e-14
20,67.15000070357743,2.025953870338168e-14
21,67.15000068918326,-2.6776143623368673e-14
22,67.15000066291621,-2.7612020471728255e-14
23,67.15000065518561,1.597303553509639e-14
24,67.15000065109444,-5.341298856251065e-14
