hour,lambda_system,system_net_injection_residual_mw
1,67.15000054535804,-6.406744941942734e-14
2,67.15000049960864,-9.684615325473128e-15
3,67.15000041951055,2.837451952422913e-14
4,67.15000031382546,-6.827438663714781e-14
5,67.15000044509082,-5.752748857838888e-14
6,67.15000055255514,-5.272959223612285e-14
7,67.15000061426261,4.1221314981828655e-14
8,67.15000062978396,-8.781259001800492e-15
9,67.15000057811997,-3.9225985673063506e-15
10,60.000000656146696,-4.5734193101793974e-14
11,60.00000058213273,-1.639645748183186e-15
12,60.000000564599624,3.406431914666807e-14
13,60.00000055015419,5.227181295552446e-15
14,60.00000052723237,-3.413848651619996e-14
15,60.00000051585691,3.941926437735529e-14
16,60.00000055667923,-9.732274838625363e-15
17,60.000000610993645,-3.6279084992974094e-15
18,67.15000052891114,4.46181349730743e-14
19,67.14999990777935,-9.460639693877871e-14
20,67.14999996531898,1.067010398711804e-14
21,67.15000061888986,-1.276158870634258e-13
22,67.15000061279429,-6.277990209208497e-14
23,67.15000058368437,-5.312465338565826e-14
24,67.15000056106554,9.572453458632345e-14
