iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
1,I4,14.479668795827251,76.2072905974659,10.716154606168617,103.87323381176877,1672.8331574606411,1444.1048347208098,0.5988479143603846,29.64416403295151
1,I2,7.98063189059894,32.354256945689734,11.76040289709315,11.708885608986622,824.6968524379613,686.1232398617025,-6.304308096368908,6.703280892172815
1,I3,24.16355665805566,23.264776011249456,16.036931210015563,24.56723617393436,1204.9346561567152,1046.3119044030682,-10.374413602999747,1.6883967824631614
1,I1,3.8133134456567435,3.0918942146161963,10.728751613767923,5.250083326416392,1284.6022721102086,1182.084912216751,-5.421844793767332,5.346609816413639
2,I4,4.5244977106333195,0.7634641607531066,5.271820105144179,52.224112238005624,1936.1986874149807,1889.5567086572046,-3.33640091694918,18.171354253928087
2,I2,0.6999998559008759,6.5116287587548065,3.5642725794828056,7.193008986072964,497.2765510515292,454.6085076232405,-6.2417977574987145,7.569212384857202
2,I3,2.479012594469385,2.8188718860609137,5.113629490953121,17.31879780690852,1297.937682737065,1234.5787369984664,-7.184272741567107,4.561406190821964
2,I1,2.653566321086799,4.048810533470138,4.360189088875742,1.7644538836543888,1111.7545291970948,1086.8419710793487,-5.540676883734915,5.449164154357152
3,I4,2.3048377615357127,44.7679160767882,3.3217891953353056,318.89117180453803,2881.799016238701,2909.1873442134074,-67.61035396104111,27.73060959534499
3,I2,0.6999884238421789,7.249849533134734,1.0873613899661874,5.9070067000638,149.2136603140721,136.41302730977864,-6.725889893947239,7.100983467821663
3,I3,0.6743553949101162,2.978970651114214,4.187504811323668,5.705197896260803,1153.7888558091197,1159.739584928929,-6.076354599947363,5.221469693009758
3,I1,0.6999891609827077,20.849465222568053,1.4919161361266264,13.129455763666448,990.3150609464138,991.5381620473241,-7.2793461369986625,6.901489686141773
4,I4,1.281550427089312,1.191496518446754,2.3631248192224668,115.68198604148692,3928.6039992014366,3937.276223243011,-67.49670398126833,38.24087232249872
