node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,18.425058871598328,39.369775910072725,2.136751702365524
N2,47.260410202037896,94.52082579296473,2.000000114025437
N3,26.4450356105177,52.890079169497085,2.0000003005653615
N4,27.55047053355436,58.86852187403831,2.136751958640451
N5,61.81612914828879,253.50092219663276,4.100886381748642
