hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_Base,596.7500028214067,600.0,40.0,-4.082253004876568e-07
1,G_Peak,4.144874499464403e-08,600.0,80.0,6.570084114514958e-09
1,RES_Wind_N1,280.83000275685123,280.83,0.0,-40.00000080209512
1,RES_PV_N3,9.675909871532038e-10,0.0,0.0,-13037.90470754815
2,G_Base,580.6691601111479,600.0,40.0,-4.3184776690334096e-08
2,G_Peak,4.1448742692009023e-08,600.0,80.0,6.570084114476814e-09
2,RES_Wind_N1,325.6000032045513,325.6,0.0,-40.00000043583889
2,RES_PV_N3,9.67591012578043e-10,0.0,0.0,-13037.9047074833
3,G_Base,524.7838803877776,600.0,40.0,-9.547467217338344e-09
3,G_Peak,4.1448741844790166e-08,600.0,80.0,6.570084114473195e-09
3,RES_Wind_N1,370.0000036485512,370.0,0.0,-40.000000400949666
3,RES_PV_N3,9.675910247794158e-10,0.0,0.0,-13037.904707477752
4,G_Base,506.1545019780748,600.0,40.0,-6.481143979386252e-09
4,G_Peak,4.1448741912875296e-08,600.0,80.0,6.570084114472781e-09
4,RES_Wind_N1,354.83000349685125,354.83,0.0,-40.00000039794965
4,RES_PV_N3,9.675910249269582e-10,0.0,0.0,-13037.904707479063
5,G_Base,515.3093798202891,600.0,40.0,-7.600617049266464e-09
5,G_Peak,4.144874282434417e-08,600.0,80.0,6.570084114472948e-09
5,RES_Wind_N1,367.4100036226513,367.41,0.0,-40.00000039894175
5,RES_PV_N3,9.675910119017667e-10,0.0,0.0,-13037.904707478594
6,G_Base,593.8478939503699,600.0,40.0,-1.9904851644199655e-07
6,G_Peak,4.1448745144329614e-08,600.0,80.0,6.570084114493272e-09
6,RES_Wind_N1,320.4200031527513,320.42,0.0,-40.00000059198405
6,RES_PV_N3,9.675909852665477e-10,0.0,0.0,-13037.904707540343
7,G_Base,488.61757032788165,600.0,40.0,-8.042991464252897e-09
7,G_Peak,178.90241779885469,600.0,80.0,4.955625532190916e-09
7,RES_Wind_N1,278.24000273095123,278.24,0.0,-40.000000401204325
7,RES_PV_N3,9.75947762477207e-09,0.0,0.0,-15137.863151182813
8,G_Base,600.000005994828,600.0,40.0,-1765.21740881865
8,G_Peak,131.5100610575847,600.0,80.0,5.446685755434306e-09
8,RES_Wind_N1,214.23000213760048,214.23,0.0,-1805.2174092148264
8,RES_PV_N3,15.050000150266207,15.05,0.0,-10000.000100002606
9,G_Base,600.0000059948268,600.0,40.0,-1765.217408835435
9,G_Peak,176.27119192437763,600.0,80.0,4.944596550446964e-09
9,RES_Wind_N1,160.58000160109947,160.58,0.0,-1805.2174092348207
9,RES_PV_N3,88.5800008855662,88.58,0.0,-10000.000099843019
10,G_Base,600.0000059485512,600.0,40.0,-40.00000039377371
10,G_Peak,168.3498985940283,600.0,80.0,5.081677469997915e-09
10,RES_Wind_N1,76.22000073647563,76.22,0.0,-80.00000080734391
10,RES_PV_N3,188.34000185767562,188.34,0.0,-80.00000083769413
11,G_Base,600.0000059485512,600.0,40.0,-40.000000074940175
11,G_Peak,5.382734150906315,600.0,80.0,6.532743150649824e-09
11,RES_Wind_N1,42.180000396075634,42.18,0.0,-80.00000051029996
11,RES_PV_N3,295.41000292837566,295.41,0.0,-80.00000048065519
12,G_Base,600.0000056486907,600.0,40.0,-3.88548482016522e-07
12,G_Peak,5.0276090571002845e-08,600.0,80.0,6.570084114512486e-09
12,RES_Wind_N1,25.160000206723378,25.16,0.0,-40.00000085688328
12,RES_PV_N3,377.9700037348234,377.97,0.0,-40.000000787738344
13,G_Base,600.0000056486907,600.0,40.0,-3.6487576792318205e-08
13,G_Peak,5.027609029814366e-08,600.0,80.0,6.570084114475761e-09
13,RES_Wind_N1,18.130000136423376,18.13,0.0,-40.00000053629517
13,RES_PV_N3,428.2800042379233,428.28,0.0,-40.0000004323482
14,G_Base,600.0000056486908,600.0,40.0,-3.070117906483257e-08
14,G_Peak,5.0276091185434576e-08,600.0,80.0,6.570084114475137e-09
14,RES_Wind_N1,10.36000005872338,10.36,0.0,-40.0000006155994
14,RES_PV_N3,430.0000042551234,430.0,0.0,-40.00000042604514
15,G_Base,600.0000056486908,600.0,40.0,-9.125712737580466e-08
15,G_Peak,5.0276092657160026e-08,600.0,80.0,6.570084114481446e-09
15,RES_Wind_N1,9.99000005502338,9.99,0.0,-40.00000068370791
15,RES_PV_N3,393.0200038853234,393.02,0.0,-40.000000488849075
16,G_Base,600.0000056557118,600.0,40.0,-5.108418746628771e-06
16,G_Peak,5.048773777031901e-08,600.0,80.0,6.5700841150058245e-09
16,RES_Wind_N1,11.100000066239978,11.1,0.0,-40.00000568038739
16,RES_PV_N3,322.07000317594,322.07,0.0,-40.00000551016159
17,G_Base,600.0000059485512,600.0,40.0,-40.00000037913956
17,G_Peak,101.88418048056595,600.0,80.0,5.799658265469368e-09
17,RES_Wind_N1,11.10000008527563,11.1,0.0,-80.00000095111051
17,RES_PV_N3,222.74000220167562,222.74,0.0,-80.00000079356388
18,G_Base,600.0000059485512,600.0,40.0,-40.00000040307734
18,G_Peak,250.8050763121865,600.0,80.0,3.977126178170612e-09
18,RES_Wind_N1,15.54000012967563,15.54,0.0,-80.00000092207661
18,RES_PV_N3,103.20000100627563,103.2,0.0,-80.00000086900413
19,G_Base,600.0000059991248,600.0,40.0,-1765.2174092438665
19,G_Peak,309.315922568574,600.0,80.0,2.5716485699835614e-09
19,RES_Wind_N1,9.990000099039504,9.99,0.0,-1805.2174098364374
19,RES_PV_N3,13.760000137293119,13.76,0.0,-10000.000098207427
20,G_Base,600.0000059991248,600.0,40.0,-1765.217408970128
20,G_Peak,333.8424803973158,600.0,80.0,2.3102852048173696e-09
20,RES_Wind_N1,11.470000113839449,11.47,0.0,-1805.217409536118
20,RES_PV_N3,9.69717797834124e-09,0.0,0.0,-15661.365129024942
21,G_Base,600.0000059991248,600.0,40.0,-1765.2174090425813
21,G_Peak,312.01820426067354,600.0,80.0,2.4625798599400486e-09
21,RES_Wind_N1,15.540000154539504,15.54,0.0,-1805.2174095615806
21,RES_PV_N3,9.697137061366599e-09,0.0,0.0,-15661.365129071157
22,G_Base,600.0000059485512,600.0,40.0,-40.000000393768076
22,G_Peak,206.51666112504103,600.0,80.0,4.678054329762535e-09
22,RES_Wind_N1,10.730000081575632,10.73,0.0,-80.00000097213216
22,RES_PV_N3,1.9102018404537936e-09,0.0,0.0,-13045.215690316476
23,G_Base,600.0000059485512,600.0,40.0,-40.00000037859658
23,G_Peak,100.32713398793018,600.0,80.0,5.824861024018352e-09
23,RES_Wind_N1,12.95000010377563,12.95,0.0,-80.00000092408169
23,RES_PV_N3,1.910201834445869e-09,0.0,0.0,-13045.215690329314
24,G_Base,600.0000059485512,600.0,40.0,-40.00000033681609
24,G_Peak,30.95200210315028,600.0,80.0,6.356355353634023e-09
24,RES_Wind_N1,26.640000240675633,26.64,0.0,-80.00000080063653
24,RES_PV_N3,1.9102018236418605e-09,0.0,0.0,-13045.21569030485
