investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,0.0
I1,N2,0.0,0.0,0.0,0.0,0.0
I1,N3,0.0,0.0,0.0,0.0,0.0
I1,N4,0.0,0.0,0.0,0.0,0.0
I1,N5,0.0,0.0,0.0,0.0,0.0
I1,N6,20.490398831988013,63.81404274674607,3.114338733471823,0.10245199415994007,0.0
I1,N7,0.0,0.0,0.0,0.0,0.0
I1,N8,27.825323568896444,69.10353600571325,2.4834764575014034,0.13912661784448221,0.0
I1,N9,0.0,0.0,0.0,0.0,0.0
I2,N1,0.0,0.0,0.0,0.0,0.0
I2,N2,0.0,0.0,0.0,0.0,0.0
I2,N3,0.5601305796485999,2.090654469843155,3.7324412303194285,0.0028006528982429998,0.0
I2,N4,0.0,0.0,0.0,0.0,0.0
I2,N5,0.0,0.0,0.0,0.0,0.0
I2,N6,20.08774899428588,62.353162212633165,3.1040392943166513,0.1004387449714294,0.0
I2,N7,0.0,0.0,0.0,0.0,0.0
I2,N8,27.13882040144896,66.54158676895645,2.4518967952418356,0.1356941020072448,0.0
I2,N9,0.5889452887658404,2.1972409375223125,3.730806544232187,0.002944726443829202,0.0
I3,N1,0.0,0.0,0.0,0.0,0.0
I3,N2,0.0,0.0,0.0,0.0,0.0
I3,N3,1.6828769901177087,5.730561369589905,3.405217020163239,0.008414384950588544,0.0
I3,N4,0.0,0.0,0.0,0.0,0.0
I3,N5,0.0,0.0,0.0,0.0,0.0
I3,N6,14.4135597025567,54.95701382670512,3.812868920711985,0.0720677985127835,0.0
I3,N7,0.0,0.0,0.0,0.0,0.0
I3,N8,21.097896068990373,65.30161384704685,3.0951718424202013,0.10548948034495187,0.0
I3,N9,1.1527368430860587,4.314008756095667,3.7424055472594975,0.005763684215430293,0.0
I4,N1,0.0,0.0,0.0,0.0,0.0
I4,N2,0.0,0.0,0.0,0.0,0.0
I4,N3,0.4666763541528396,1.7470562148694189,3.7436141756975467,0.002333381770764198,0.0
I4,N4,0.0,0.0,0.0,0.0,0.0
I4,N5,0.0,0.0,0.0,0.0,0.0
I4,N6,13.785918556321798,50.52365381353749,3.664873951425522,0.06892959278160898,0.0
I4,N7,0.0,0.0,0.0,0.0,0.0
I4,N8,15.850758802534843,38.068809707800916,2.401702668121666,0.07925379401267421,0.0
I4,N9,22.117349274304615,60.83057141202686,2.7503554181647933,0.11058674637152308,0.0
