iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
101,I1,N1,0.0,0.0,1.4742964015269257e-07,200.0,199.99999985257037,0.0,0.0,200.0
101,I1,N2,0.0,0.0,1.468086222581498e-07,200.0,199.99999985319138,0.0,0.0,200.0
101,I1,N3,0.0,0.0,1.2080932415168532e-06,197.29539310224746,197.29539189415422,0.0,0.0,197.29031607608084
101,I1,N4,0.0,0.0,1.4742925953654805e-07,200.0,199.99999985257074,0.0,0.0,200.0
101,I1,N5,0.0,0.0,1.4734627040717385e-07,200.0,199.99999985265373,0.0,0.0,200.0
101,I1,N6,20.490398831988013,63.81404274674607,20.465216175059012,151.7174152664657,131.25219909140668,0.0,0.0,131.2223739148476
101,I1,N7,0.0,0.0,1.4679057656228276e-07,200.0,199.99999985320943,0.0,0.0,200.0
101,I1,N8,27.825323568896444,69.10353600571325,27.792762951468177,135.91705097935116,108.12428802788298,0.0,0.0,108.08720115812937
101,I1,N9,0.0,0.0,1.243836143508738e-06,176.14597082368465,176.1459695798485,0.0,0.0,176.1409685938435
101,I2,N1,0.0,0.0,1.4675615595614614e-07,200.0,199.99999985324385,0.0,0.0,200.0
101,I2,N2,0.0,0.0,9.098872833076338e-08,200.0,199.99999990901128,0.0,0.0,200.0
101,I2,N3,0.5601305796485999,2.090654469843155,0.545693420832773,197.860336068168,197.31464264733523,0.0,0.0,197.29031607608084
101,I2,N4,0.0,0.0,1.4466023473792436e-07,200.0,199.99999985533975,0.0,0.0,200.0
101,I2,N5,0.0,0.0,9.084922525661597e-08,200.0,199.99999990915077,0.0,0.0,200.0
101,I2,N6,20.08774899428588,62.353162212633165,20.073314498817425,151.31118270827676,131.23786820945935,0.0,0.0,131.2223739148476
101,I2,N7,0.0,0.0,9.117428747414616e-08,200.0,199.9999999088257,0.0,0.0,200.0
101,I2,N8,27.13882040144896,66.54158676895645,27.124386744035693,135.22450549189867,108.10011874786298,0.0,0.0,108.08720115812937
101,I2,N9,0.5889452887658404,2.1972409375223125,0.5745083672536379,176.73972841962123,176.1652200523676,0.0,0.0,176.1409685938435
101,I3,N1,0.0,0.0,6.303084774873475e-08,200.0,199.99999993696915,0.0,0.0,200.0
101,I3,N2,0.0,0.0,6.914724849938663e-08,200.0,199.99999993085274,0.0,0.0,200.0
101,I3,N3,1.6828769901177087,5.730561369589905,1.6969117277582273,198.97359184648502,197.2766801187268,0.0,0.0,197.29031607608084
101,I3,N4,0.0,0.0,6.300343541312608e-08,200.0,199.99999993699657,0.0,0.0,200.0
101,I3,N5,0.0,0.0,7.687230202623266e-08,200.0,199.9999999231277,0.0,0.0,200.0
101,I3,N6,14.4135597025567,54.95701382670512,14.427776697136729,145.62744291986473,131.199666222728,0.0,0.0,131.2223739148476
101,I3,N7,0.0,0.0,7.334497483340367e-08,200.0,199.99999992665502,0.0,0.0,200.0
101,I3,N8,21.097896068990373,65.30161384704685,21.11196309586943,129.17408093134264,108.06211783547322,0.0,0.0,108.08720115812937
101,I3,N9,1.1527368430860587,4.314008756095667,1.1681607682896058,177.29356635836953,176.12540559007994,0.0,0.0,176.1409685938435
101,I4,N1,0.0,0.0,1.7707430544034697e-07,200.0,199.9999998229257,0.0,0.0,200.0
101,I4,N2,0.0,0.0,1.7668591027204108e-07,200.0,199.99999982331408,0.0,0.0,200.0
101,I4,N3,0.4666763541528396,1.7470562148694189,0.4823098538280072,197.75685828984192,197.2745484360139,0.0,0.0,197.29031607608084
101,I4,N4,0.0,0.0,9.70981273607814e-08,200.0,199.99999990290186,0.0,0.0,200.0
101,I4,N5,0.0,0.0,1.768710405804389e-07,200.0,199.99999982312895,0.0,0.0,200.0
101,I4,N6,13.785918556321798,50.52365381353749,13.800063616100546,144.99982575189694,131.1997621357964,0.0,0.0,131.2223739148476
101,I4,N7,0.0,0.0,1.7665741433146304e-07,200.0,199.9999998233426,0.0,0.0,200.0
101,I4,N8,15.850758802534843,38.068809707800916,15.864704190045051,123.9269842113434,108.06228002129835,0.0,0.0,108.08720115812937
101,I4,N9,22.117349274304615,60.83057141202686,22.13136896013676,198.25864686937854,176.12727790924177,0.0,0.0,176.1409685938435
