hour,lambda_system,system_net_injection_residual_mw
1,67.15000044634951,2.430796813767083e-14
2,67.15000053221557,-8.470799417010052e-15
3,67.15000048366329,-2.2705201886373742e-14
4,67.15000044952475,2.20444281887331e-14
5,67.15000056085564,-5.155556663341677e-14
6,67.15000053043823,8.984659984069515e-14
7,67.15000060551722,-4.4150055976978094e-14
8,67.15000066618863,1.477638600331523e-15
9,67.15000063973325,5.93807140614166e-14
10,60.00000068433988,-1.3686081752538147e-15
11,60.00000058991431,1.064908921881067e-14
12,60.000000585245616,-4.6367486311003496e-14
13,60.00000057706711,3.25048493550468e-14
14,60.00000057256564,-1.6692277624141336e-14
15,60.000000567253316,-3.745483067475058e-14
16,60.00000057951326,-2.4399175004304838e-14
17,60.000000612536304,2.2837153446520625e-14
18,67.15000061942305,1.0545289116303138e-14
19,67.1499614574759,-2.9153851411027886e-14
20,67.15000819707386,8.308291294168713e-14
21,67.15025058820795,-1.684828844047093e-14
22,67.1500006675229,4.522360289850361e-14
23,67.15000063970189,7.710049202995125e-14
24,67.15000062751078,-6.748692666189187e-14
