investor,node,hour,installed_power_mw,charge_bid_mw,discharge_bid_mw
I2,N9,22,8.393066003933075,3.3099641208537003,3.3954064725083333
I2,N9,23,8.393066003933075,3.539108520582296,0.018833269743856556
I2,N9,24,8.393066003933075,3.528682029809195,0.009230327561078073
I3,N1,1,1.3097482780764572e-06,6.693595191089976e-07,6.445825522216367e-07
I3,N1,2,1.3097482780764572e-06,6.701370545160153e-07,6.437449051239296e-07
I3,N1,3,1.3097482780764572e-06,6.709737333885833e-07,6.428045719122552e-07
I3,N1,4,1.3097482780764572e-06,6.718613029896624e-07,6.417929998328761e-07
I3,N1,5,1.3097482780764572e-06,6.728040700201019e-07,6.407128767358236e-07
I3,N1,6,1.3097482780764572e-06,6.738128482691813e-07,6.395565285573833e-07
I3,N1,7,1.3097482780764572e-06,6.749035558630681e-07,6.38310596281863e-07
I3,N1,8,1.3097482780764572e-06,6.760972082182423e-07,6.369570348928778e-07
I3,N1,9,1.3097482780764572e-06,6.774207773899686e-07,6.354719158629658e-07
I3,N1,10,1.3097482780764572e-06,6.878323248184126e-07,6.311322991198379e-07
I3,N1,11,1.3097482780764572e-06,6.770922112273618e-07,6.361429519658243e-07
I3,N1,12,1.3097482780764572e-06,6.872949930354796e-07,6.309305287235341e-07
I3,N1,13,1.3097482780764572e-06,6.813666067032191e-07,6.336995131470179e-07
I3,N1,14,1.3097482780764572e-06,6.921754610878612e-07,6.341580021007482e-07
I3,N1,15,1.3097482780764572e-06,6.796046627830662e-07,6.394466862224256e-07
I3,N1,16,1.3097482780764572e-06,6.677656157065764e-07,6.463271619141359e-07
I3,N1,17,1.3097482780764572e-06,6.770902513672214e-07,6.432138557279477e-07
I3,N1,18,1.3097482780764572e-06,6.65079844391463e-07,6.491049457159214e-07
I3,N1,19,1.3097482780764572e-06,6.653931254857908e-07,6.488564647671407e-07
I3,N1,20,1.3097482780764572e-06,6.659452509088312e-07,6.474649703025896e-07
I3,N1,21,1.3097482780764572e-06,6.664016872061829e-07,6.478604899521076e-07
I3,N1,22,1.3097482780764572e-06,6.670504289787274e-07,6.47171729865829e-07
I3,N1,23,1.3097482780764572e-06,6.67772405986537e-07,6.463807498508032e-07
I3,N1,24,1.3097482780764572e-06,6.685680513936161e-07,6.454678075483427e-07
I3,N2,1,1.3101470153508406e-06,6.668171679020836e-07,6.518242387093641e-07
I3,N2,2,1.3101470153508406e-06,6.672514013250524e-07,6.473492536873562e-07
I3,N2,3,1.3101470153508406e-06,6.678267095152602e-07,6.465144338784617e-07
I3,N2,4,1.3101470153508406e-06,6.686093852249839e-07,6.450014426013555e-07
I3,N2,5,1.3101470153508406e-06,6.699625024809907e-07,6.439590464333438e-07
I3,N2,6,1.3101470153508406e-06,6.715695441577073e-07,6.422222902970358e-07
I3,N2,7,1.3101470153508406e-06,6.734184256726615e-07,6.401137016164594e-07
I3,N2,8,1.3101470153508406e-06,6.754121892905249e-07,6.378372057210784e-07
I3,N2,9,1.3101470153508406e-06,6.774998805884639e-07,6.354891482725935e-07
I3,N2,10,1.3101470153508406e-06,6.875579385901158e-07,6.299456536029652e-07
I3,N2,11,1.3101470153508406e-06,6.864981050600262e-07,6.31379895497343e-07
I3,N2,12,1.3101470153508406e-06,6.850924261576975e-07,6.33093540176268e-07
I3,N2,13,1.3101470153508406e-06,6.833976775215937e-07,6.350446546198306e-07
I3,N2,14,1.3101470153508406e-06,6.814519458263764e-07,6.372101387948382e-07
I3,N2,15,1.3101470153508406e-06,6.792760887418575e-07,6.395849836776063e-07
I3,N2,16,1.3101470153508406e-06,6.768759533426918e-07,6.42181629274014e-07
I3,N2,17,1.3101470153508406e-06,6.74243669116794e-07,6.450312033416902e-07
I3,N2,18,1.3101470153508406e-06,6.633504814362145e-07,6.511763577311826e-07
I3,N2,19,1.3101470153508406e-06,6.637178068815279e-07,6.509219213414127e-07
I3,N2,20,1.3101470153508406e-06,6.643245619071386e-07,6.495026813731036e-07
I3,N2,21,1.3101470153508406e-06,6.648231147760729e-07,6.498919496661124e-07
I3,N2,22,1.3101470153508406e-06,6.654756894217795e-07,6.492263612953381e-07
I3,N2,23,1.3101470153508406e-06,6.661358898170511e-07,6.485306845757207e-07
I3,N2,24,1.3101470153508406e-06,6.667760269703118e-07,6.478194785563789e-07
I3,N3,1,27.42290839516341,9.312047824498903,10.564936840793687
I3,N3,2,27.42290839516341,9.911695965553502,0.3952103961600884
I3,N3,3,27.42290839516341,9.903373358998103,0.16010237539006317
I3,N3,4,27.42290839516341,9.89712597551392,0.008002577006015399
I3,N3,5,27.42290839516341,9.897244134120788,0.007708087347143245
I3,N3,6,27.42290839516341,9.884048099773466,12.561690893729041
I3,N3,7,27.42290839516341,10.464446643640434,14.258195579466925
I3,N3,8,27.42290839516341,11.087487321814283,0.5239938472800142
I3,N3,9,27.42290839516341,11.047920136325008,0.038271687292294417
I3,N3,10,27.42290839516341,10.981756144070118,1.9520401312592391e-07
I3,N3,11,27.42290839516341,1.3716337195038808e-05,1.8078731674068862e-07
I3,N3,12,27.42290839516341,15.624054442327955,1.753478342780334e-07
I3,N3,13,27.42290839516341,27.422908200359004,5.500339415705285
I3,N3,14,27.42290839516341,27.42290826898258,9.15899484101186
I3,N3,15,27.42290839516341,24.770935064137873,10.586884455972895
I3,N3,16,27.42290839516341,2.2642144548139899e-07,10.37137364449158
I3,N3,17,27.42290839516341,1.9702629785233768e-07,10.58962775591502
I3,N3,18,27.42290839516341,2.0417880869583326e-07,3.2762924644545035
I3,N3,19,27.42290839516341,1.4677952645010777,0.02146642652105816
I3,N3,20,27.42290839516341,1.4340234340951326,0.006080602304512824
I3,N3,21,27.42290839516341,1.4453189295202191,12.071691333666632
I3,N3,22,27.42290839516341,5.875857992474238,15.304755707838662
I3,N3,23,27.42290839516341,8.300895648155477,3.446404337875441
I3,N3,24,27.42290839516341,8.757158189108749,10.802417821634696
I3,N4,1,1.3097482620907785e-06,6.69359510298024e-07,6.445825075644173e-07
I3,N4,2,1.3097482620907785e-06,6.701370469796493e-07,6.437448584879341e-07
I3,N4,3,1.3097482620907785e-06,6.709737254419405e-07,6.42804525935314e-07
I3,N4,4,1.3097482620907785e-06,6.71861295324407e-07,6.417929537955232e-07
I3,N4,5,1.3097482620907785e-06,6.728040632084137e-07,6.407128305367781e-07
I3,N4,6,1.3097482620907785e-06,6.738128416405686e-07,6.395564825277558e-07
I3,N4,7,1.3097482620907785e-06,6.749035501831019e-07,6.383105488927137e-07
I3,N4,8,1.3097482620907785e-06,6.760972038047393e-07,6.369569860775706e-07
I3,N4,9,1.3097482620907785e-06,6.774207750606256e-07,6.354718641755695e-07
I3,N4,10,1.3097482620907785e-06,6.878323328807453e-07,6.311322459284961e-07
I3,N4,11,1.3097482620907785e-06,6.770922112208944e-07,6.361428972414672e-07
I3,N4,12,1.3097482620907785e-06,6.872949992065343e-07,6.309304750863623e-07
I3,N4,13,1.3097482620907785e-06,6.813666111332106e-07,6.336995554227434e-07
I3,N4,14,1.3097482620907785e-06,6.921754728115038e-07,6.341579521418463e-07
I3,N4,15,1.3097482620907785e-06,6.796046616126178e-07,6.394466757785759e-07
I3,N4,16,1.3097482620907785e-06,6.677656058487851e-07,6.463271173611224e-07
I3,N4,17,1.3097482620907785e-06,6.770902463412442e-07,6.432138145173995e-07
I3,N4,18,1.3097482620907785e-06,6.650798285475965e-07,6.491049051073446e-07
I3,N4,19,1.3097482620907785e-06,6.653931084410083e-07,6.488564296028409e-07
I3,N4,20,1.3097482620907785e-06,6.65945239506445e-07,6.474649245179502e-07
I3,N4,21,1.3097482620907785e-06,6.66401671965345e-07,6.478604519024307e-07
I3,N4,22,1.3097482620907785e-06,6.670504160123478e-07,6.471716890450985e-07
I3,N4,23,1.3097482620907785e-06,6.677723943166527e-07,6.463807079147136e-07
I3,N4,24,1.3097482620907785e-06,6.6856804121025e-07,6.454677638334328e-07
I3,N5,1,1.3097337569318328e-06,6.692126457148267e-07,6.447639019249288e-07
I3,N5,2,1.3097337569318328e-06,6.700327836458052e-07,6.43877814257714e-07
I3,N5,3,1.3097337569318328e-06,6.709147364460961e-07,6.428850844568444e-07
I3,N5,4,1.3097337569318328e-06,6.718506349800051e-07,6.418170587142769e-07
I3,N5,5,1.3097337569318328e-06,6.728454251976499e-07,6.406760325195406e-07
I3,N5,6,1.3097337569318328e-06,6.739108413387942e-07,6.394536974408416e-07
I3,N5,7,1.3097337569318328e-06,6.750640316071293e-07,6.381358518090685e-07
I3,N5,8,1.3097337569318328e-06,6.763275841049404e-07,6.367033876027057e-07
I3,N5,9,1.3097337569318328e-06,6.777304721321338e-07,6.35130945268209e-07
I3,N5,10,1.3097337569318328e-06,6.879387781709449e-07,6.305857351873658e-07
I3,N5,11,1.3097337569318328e-06,6.790885855270489e-07,6.338920331658229e-07
I3,N5,12,1.3097337569318328e-06,6.866434010939609e-07,6.316033092661036e-07
I3,N5,13,1.3097337569318328e-06,6.819556975972925e-07,6.341616414322195e-07
I3,N5,14,1.3097337569318328e-06,6.875111041728838e-07,6.352069151606878e-07
I3,N5,15,1.3097337569318328e-06,6.796778982309381e-07,6.393235523538922e-07
I3,N5,16,1.3097337569318328e-06,6.697579389691188e-07,6.441323564313057e-07
I3,N5,17,1.3097337569318328e-06,6.764097531178644e-07,6.43545414543178e-07
I3,N5,18,1.3097337569318328e-06,6.647160444536149e-07,6.494973515139036e-07
I3,N5,19,1.3097337569318328e-06,6.650460711626265e-07,6.492411466811785e-07
I3,N5,20,1.3097337569318328e-06,6.656211984615824e-07,6.478298106753881e-07
I3,N5,21,1.3097337569318328e-06,6.661062531456592e-07,6.482013256775525e-07
I3,N5,22,1.3097337569318328e-06,6.667875516720988e-07,6.474800940304885e-07
I3,N5,23,1.3097337569318328e-06,6.675455165642577e-07,6.466511919861177e-07
I3,N5,24,1.3097337569318328e-06,6.683800873055136e-07,6.456955733356695e-07
I3,N6,1,11.06805047943646,4.422459583938499,0.6653875904731882
I3,N6,2,11.06805047943646,4.442472721444912,0.049612701988007143
I3,N6,3,11.06805047943646,4.442910129180168,0.06292600441984772
I3,N6,4,11.06805047943646,4.44462783281446,0.6596963756617509
I3,N6,5,11.06805047943646,4.4745902205535035,5.4694226290814045
I3,N6,6,11.06805047943646,4.611499009039526,0.8224626888329964
I3,N6,7,11.06805047943646,4.624985459474976,2.118025857549174
I3,N6,8,11.06805047943646,4.588877757009811,0.8702713645405875
I3,N6,9,11.06805047943646,4.605439236653446,0.07650826456731116
I3,N6,10,11.06805047943646,4.54006743491493,2.0508113331527894e-07
I3,N6,11,11.06805047943646,1.4263276367790576e-05,1.8905323850009821e-07
I3,N6,12,11.06805047943646,11.004065287186322,1.9284514663048564e-07
I3,N6,13,11.06805047943646,11.068050382717434,3.234280665760288
I3,N6,14,11.06805047943646,10.973558659455373,4.210298620825956
I3,N6,15,11.06805047943646,5.467889674291911,4.516422866178987
I3,N6,16,11.06805047943646,1.5971762771708855,4.504664636126102
I3,N6,17,11.06805047943646,1.7536364901384164e-07,1.7234026287089328e-05
I3,N6,18,11.06805047943646,1.8629559902941152e-07,2.0557497830514873
I3,N6,19,11.06805047943646,0.2553448521855049,0.027098681887772882
I3,N6,20,11.06805047943646,0.29818551273658,6.5431168347792825
I3,N6,21,11.06805047943646,2.371850130179346,1.2711452058215194
I3,N6,22,11.06805047943646,3.3824547086612817,3.9487089841212053
I3,N6,23,11.06805047943646,3.6775725972403226,6.990739980119798
I3,N6,24,11.06805047943646,4.299229820522586,3.511019634241959
I3,N7,1,1.3103148089235682e-06,6.688488106926532e-07,6.455550864889175e-07
I3,N7,2,1.3103148089235682e-06,6.698070305129735e-07,6.445121224490897e-07
I3,N7,3,1.3103148089235682e-06,6.708339458788873e-07,6.433514033891673e-07
I3,N7,4,1.3103148089235682e-06,6.719227327143363e-07,6.421040446260642e-07
I3,N7,5,1.3103148089235682e-06,6.730801099076398e-07,6.407712554372287e-07
I3,N7,6,1.3103148089235682e-06,6.743203977177541e-07,6.39343124279637e-07
I3,N7,7,1.3103148089235682e-06,6.756642322761904e-07,6.378031796685812e-07
I3,N7,8,1.3103148089235682e-06,6.771387223853788e-07,6.361294519152025e-07
I3,N7,9,1.3103148089235682e-06,6.787786193830049e-07,6.34292795251887e-07
I3,N7,10,1.3103148089235682e-06,6.884618637536016e-07,6.291148889387156e-07
I3,N7,11,1.3103148089235682e-06,6.871346102991431e-07,6.307943982324427e-07
I3,N7,12,1.3103148089235682e-06,6.855486202006793e-07,6.326730470713516e-07
I3,N7,13,1.3103148089235682e-06,6.837350695717489e-07,6.347326750990386e-07
I3,N7,14,1.3103148089235682e-06,6.817125181858356e-07,6.369675690478883e-07
I3,N7,15,1.3103148089235682e-06,6.794889877268557e-07,6.393836205249791e-07
I3,N7,16,1.3103148089235682e-06,6.770627572881485e-07,6.419991749123943e-07
I3,N7,17,1.3103148089235682e-06,6.744220128838301e-07,6.448477473309987e-07
I3,N7,18,1.3103148089235682e-06,6.636053181199265e-07,6.51005300200805e-07
I3,N7,19,1.3103148089235682e-06,6.640019229758729e-07,6.507143314873985e-07
I3,N7,20,1.3103148089235682e-06,6.646617067806618e-07,6.492322478191046e-07
I3,N7,21,1.3103148089235682e-06,6.652470030905014e-07,6.495188818037345e-07
I3,N7,22,1.3103148089235682e-06,6.660397964359512e-07,6.486879409002924e-07
I3,N7,23,1.3103148089235682e-06,6.669187430076375e-07,6.477330355902347e-07
I3,N7,24,1.3103148089235682e-06,6.678822648122171e-07,6.466374396725729e-07
I3,N8,1,12.564588554795947,1.3391729253680351,0.019595886133195198
I3,N8,2,12.564588554795947,1.3321788162233643,0.010278623740978071
I3,N8,3,12.564588554795947,1.324900386124842,4.715538359434796
I3,N8,4,12.564588554795947,2.8187183994450065,0.0075346685460793775
I3,N8,5,12.564588554795947,2.8193469131410653,0.5418199521563059
I3,N8,6,12.564588554795947,2.86084586827389,0.02436277020102102
I3,N8,7,12.564588554795947,2.8518627140722317,3.0743279804181687
I3,N8,8,12.564588554795947,2.8432908331705242,9.12490382946503
I3,N8,9,12.564588554795947,3.3205406827628963,0.8907991932874055
I3,N8,10,12.564588554795947,3.3204716081630132,2.066465645785894e-07
I3,N8,11,12.564588554795947,0.568179843196351,1.9488669002475894e-07
I3,N8,12,12.564588554795947,0.576942819605477,1.810955529660007e-07
I3,N8,13,12.564588554795947,7.024314201840099,0.0035724898398856045
I3,N8,14,12.564588554795947,12.564588457891931,2.4463686861021925
I3,N8,15,12.564588554795947,7.257690975674105,4.252504687670031
I3,N8,16,12.564588554795947,2.2546201411723996e-07,4.357221794362857
I3,N8,17,12.564588554795947,2.1382528517110828e-07,3.143122676801352
I3,N8,18,12.564588554795947,2.2111327655496373e-07,3.3359133768500944
I3,N8,19,12.564588554795947,0.9466092095734773,1.0406220557357535
I3,N8,20,12.564588554795947,1.3635656251060833,0.00994933494541434
I3,N8,21,12.564588554795947,1.3590507660122204,0.040066575389034194
I3,N8,22,12.564588554795947,1.3545777662651555,0.02574846683288351
I3,N8,23,12.564588554795947,1.3342384640208325,0.02293035679687508
I3,N8,24,12.564588554795947,1.323079429060035,0.7926407054082096
I3,N9,1,2.508512133985989,0.8503726795401564,0.5956990372430719
I3,N9,2,2.508512133985989,0.9153424782566273,0.010917976271829253
I3,N9,3,2.508512133985989,0.9197484022293265,0.02073849772462473
I3,N9,4,2.508512133985989,0.9668379779123065,0.008767811165183912
I3,N9,5,2.508512133985989,0.9675032043170102,0.009390782364741501
I3,N9,6,2.508512133985989,0.9617484352256381,0.7337771769871755
I3,N9,7,2.508512133985989,0.9930501737318564,1.0138009023627423
I3,N9,8,2.508512133985989,1.034113777490316,0.054777306042383456
I3,N9,9,2.508512133985989,0.9954646109802483,0.042039771154844405
I3,N9,10,2.508512133985989,0.874883776008641,2.0728214146398466e-07
I3,N9,11,2.508512133985989,0.018167676380680044,1.9323496144146985e-07
I3,N9,12,2.508512133985989,0.22101269428569145,1.8744724100969842e-07
I3,N9,13,2.508512133985989,2.508511927571816,0.07760414783228702
I3,N9,14,2.508512133985989,2.508511998520862,0.7213515191599755
I3,N9,15,2.508512133985989,1.2629421273853425,0.8786731533723218
I3,N9,16,2.508512133985989,2.417222391746727e-07,0.6355770110455429
I3,N9,17,2.508512133985989,2.1140790087761533e-07,0.017667417860604783
I3,N9,18,2.508512133985989,2.1908908817972262e-07,0.26253212112755764
I3,N9,19,2.508512133985989,0.1323102642685069,0.0272871042311075
I3,N9,20,2.508512133985989,0.14328450553182723,0.007890443746797478
I3,N9,21,2.508512133985989,0.14611644278389194,0.42435349786997023
I3,N9,22,2.508512133985989,0.2670620708935116,1.3113143074451923
I3,N9,23,2.508512133985989,0.7043121086051817,1.0490631211349788
I3,N9,24,2.508512133985989,0.847188708120417,0.1157679168424852
I4,N1,1,4.787222310101768e-06,2.6498816423703414e-06,1.4529396577917787e-06
I4,N1,2,4.787222310101768e-06,2.653002098809026e-06,1.4534652516227636e-06
I4,N1,3,4.787222310101768e-06,2.656118319652596e-06,1.453494298487092e-06
I4,N1,4,4.787222310101768e-06,2.6592631482498013e-06,1.4530246683001195e-06
I4,N1,5,4.787222310101768e-06,2.6624728438525287e-06,1.4521825282163536e-06
I4,N1,6,4.787222310101768e-06,2.665795470429269e-06,1.450819356981835e-06
I4,N1,7,4.787222310101768e-06,2.6693057943680283e-06,1.4488806445258032e-06
I4,N1,8,4.787222310101768e-06,2.6731216091688944e-06,1.4461933088085354e-06
I4,N1,9,4.787222310101768e-06,2.6774219695609344e-06,1.4424875638857233e-06
I4,N1,10,4.787222310101768e-06,2.7277462186999778e-06,1.5093245340248847e-06
I4,N1,11,4.787222310101768e-06,2.681817822968342e-06,1.4344621756296037e-06
I4,N1,12,4.787222310101768e-06,2.723409449395008e-06,1.3501369195529429e-06
I4,N1,13,4.787222310101768e-06,2.7005899899956157e-06,1.3105480708301733e-06
I4,N1,14,4.787222310101768e-06,2.7364168561707745e-06,1.3352500189317099e-06
I4,N1,15,4.787222310101768e-06,2.693129351237291e-06,1.3578696338103643e-06
I4,N1,16,4.787222310101768e-06,2.643886716612127e-06,1.4437104242554867e-06
I4,N1,17,4.787222310101768e-06,2.684495139081188e-06,1.5235406233589446e-06
I4,N1,18,4.787222310101768e-06,2.62814314900763e-06,1.450239697217153e-06
I4,N1,19,4.787222310101768e-06,2.630445717902528e-06,1.453124924305071e-06
I4,N1,20,4.787222310101768e-06,2.6339891484460617e-06,1.3732270855788455e-06
I4,N1,21,4.787222310101768e-06,2.6364044757415825e-06,1.45469889725083e-06
I4,N1,22,4.787222310101768e-06,2.6397418201290535e-06,1.454356835851107e-06
I4,N1,23,4.787222310101768e-06,2.643141819110517e-06,1.453727441318087e-06
I4,N1,24,4.787222310101768e-06,2.6465416869836e-06,1.4527458987746234e-06
I4,N2,1,4.998437751029397e-06,2.584408575114111e-06,2.2838905692909366e-06
I4,N2,2,4.998437751029397e-06,2.5887614398699444e-06,2.280653475870229e-06
I4,N2,3,4.998437751029397e-06,2.5934602123653396e-06,2.2767633657536255e-06
I4,N2,4,4.998437751029397e-06,2.5987666644520676e-06,2.27170338891599e-06
I4,N2,5,4.998437751029397e-06,2.604892622362908e-06,2.264908942760359e-06
I4,N2,6,4.998437751029397e-06,2.6120338205693256e-06,2.2568542964327497e-06
I4,N2,7,4.998437751029397e-06,2.6203957351356344e-06,2.2474165406383585e-06
I4,N2,8,4.998437751029397e-06,2.6301357259075555e-06,2.235205550702774e-06
I4,N2,9,4.998437751029397e-06,2.641201431822109e-06,2.2210062904207604e-06
I4,N2,10,4.998437751029397e-06,2.6725793504404956e-06,2.2883748907560753e-06
I4,N2,11,4.998437751029397e-06,2.6696993356036667e-06,2.2898555473709217e-06
I4,N2,12,4.998437751029397e-06,2.664703743385147e-06,2.293369836926679e-06
I4,N2,13,4.998437751029397e-06,2.6576758602872476e-06,2.2992255152422466e-06
I4,N2,14,4.998437751029397e-06,2.6487572623596215e-06,2.3073884131809046e-06
I4,N2,15,4.998437751029397e-06,2.638001174778698e-06,2.318029466584777e-06
I4,N2,16,4.998437751029397e-06,2.6253883765488016e-06,2.331340878799671e-06
I4,N2,17,4.998437751029397e-06,2.6109799483904214e-06,2.3473567077093883e-06
I4,N2,18,4.998437751029397e-06,2.5735023486529934e-06,2.2723707250415902e-06
I4,N2,19,4.998437751029397e-06,2.572016293683004e-06,2.2814860641829353e-06
I4,N2,20,4.998437751029397e-06,2.5861010476362435e-06,2.155852907403896e-06
I4,N2,21,4.998437751029397e-06,2.5728113843521946e-06,2.289471922610888e-06
I4,N2,22,4.998437751029397e-06,2.5749599950705855e-06,2.2897462636058666e-06
I4,N2,23,4.998437751029397e-06,2.577822946843656e-06,2.288108015778655e-06
I4,N2,24,4.998437751029397e-06,2.5810528388937845e-06,2.2855095249072593e-06
I4,N3,1,17.5032885669639,7.261984705872407,0.03261047935465836
I4,N3,2,17.5032885669639,7.210944871583959,0.02069046352034558
I4,N3,3,17.5032885669639,7.1581475024993715,0.017324821685121547
I4,N3,4,17.5032885669639,7.113459544941762,0.026817588380102765
I4,N3,5,17.5032885669639,7.113312707656398,0.25975564048512667
I4,N3,6,17.5032885669639,7.067562064884584,4.577416952133358
I4,N3,7,17.5032885669639,7.533371727987266,11.108957188388437
I4,N3,8,17.5032885669639,7.9745550766196445,0.071599232395502
I4,N3,9,17.5032885669639,7.749368107164211,0.04922131412042939
I4,N3,10,17.5032885669639,7.16590756740153,6.857799760179394e-07
I4,N3,11,17.5032885669639,2.8695941712326805e-06,6.377552262238009e-07
I4,N3,12,17.5032885669639,11.080840360539032,6.176035069453993e-07
I4,N3,13,17.5032885669639,17.50328791730591,3.773961047451272
I4,N3,14,17.5032885669639,17.503288137628633,6.189907982761188
I4,N3,15,17.5032885669639,16.514665671501106,6.989987166657475
I4,N3,16,17.5032885669639,7.69970345945201e-07,5.265587142362704
I4,N3,17,17.5032885669639,6.735307967819123e-07,7.565442307494855
I4,N3,18,17.5032885669639,7.032056333331392e-07,0.10290959692708926
I4,N3,19,17.5032885669639,0.05793838732455604,0.09768633591216228
I4,N3,20,17.5032885669639,0.1119526106343369,0.01977133097803279
I4,N3,21,17.5032885669639,0.12279629890089123,14.326681068473118
I4,N3,22,17.5032885669639,4.7856084557840015,13.725512709814078
I4,N3,23,17.5032885669639,6.162741554450095,6.399647166882788
I4,N3,24,17.5032885669639,6.9191138184551555,4.020692658874837
I4,N4,1,4.791399061914089e-06,2.642882255562293e-06,1.471454760705233e-06
I4,N4,2,4.791399061914089e-06,2.6462751436569906e-06,1.4710345917332449e-06
I4,N4,3,4.791399061914089e-06,2.64918809069352e-06,1.4871199665592242e-06
I4,N4,4,4.791399061914089e-06,2.652542031749633e-06,1.4692988521545544e-06
I4,N4,5,4.791399061914089e-06,2.6554601006210457e-06,1.4682735713871425e-06
I4,N4,6,4.791399061914089e-06,2.658634225271088e-06,1.4663023142949646e-06
I4,N4,7,4.791399061914089e-06,2.6621180368058575e-06,1.4638456908255177e-06
I4,N4,8,4.791399061914089e-06,2.6659769264766618e-06,1.4605540553645282e-06
I4,N4,9,4.791399061914089e-06,2.6703402949522793e-06,1.4561370510903686e-06
I4,N4,10,4.791399061914089e-06,2.724201212336132e-06,1.5339770336270094e-06
I4,N4,11,4.791399061914089e-06,2.67502334733935e-06,1.4485130009572532e-06
I4,N4,12,4.791399061914089e-06,2.7196973008089685e-06,1.3673869118809349e-06
I4,N4,13,4.791399061914089e-06,2.6957397860008026e-06,1.385371927717682e-06
I4,N4,14,4.791399061914089e-06,2.735083796584702e-06,1.3221824422720546e-06
I4,N4,15,4.791399061914089e-06,2.689746587465854e-06,1.3608919009507083e-06
I4,N4,16,4.791399061914089e-06,2.637887363309638e-06,1.4756237197293725e-06
I4,N4,17,4.791399061914089e-06,2.68169147411215e-06,1.6033089097600062e-06
I4,N4,18,4.791399061914089e-06,2.6221525759020165e-06,1.4882337435169138e-06
I4,N4,19,4.791399061914089e-06,2.6243195991743796e-06,1.4885067392143339e-06
I4,N4,20,4.791399061914089e-06,2.6273780159758455e-06,1.384006975913623e-06
I4,N4,21,4.791399061914089e-06,2.6299828941522654e-06,1.482831710309188e-06
I4,N4,22,4.791399061914089e-06,2.63307684697358e-06,1.4790240407567125e-06
I4,N4,23,4.791399061914089e-06,2.6362347939630483e-06,1.4760582723856242e-06
I4,N4,24,4.791399061914089e-06,2.6394661791955097e-06,1.4731905882956089e-06
I4,N5,1,4.940407631240589e-06,2.6568781429054804e-06,2.0484239992124546e-06
I4,N5,2,4.940407631240589e-06,2.6606859046568955e-06,2.04766944554479e-06
I4,N5,3,4.940407631240589e-06,2.664568111526851e-06,2.0457886284389407e-06
I4,N5,4,4.940407631240589e-06,2.6686591963943186e-06,2.0435644644225763e-06
I4,N5,5,4.940407631240589e-06,2.673174243297233e-06,2.0378416649702963e-06
I4,N5,6,4.940407631240589e-06,2.678109409822192e-06,2.031551725623963e-06
I4,N5,7,4.940407631240589e-06,2.683595738512824e-06,2.023416979768504e-06
I4,N5,8,4.940407631240589e-06,2.689728966616238e-06,2.0131345349698133e-06
I4,N5,9,4.940407631240589e-06,2.6965572741083736e-06,2.000366118155358e-06
I4,N5,10,4.940407631240589e-06,2.7346638952025165e-06,2.136000828392427e-06
I4,N5,11,4.940407631240589e-06,2.707492223404327e-06,2.003611755261163e-06
I4,N5,12,4.940407631240589e-06,2.7320730178228767e-06,1.950555224474798e-06
I4,N5,13,4.940407631240589e-06,2.714094210093184e-06,1.950734496206611e-06
I4,N5,14,4.940407631240589e-06,2.727997418240764e-06,1.9220785088515453e-06
I4,N5,15,4.940407631240589e-06,2.7005653493283485e-06,1.9594881602424787e-06
I4,N5,16,4.940407631240589e-06,2.6650395790697455e-06,2.0212236357377467e-06
I4,N5,17,4.940407631240589e-06,2.6833150031543697e-06,2.172505882278912e-06
I4,N5,18,4.940407631240589e-06,2.6379817370855665e-06,2.02190293575182e-06
I4,N5,19,4.940407631240589e-06,2.6392474029906502e-06,2.0327902353167756e-06
I4,N5,20,4.940407631240589e-06,2.6456410118241753e-06,1.881924597573685e-06
I4,N5,21,4.940407631240589e-06,2.643763820287802e-06,2.0452908720219776e-06
I4,N5,22,4.940407631240589e-06,2.646824359853513e-06,2.0470573061835234e-06
I4,N5,23,4.940407631240589e-06,2.6501475118848194e-06,2.047997623059645e-06
I4,N5,24,4.940407631240589e-06,2.6535347516716527e-06,2.0472076519583127e-06
I4,N6,1,12.120937280764615,5.137324801666814,2.807423396633623
I4,N6,2,12.120937280764615,5.214154673082571,0.9103333734448404
I4,N6,3,12.120937280764615,5.130520696104194,0.034977421498261815
I4,N6,4,12.120937280764615,5.067940666071449,0.1122092319723497
I4,N6,5,12.120937280764615,5.076756936003513,1.0867128804844732
I4,N6,6,12.120937280764615,4.997471828960148,2.3142572795461196
I4,N6,7,12.120937280764615,5.308674987820875,3.9570757132950956
I4,N6,8,12.120937280764615,5.377206962746786,0.15890620174426873
I4,N6,9,12.120937280764615,5.073098704522053,0.06863056719328411
I4,N6,10,12.120937280764615,4.368136424319625,7.043423479109099e-07
I4,N6,11,12.120937280764615,3.2934827939433457e-06,6.486526571624464e-07
I4,N6,12,12.120937280764615,11.27848454986196,6.642354784997179e-07
I4,N6,13,12.120937280764615,12.120936947107865,3.3865520870664847
I4,N6,14,12.120937280764615,12.026467217304361,4.482583207073299
I4,N6,15,12.120937280764615,6.235345504842976,4.817270526155388
I4,N6,16,12.120937280764615,1.596926961400161,4.80108429405823
I4,N6,17,12.120937280764615,5.570835322137899e-07,0.5424344411445716
I4,N6,18,12.120937280764615,5.977417587188213e-07,0.10925491621592069
I4,N6,19,12.120937280764615,0.054747649102167825,0.08169580929038428
I4,N6,20,12.120937280764615,0.1003926279317441,6.473394393809782
