hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,364.50000317530754,1.5184180219217236e-07,1.802796151108575e-07,2.8437812918685144e-08,0.0,364.50000320374534,67.1500005360738
1,N2,0.0,0,3.3775666351139766e-06,2.3336684572537334e-07,-3.1441997893886033e-06,0.0,-3.144199789388603e-06,67.15000064870303
1,N3,0.0,58.359521194768924,4.7024451020776554e-07,0.00025747315354069224,0.0002570029090304845,0.0,58.35977819767795,67.15000062383
1,N4,0.0,0,1.5184179512350806e-07,1.8027956101070307e-07,2.8437765887195015e-08,0.0,2.8437765887192762e-08,67.15000061760024
1,N5,371.25,9.898120963234814e-08,1.7612906634747176e-07,1.4904306075332998e-07,-2.7086005594141785e-08,0.0,-371.2499999281048,67.15000065026602
1,N6,35.64,0,1.2503979446615585e-07,2.4227801070763383e-07,1.1723821624147797e-07,0.0,-35.63999988276178,67.15000062491639
1,N7,0.0,0,3.385909292108584e-06,2.333680548347034e-07,-3.1525412372738808e-06,0.0,-3.152541237273881e-06,67.15000064870303
1,N8,39.6,0,4.6827940101968563e-07,15.468269428388048,15.468268960108647,0.0,-24.131731039891356,67.15000064007498
1,N9,0.0,0,4.682794292643964e-07,8.161956185917338,8.161955717637909,0.0,8.16195571763791,67.15000062614614
2,N1,0.0,368.4375032146826,1.518240547486911e-07,1.803075481496428e-07,2.8483493400951694e-08,0.0,368.437503243166,67.15000048694971
2,N2,0.0,0,3.377667299103227e-06,2.333327012165383e-07,-3.144334597886689e-06,0.0,-3.144334597886689e-06,67.15000060853289
2,N3,0.0,34.96395965565876,4.7024263538542274e-07,0.00025765392138913084,0.00025718367875374545,0.0,34.96421683933751,67.1500005895583
2,N4,0.0,0,1.5182404753048197e-07,1.8030749424751612e-07,2.848344671703415e-08,0.0,2.848344671703426e-08,67.15000057916238
2,N5,354.375,9.898120946522293e-08,1.7613136231515747e-07,1.4904114144693217e-07,-2.7090220868225305e-08,0.0,-354.374999928109,67.15000060930821
2,N6,34.02,0,1.2500102358930912e-07,2.424302384116664e-07,1.1742921482235726e-07,0.0,-34.01999988257079,67.15000058822834
2,N7,0.0,0,3.3860099203543933e-06,2.333339146800225e-07,-3.1526760056743708e-06,0.0,-3.152676005674371e-06,67.15000060853289
2,N8,37.8,0,4.6827940169385165e-07,14.8676596651952,14.867659196915799,0.0,-22.932340803084198,67.15000060195571
2,N9,0.0,0,4.682794299839762e-07,7.925627268067069,7.92562679978764,0.0,7.925626799787638,67.15000059094213
3,N1,0.0,372.37500325405756,1.5150053002441905e-07,1.8081924833429105e-07,2.9318718309872004e-08,0.0,372.37500328337626,67.15000040087044
3,N2,0.0,0,3.3798569137514875e-06,2.3273486559764147e-07,-3.1471220481538456e-06,0.0,-3.1471220481538456e-06,67.15000053550698
3,N3,0.0,18.932845727019792,4.7020115705111704e-07,0.00026172359262717905,0.00026125339147012793,0.0,18.93310698041126,67.15000052035647
3,N4,0.0,0,1.515005222232732e-07,1.808191950809196e-07,2.9318672857646403e-08,0.0,2.931867285764721e-08,67.15000050680966
3,N5,343.125,9.898120915723738e-08,1.7618543900990755e-07,1.4899596154181228e-07,-2.7189477468095264e-08,0.0,-343.1249999282083,67.15000053570682
3,N6,32.94,0,1.2431763595187674e-07,2.4515782355886455e-07,1.208401876069878e-07,0.0,-32.939999879159814,67.15000051728131
3,N7,0.0,0,3.3882003991979383e-06,2.3273616878168732e-07,-3.155464230416251e-06,0.0,-3.155464230416251e-06,67.15000053550698
3,N8,36.6,0,4.68279402988039e-07,13.798629817760354,13.798629349480949,0.0,-22.80137065051905,67.1500005303373
3,N9,0.0,0,4.682794308437302e-07,7.558266935646614,7.558266467367183,0.0,7.558266467367183,67.15000052111404
4,N1,0.0,375.0000032803075,1.5086913489595975e-07,1.81831738207155e-07,3.0962603311195246e-08,0.0,375.0000033112701,67.15000028630459
4,N2,0.0,0,3.3842725028375076e-06,2.3156900647830574e-07,-3.152703496359202e-06,0.0,-3.152703496359202e-06,67.15000043235484
4,N3,0.0,11.266226250406547,4.7011755185036823e-07,0.0002703330262510772,0.0002698629086992268,0.0,11.266496113315247,67.15000041906421
4,N4,0.0,0,1.508691261289473e-07,1.8183168601744648e-07,3.096255988849918e-08,0.0,3.0962559888498697e-08,67.15000040379337
4,N5,337.5,9.898120871991776e-08,1.7629229818686322e-07,1.4890683385677677e-07,-2.7385464330086456e-08,0.0,-337.49999992840424,67.15000043223573
4,N6,32.4,0,1.2298172943465528e-07,2.507441852906573e-07,1.2776245585600203e-07,0.0,-32.399999872237544,67.15000041507233
4,N7,0.0,0,3.392617659898755e-06,2.3157048597515363e-07,-3.161047173923601e-06,0.0,-3.161047173923601e-06,67.15000043235484
4,N8,36.0,0,4.6827940483383174e-07,12.511559226768462,12.511558758489057,0.0,-23.488441241510944,67.150000427934
4,N9,0.0,0,4.6827943174711033e-07,7.121948368634955,7.121947900355524,0.0,7.121947900355524,67.15000041951913
5,N1,0.0,372.37500325405756,1.4992579244774837e-07,1.8337953172996853e-07,3.3453739282220164e-08,0.0,372.3750032875113,67.15000042840595
5,N2,0.0,0,3.3912087024419215e-06,2.2982601765457054e-07,-3.161382684787351e-06,0.0,-3.161382684787351e-06,67.1500005635133
5,N3,0.0,22.971225410072307,4.699861306968663e-07,0.00028508213849988515,0.0002846121523691883,0.0,22.971510022224674,67.15000054705128
5,N4,0.0,0,1.4992578254841256e-07,1.8337948076634825e-07,3.3453698217935694e-08,0.0,3.345369821793577e-08,67.15000053434517
5,N5,348.75,9.898120927477382e-08,1.764539203764692e-07,1.4877240916912993e-07,-2.768151120733926e-08,0.0,-348.7499999287003,67.15000056403275
5,N6,33.48,0,1.2097565770984517e-07,2.5982742776954955e-07,1.3885177005970438e-07,0.0,-33.47999986114822,67.15000054441813
5,N7,0.0,0,3.3995561234239427e-06,2.298277632936537e-07,-3.169728360130289e-06,0.0,-3.1697283601302896e-06,67.1500005635133
5,N8,37.2,0,4.682794007933386e-07,15.683581343775057,15.683580875495656,0.0,-21.516419124504353,67.15000055771894
5,N9,0.0,0,4.682794262201762e-07,8.399912370553654,8.399911902274228,0.0,8.399911902274228,67.1500005479695
6,N1,0.0,364.50000317530754,1.486644367478338e-07,1.85517550944427e-07,3.6853114196593206e-08,0.0,364.50000321216066,67.15000054382412
6,N2,0.0,0,3.4011902152506357e-06,2.274903686509596e-07,-3.1736998465996763e-06,0.0,-3.1736998465996763e-06,67.15000065789458
6,N3,0.0,65.79571127291727,4.6979602081961957e-07,0.0003095178092036355,0.0003090480131828159,0.0,65.79602032093045,67.15000063013642
6,N4,0.0,0,1.4866442540458825e-07,1.8551750165231855e-07,3.68530762477303e-08,0.0,3.685307624773028e-08,67.15000062535056
6,N5,382.5,9.898120967094786e-08,1.7667332492065334e-07,1.4859065314048602e-07,-2.8082671780167318e-08,0.0,-382.4999999291015,67.1500006601027
6,N6,36.72,0,1.1826655704689729e-07,2.7362598990634294e-07,1.5535943285944565e-07,0.0,-36.71999984464057,67.15000063203416
6,N7,0.0,0,3.409540092821201e-06,2.2749247751820435e-07,-3.182047615302996e-06,0.0,-3.182047615302996e-06,67.15000065789458
6,N8,40.8,0,4.6827939744498065e-07,19.771448146121568,19.77144767784217,0.0,-21.028552322157825,67.15000064784012
6,N9,0.0,0,4.682794207426529e-07,9.952535349982563,9.952534881703142,0.0,9.952534881703142,67.15000063277012
7,N1,0.0,351.37500304405756,1.4707695233491132e-07,1.883261389727499e-07,4.124918663783859e-08,0.0,351.37500308530673,67.150000610248
7,N2,0.0,0,3.4151150087958416e-06,2.245367556151503e-07,-3.190578253180691e-06,0.0,-3.190578253180691e-06,67.15000071653476
7,N3,0.0,139.46044663326552,4.695257119845944e-07,0.00035245879063863024,0.0003519892649266456,0.0,139.46079862253043,67.15000066050528
7,N4,0.0,0,1.4707693904638112e-07,1.8832609222075752e-07,4.1249153174376397e-08,0.0,4.1249153174376575e-08,67.15000066862763
7,N5,450.0,9.898120991719575e-08,1.7695462995583723e-07,1.4835883549363952e-07,-2.859579446219771e-08,0.0,-449.99999992961455,67.15000072260172
7,N6,43.2,4.795875002759544,1.1479459109990824e-07,2.944854995739301e-07,1.7969090847402187e-07,0.0,-38.40412481754955,67.15000067016506
7,N7,0.0,0,3.4234667586477518e-06,2.2453934025477524e-07,-3.1989274183929764e-06,0.0,-3.1989274183929764e-06,67.15000071653476
7,N8,48.0,8.906625043867043,4.682793946902826e-07,24.837012125105492,24.837011656826096,0.0,-14.256363299306868,67.15000069495143
7,N9,0.0,0,4.682794150351991e-07,11.824693155169774,11.824692686890359,0.0,11.824692686890359,67.15000066664473
8,N1,0.0,338.25000291280753,1.4515305177551936e-07,1.919190961001781e-07,4.676604432465874e-08,0.0,338.2500029595736,67.15000062692806
8,N2,0.0,0,3.434571633937409e-06,2.2092326812581308e-07,-3.2136483658115957e-06,0.0,-3.2136483658115952e-06,67.15000074727052
8,N3,0.0,154.57235083981462,4.6912509631463787e-07,0.000443312316992606,0.0004428431918962914,0.0,154.5727936830065,67.15000066506182
8,N4,0.0,0,1.4515303591239287e-07,1.9191905321050745e-07,4.676601729811459e-08,0.0,4.676601729811458e-08,67.15000067196868
8,N5,506.25,9.898121006848883e-08,1.7730315816114648e-07,1.4807350060637473e-07,-2.922965755477175e-08,0.0,-506.2499999302484,67.15000076181718
8,N6,48.6,23.979375194594546,1.1044629243976673e-07,3.273502973767091e-07,2.1690400493694238e-07,0.0,-24.62062458850145,67.15000067211007
8,N7,0.0,0,3.44292308741884e-06,2.2092647370654155e-07,-3.2219966137122985e-06,0.0,-3.221996613712298e-06,67.15000074727052
8,N8,54.0,44.53312540013204,4.6827939192343645e-07,32.35712832474353,32.35712785646414,0.0,22.890253256596196,67.15000070414638
8,N9,0.0,0,4.6827940750777526e-07,15.157581476731997,15.157581008452588,0.0,15.15758100845259,67.15000067211827
9,N1,0.0,325.12500278155755,1.4288000992117872e-07,1.9645651670771714e-07,5.357650678653842e-08,0.0,325.125002835134,67.15000057187041
9,N2,0.0,0,3.462596705876961e-06,2.1657677647855377e-07,-3.2460199293984076e-06,0.0,-3.246019929398407e-06,67.15000068369112
9,N3,0.0,43.600006541352116,4.684166204468033e-07,0.0007961684362851139,0.0007957000196646671,0.0,43.60080224137178,67.15000060897201
9,N4,0.0,0,1.4287999086611756e-07,1.9645647939424695e-07,5.357648852812938e-08,0.0,5.357648852812896e-08,67.15000060822067
9,N5,523.125,9.898120980789125e-08,1.7772557299269524e-07,1.4773043451525525e-07,-2.999513847743999e-08,0.0,-523.1249999310139,67.15000069904366
9,N6,50.22,67.1422506262233,1.0498403051516132e-07,3.8466251489517133e-07,2.7967848438001004e-07,0.0,16.922250905901784,67.15000060601487
9,N7,0.0,0,3.4709420930470016e-06,2.165808192000983e-07,-3.2543612738469035e-06,0.0,-3.2543612738469043e-06,67.15000068369112
9,N8,55.8,124.6927512017283,4.6827938880187493e-07,44.10236675814673,44.10236628986734,0.0,112.99511749159566,67.15000062290932
9,N9,0.0,0,4.6827939545409535e-07,24.481833372094826,24.48183290381543,0.0,24.481832903815427,67.15000061076796
10,N1,0.0,279.9907077222613,2.7182092863514473e-07,1.1764373776803017e-07,-1.5417719086711456e-07,0.0,279.990707568084,60.000000661466196
10,N2,0.0,0,0.00035905941568336507,1.562976494203401e-07,-0.0003589031180339447,0.0,-0.00035890311803394475,60.0000007312218
10,N3,0.0,4.1449324763097965e-07,5.79659609050296e-07,3.1105230833666997e-06,2.5308634743164037e-06,0.0,2.9453567219473824e-06,60.00000066939158
10,N4,0.0,0,2.7182084043124595e-07,1.176437281655794e-07,-1.5417711226566656e-07,0.0,-1.541771122656663e-07,60.000000682293475
10,N5,506.25,7.671790579455036e-08,4.3190937928044036e-07,9.544870049353233e-08,-3.36460678786908e-07,0.0,-506.25000025974276,60.000000737875986
10,N6,48.6,115.10100110042455,1.5259977582714044e-07,1.92210848585029e-07,3.961107275788857e-08,0.0,66.50100114003563,60.00000067019019
10,N7,0.0,0,0.0003598032976566522,1.5629997681526583e-07,-0.0003596469976798369,0.0,-0.00035964699767983694,60.00000073122179
10,N8,54.0,213.75900208700455,5.76025210823412e-07,3.2502854947443884e-06,2.6742602839209764e-06,0.0,159.75900476126483,60.00000066876797
10,N9,0.0,0,5.799112905825851e-07,3.1292056805255898e-06,2.549294389943005e-06,0.0,2.549294389943005e-06,60.00000066939158
11,N1,0.0,149.42897648371363,2.654796191235336e-07,1.1920867851989768e-07,-1.4627094060363588e-07,0.0,149.4289763374427,60.00000058159683
11,N2,0.0,0,1.90959745192017e-07,3.2211533563128787e-06,3.030193611120862e-06,0.0,3.030193611120862e-06,100.68355915616733
11,N3,0.0,6.332368165030156e-08,1.1705083455264122e-05,5.735953967510795e-07,-1.1131488058513042e-05,0.0,-1.1068164376862741e-05,16.670356874524582
11,N4,0.0,0,2.654795250488872e-07,1.1920867127347178e-07,-1.462708537754154e-07,0.0,-1.4627085377541594e-07,60.000000588217176
11,N5,495.0,1.1704348670643169e-07,1.2765935600883036e-07,2.1600982345486236e-07,8.8350467446032e-08,0.0,-494.9999997946061,74.05732775523535
11,N6,47.52,163.05975156733348,7.128063413128857e-07,9.170651476731776e-08,-6.21099826545568e-07,0.0,115.53975094623364,44.78501116405789
11,N7,0.0,0,1.9096778866830044e-07,3.220706495692265e-06,3.029738707023965e-06,0.0,3.029738707023964e-06,100.68355915616733
11,N8,52.8,302.8252527870219,19.993964588201518,6.011996631118026e-07,-19.993963987001855,0.0,230.03128880002,2.068184523833724e-05
11,N9,0.0,0,1.1709154925680679e-05,5.745675195530721e-07,-1.1134587406127607e-05,0.0,-1.1134587406127607e-05,16.670356874524522
12,N1,0.0,106.18483127614411,2.615008137915782e-07,1.2024768313636854e-07,-1.4125313065520968e-07,0.0,106.18483113489096,60.00000056246993
12,N2,0.0,0,1.848693913406821e-07,0.00012603942867736546,0.00012585455928602478,0.0,0.00012585455928602478,100.68357086232808
12,N3,0.0,5.983170555984701e-08,0.001446599417811235,5.467963843675323e-07,-0.0014460526214268674,0.0,-0.0014459927897213078,16.670344289340715
12,N4,0.0,0,2.6150071614409397e-07,1.2024767749532562e-07,-1.4125303864876835e-07,0.0,-1.4125303864876838e-07,60.000000566875364
12,N5,483.75,1.2071782536290855e-07,1.2479894421996851e-07,2.2356593816353415e-07,9.876699394356564e-08,0.0,-483.74999978051517,74.0573317842016
12,N6,46.44,203.82468947400963,6.852310369592694e-07,9.291067453901618e-08,-5.923203624202533e-07,0.0,157.3846888816893,44.78500668351119
12,N7,0.0,0,1.8487603625676292e-07,0.00012631274956664745,0.00012612787353039067,0.0,0.00012612787353039067,100.68357086232808
12,N8,51.6,378.5315659729177,99.99999651726793,5.161665572001998e-07,-99.99999600110138,0.0,226.93156997181626,3.2901629645781324e-06
12,N9,0.0,0,6.749896604110227,5.478388455252047e-07,-6.749896056271382,0.0,-6.749896056271382,16.67034428934068
13,N1,0.0,92.62034741551916,2.5957174154348583e-07,1.2076839623988497e-07,-1.3880334530360086e-07,0.0,92.62034727671582,60.00000054588255
13,N2,0.0,0,1.867369894406935e-07,7.689882529885052e-05,7.671208830940984e-05,0.0,7.671208830940984e-05,100.68357275912807
13,N3,0.0,5.983162806687885e-08,0.0009610623534810711,5.472808084092809e-07,-0.0009605150726726618,0.0,-0.0009604552410445949,16.67034220212041
13,N4,0.0,0,2.5957164225152227e-07,1.2076839140194008e-07,-1.3880325084958218e-07,0.0,-1.3880325084958202e-07,60.000000549552446
13,N5,472.5,1.207179133089285e-07,1.2539808648350834e-07,2.215639864221229e-07,9.616589993861457e-08,0.0,-472.49999978311615,74.05733242670631
13,N6,45.36,227.80406471380334,6.374578212185204e-07,9.454173723345911e-08,-5.429160839850613e-07,0.0,182.4440641708873,44.78500591760231
13,N7,0.0,0,1.867436785933739e-07,7.706499752851559e-05,7.687825384992221e-05,0.0,7.687825384992221e-05,100.68357275912807
