unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,-5.588644592182012e-09,-5.199401533306318e-09,3.892430588756942e-10,59.99999999713767,2.335458353142751e-08
I1,1,N2,-5.588676168321537e-09,-5.1998474520728844e-09,3.8882871624865225e-10,59.99999999601162,2.3329722973368337e-08
I1,1,N3,-5.772645359111302e-09,0.13596711772515865,0.13596712349780402,59.99999999715396,8.158027409481273
I1,1,N4,-5.588686448848737e-09,-5.199342623806968e-09,3.893438250417695e-10,59.99999999729096,2.3360629501451423e-08
I1,1,N5,-5.588695809283974e-09,-5.199326172625702e-09,3.8936963665827213e-10,59.99999999737322,2.3362178198473542e-08
I1,1,N6,-5.772645427583884e-09,2.966541521443226,2.9665415272158713,59.99999999725345,177.9924916248045
I1,1,N7,-5.588753496252379e-09,-5.1994203378040465e-09,3.893331584483328e-10,59.999999996790834,2.335998950565053e-08
I1,1,N8,-5.772645427257174e-09,3.0501653555134896,3.050165361286135,59.999999997074916,183.0099216682461
I1,1,N9,-5.772645339946652e-09,0.10769051295750243,0.10769051873014776,59.99999999715433,6.461431123502415
I1,2,N1,-6.052308845002585e-09,-5.010156883268572e-09,1.0421519617340136e-09,59.999999988956525,6.252911769253184e-08
I1,2,N2,-6.052678315467041e-09,-5.010539723379238e-09,1.042138592087803e-09,59.99999998777878,6.252831551253198e-08
I1,2,N3,-5.772645358217613e-09,0.1351811751332904,0.13518118090593575,59.999999988940985,8.110870852861174
I1,2,N4,-6.052083265212536e-09,-5.010188498452916e-09,1.0418947667596196e-09,59.99999998908664,6.25136859942066e-08
I1,2,N5,-6.052044070444477e-09,-5.0101895679368564e-09,1.0418545025076206e-09,59.99999998914051,6.251127013914324e-08
I1,2,N6,-5.772645426090244e-09,2.392492379443038,2.3924923852156836,59.99999998904443,143.5495430867299
I1,2,N7,-6.052261917853719e-09,-5.010246744810012e-09,1.0420151730437069e-09,59.999999988558,6.252091037069968e-08
I1,2,N8,-5.772645425758799e-09,2.440194780717123,2.4401947864897684,59.9999999888548,146.41168716218965
I1,2,N9,-5.772645339152512e-09,0.10726725760803923,0.10726726338068457,59.99999998894136,6.436035801654844
I1,3,N1,-6.0870107534284604e-09,-4.983249848549471e-09,1.1037609048789894e-09,59.99999993421719,6.622565422013087e-08
I1,3,N2,-6.090321418140281e-09,-4.98293644561693e-09,1.1073849725233512e-09,59.99999993303568,6.644309827724579e-08
I1,3,N3,-5.772645350147698e-09,0.12798004676575384,0.1279800525383992,59.99999993423109,7.678803143886843
I1,3,N4,-6.087317572051884e-09,-4.983194836840214e-09,1.1041227352116697e-09,59.99999993434359,6.624736404020744e-08
I1,3,N5,-6.08774710832489e-09,-4.983074674356775e-09,1.1046724339681144e-09,59.99999993438586,6.628034596560474e-08
