hour,lambda_system,system_net_injection_residual_mw
1,67.1500006188714,-5.462808595241358e-14
2,67.15000062470084,-7.977579642623835e-15
3,67.15000061967926,3.3542070239616634e-14
4,67.15000051098086,-3.034008526651551e-14
5,67.15000062903555,-2.280424915135661e-14
6,67.15000064365749,3.4254844663009032e-15
7,67.15000065362811,-3.714999064733064e-14
8,67.1500006558579,3.444905802845344e-14
9,67.15000062023975,1.2984279287709946e-14
10,60.00000060767878,-3.156480004055514e-14
11,60.0000005916114,-9.767512745955012e-15
12,60.000000586428506,-2.0066945056838322e-16
13,60.00000058463477,7.497604657736037e-15
14,60.00000058256144,-6.818808972272401e-14
15,60.00000058029398,1.4308597182177907e-14
16,60.000000588099844,3.305815962532726e-14
17,60.000000594674624,4.881268762942873e-16
18,67.15000064449421,1.1227297307891623e-15
19,67.14844045658798,-4.8152412552952616e-14
20,67.14999739354775,-2.8637414986335575e-14
21,69.655939522747,2.275583182495799e-14
22,67.15000065565805,-2.7237382835033247e-14
23,67.15000065076144,-5.5667011649608445e-14
24,67.15000064766873,-1.90208012459607e-14
