iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
1,,,,,I1,optimal,10.69281950010918,,,,2289.7409409524043,0.0,6.32135197520256e-07,,,,,,,21.61903533607224,43.23807067342392,21.61903533607224,21.61903533671196,24.170816309856814,20.376820420255644,20.130200359518323,0,86.47614134428896,,,,96.68326523942727,81.50728168102258,72.75448724236215
1,,,,,I2,optimal,31.734876699978486,,,,1975.8541475477055,0.0,1.3422686606645584e-07,,,,,,,21.619033449356564,43.23806689922046,21.619033449356564,21.61903344961023,24.17081420035824,13.433932715685271,45.23157566318946,0,86.47613379742626,,,,96.68325680143296,53.73573086274109,180.92630265275784
1,,,,,I3,optimal,13.662223799852654,,,,103598.80747451994,0.0,7.62520357966423e-09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.342761203925007e-07,,,,1.3242204884159598e-06,1.0337231214151978e-06,0.0
1,,,,,I4,optimal,6.968286599963903,,,,94419.27866795861,0.0,2.3865140974521637e-09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.274011186596935e-06,,,,4.144563035145455e-06,2.922855271566354e-06,0.0
2,,,,,I1,optimal,12.272445099893957,,,,5278.181104104255,0.0,1.0296935215592384e-07,,,,,,,43.35138065876208,86.7027613197632,1.005241213812558,1.0052412138050055,24.29750072612433,20.20805081182243,16.35867381330525,0,86.92938129075938,,,,97.19000290449733,80.83220324728974,65.5964490547441
2,,,,,I2,optimal,12.80135660013184,,,,6294.961051874504,0.0,1.7939601093530655e-07,,,,,,,43.35137920242806,86.70275840574396,1.0052413214485454,1.0052413214455507,24.297501207240906,13.12361228374081,20.418453624938397,0,86.92938301228598,,,,97.19000482896362,52.49444913496323,81.67381449975359
2,,,,,I3,optimal,12.500633799936622,,,,103598.76923118989,0.0,7.566995918750763e-10,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.2742226311567887e-07,,,,1.3858523810225867e-06,1.1041405521499262e-06,0.0
2,,,,,I4,optimal,13.095897200051695,,,,94419.2622217232,0.0,8.119968697428703e-08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7838493295396554e-06,,,,5.982453176262583e-06,2.9012954116551373e-06,0.0
3,,,,,I1,optimal,14.132772499928251,,,,9383.813912596386,0.0,3.3760443329811096e-09,,,,,,,59.65063967680038,138.3376550828824,0.3759801595786991,0.5955392074848422,20.791849013679393,14.599200306001485,5.094592829288258,0,65.1970360721532,,,,83.16739605471757,58.39680122400594,21.948284899943733
3,,,,,I2,optimal,12.548490399960428,,,,5101.744238364727,0.0,6.344635039567947e-09,,,,,,,52.866362445436984,105.73272489204717,0.21948513330058012,0.21948513330162395,10.638074668101579,6.190257676605095,30.497883418747225,0,38.05993297203568,,,,42.55229867240633,24.761030706420403,121.9915336749889
3,,,,,I3,optimal,17.604181800037622,,,,103598.84828864921,0.0,1.4668330550193787e-08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.279480509060256e-07,,,,1.3848655345829143e-06,1.0994227625162837e-06,0.0
3,,,,,I4,optimal,17.750510500045493,,,,94420.19671053378,0.0,3.6670826375484467e-08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0841683160146932e-06,,,,3.5517430366765155e-06,3.1579773000332565e-06,0.0
4,,,,,I1,optimal,25.01754379994236,,,,10065.774908450261,4.779588703209907e-08,3.521912731230259e-06,,,,,,,71.87508416699319,192.99219318833426,0.20493400500694378,0.39508070360674113,18.33390170050618,11.762021521800776,1.0126381267131794,0,48.89777796077125,,,,73.3356068020287,47.04808608720803,9.758629563960634
4,,,,,I2,optimal,18.663583500077948,,,,6307.15374501742,0.0,8.149072527885437e-10,,,,,,,59.66870182820779,127.49342731242035,0.12867046394182033,0.20580858426367804,8.71018551424979,5.759857055793918,47.089368759143646,0,27.209357531083207,,,,34.84074205699917,23.039428223175694,188.3574750365746
4,,,,,I3,optimal,16.63036740012467,,,,103599.64298497267,0.0,1.979060471057892e-09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3916494237063775e-07,,,,1.0533124831464761e-06,9.242535422503545e-07,0.0
4,,,,,I4,optimal,13.37557559995912,,,,94423.42745728303,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1655804352366214e-06,,,,3.6915398912290073e-06,3.233074464093737e-06,0.0
5,,,,,I1,optimal,19.56356110004708,,,,10215.55015079504,0.0,8.731149137020111e-10,,,,,,,81.0434173063204,228.791562131716,0.12755926821630828,0.18549646155088984,12.812416189002311,9.783107430767922,7.751368946463941,0,36.673332557308896,,,,51.249664756009274,39.13242972307171,31.899244097570065
