unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,-4.5456749929582996e-09,-4.036958040091698e-09,5.087169528666016e-10,59.99999999642171,3.052301717017576e-08
I1,1,N2,-4.5462308894334135e-09,-4.042305139821019e-09,5.039257496123942e-10,59.999999993562454,3.0235544973499606e-08
I1,1,N3,-4.5414031248238906e-09,-4.038566716155782e-09,5.028364086681088e-10,59.99999999689962,3.017018451852754e-08
I1,1,N4,-4.543450211491549e-09,-4.036495303114846e-09,5.069549083767031e-10,59.9999999969552,3.041729450105861e-08
I1,1,N5,-4.5420363366849426e-09,-4.0355244785353856e-09,5.06511858149557e-10,59.99999999724182,3.039071148757637e-08
I1,1,N6,4.2134016537298005e-09,4.8382925215502225e-08,4.416952356177242e-08,59.999999997091486,2.6501714135778777e-06
I1,1,N7,-4.543559673690049e-09,-4.038500614368639e-09,5.050590593214107e-10,59.99999999572477,3.0303543557125394e-08
I1,1,N8,-7.846268012776143e-09,-3.1237667872992675e-09,4.722501225476875e-09,59.99999999668283,2.8335007351294717e-07
I1,1,N9,-4.541591774014078e-09,-4.038349253099803e-09,5.032425209142749e-10,59.99999999689962,3.0194551253296255e-08
I1,2,N1,-4.508728073346878e-09,-4.08326573498496e-09,4.2546233836191767e-10,59.99988748891655,2.5527692432486403e-08
I1,2,N2,-4.517921967111085e-09,-4.080541950298876e-09,4.3738001681220896e-10,59.99988748554361,2.624275179715771e-08
I1,2,N3,-4.5090710332570574e-09,-4.0803985575496225e-09,4.2867247570743494e-10,59.999887488434055,2.572030031183458e-08
I1,2,N4,-4.508697520625022e-09,-4.080817813827006e-09,4.2787970679801624e-10,59.99988748924698,2.5672734266812962e-08
I1,2,N5,-4.508923731029666e-09,-4.078460935432165e-09,4.3046279559750143e-10,59.99988748937085,2.5827719304210127e-08
I1,2,N6,4.213472104479402e-09,4.836775205189018e-08,4.415427994741078e-08,59.99988748906964,2.6492518290055305e-06
I1,2,N7,-4.5121696911635195e-09,-4.07972246533758e-09,4.324472258259399e-10,59.99988748770593,2.594678489392695e-08
I1,2,N8,-7.846306660090613e-09,-2.8155781464158547e-09,5.030728513674758e-09,59.99988748845197,3.018431448054327e-07
I1,2,N9,-4.509135578757598e-09,-4.0803312761661966e-09,4.2880430259140107e-10,59.999887488522006,2.572820991007821e-08
I1,3,N1,-4.844380035607893e-09,-3.729064360103473e-09,1.1153156755044202e-09,59.99999983273213,6.691894034370874e-08
I1,3,N2,-4.854120573819415e-09,-3.726180489886823e-09,1.1279400839325917e-09,59.99999982943012,6.767640484356289e-08
I1,3,N3,-4.8458243682615715e-09,-3.7252767494579378e-09,1.1205476188036338e-09,59.999999832764225,6.723285694082238e-08
I1,3,N4,-4.844888131098143e-09,-3.726231098531681e-09,1.118657032566462e-09,59.99999983308337,6.711942176726526e-08
I1,3,N5,-4.845549447207706e-09,-3.723576981382907e-09,1.1219724658247989e-09,59.99999983319229,6.731834776233428e-08
I1,3,N6,4.213365627038234e-09,4.837239054741346e-08,4.415902492037523e-08,59.99999983307012,2.649541487851053e-06
I1,3,N7,-4.848804427173309e-09,-3.7248555557236172e-09,1.1239488714496917e-09,59.99999983159243,6.743693209770001e-08
I1,3,N8,-7.846331601480876e-09,-2.9924549667415076e-09,4.853876634739368e-09,59.99999983246377,2.912325972711619e-07
I1,3,N9,-4.8458485434376335e-09,-3.725256934864917e-09,1.1205916085727165e-09,59.999999832764225,6.723549632695998e-08
I1,4,N1,-4.429470947668307e-09,-4.161556832016211e-09,2.679141156520954e-10,59.99999972071066,1.6074846864300168e-08
I1,4,N2,-4.4344278858404986e-09,-4.163671074757221e-09,2.7075681108327786e-10,59.9999997174605,1.6245408588497176e-08
I1,4,N3,-4.430971940137153e-09,-4.157705194619269e-09,2.7326674551788383e-10,59.999999720852635,1.6396004654791337e-08
I1,4,N4,-4.430001292194523e-09,-4.158691249414766e-09,2.7131004277975714e-10,59.99999972106977,1.6278602491108854e-08
I1,4,N5,-4.430732608717746e-09,-4.1559415216606984e-09,2.7479108705704744e-10,59.99999972117854,1.6487465146805196e-08
I1,4,N6,4.213374603476047e-09,4.8367855756556736e-08,4.415448115308069e-08,59.99999972109715,2.6492688568700306e-06
I1,4,N7,-4.432917738797045e-09,-4.1583458494076015e-09,2.7457188938944326e-10,59.999999719622814,1.64743132863829e-08
I1,4,N8,-7.846279651623134e-09,-3.124289400637986e-09,4.7219902509851475e-09,59.999999720594346,2.833194137397581e-07
I1,4,N9,-4.430972717309692e-09,-4.157711738217811e-09,2.7326097909188076e-10,59.999999720852635,1.6395658669232764e-08
I1,5,N1,-4.55654993589094e-09,-4.0197441803894255e-09,5.368057555015148e-10,59.99988864190437,3.220828555242423e-08
I1,5,N2,-4.574915255297453e-09,-4.006484439865899e-09,5.684308154315545e-10,59.999888638594115,3.410578562463851e-08
I1,5,N3,-4.561756486189296e-09,-4.0112903643407734e-09,5.504661218485222e-10,59.99988864167476,3.30279060119259e-08
I1,5,N4,-4.559070091248432e-09,-4.014371355773347e-09,5.446987354750848e-10,59.99988864224983,3.268186347207939e-08
I1,5,N5,-4.561922611436657e-09,-4.008940387715884e-09,5.529822237207732e-10,59.99988864237384,3.317887184445865e-08
I1,5,N6,4.213469077047263e-09,4.836813029990425e-08,4.415466122285699e-08,59.99988864215439,2.649274756403472e-06
I1,5,N7,-4.566701318313006e-09,-4.008436108441198e-09,5.582652098718076e-10,59.99988864075643,3.3495850424316975e-08
I1,5,N8,-7.846353047292466e-09,-2.9177750441905955e-09,4.928578003101871e-09,59.99988864158686,2.957141313474868e-07
I1,5,N9,-4.56176298748149e-09,-4.011291192656605e-09,5.504717948248849e-10,59.99988864172863,3.3028246389905586e-08
I1,6,N1,-4.582173915081348e-09,-3.990746452573382e-09,5.914274625079659e-10,59.99999999751694,3.54856477490094e-08
I1,6,N2,-4.5864999505119274e-09,-3.990060964608933e-09,5.964389859029946e-10,59.999999994800426,3.578633915107845e-08
I1,6,N3,-4.580126510933656e-09,-3.98874108482344e-09,5.913854261102163e-10,59.999999998117595,3.5483125565499754e-08
I1,6,N4,-4.580872796337422e-09,-3.988679865493663e-09,5.921929308437592e-10,59.999999998117666,3.5531575849510847e-08
I1,6,N5,-4.58165823952488e-09,-3.984558496236152e-09,5.970997432887287e-10,59.99999999846923,3.5825984596409696e-08
I1,6,N6,4.213356944240914e-09,4.837249748353986e-08,4.415914053929895e-08,59.9999999982908,2.6495484322824602e-06
