hour,node,p_charge_mw,p_discharge_mw,soc_mwh,lambda_eur_per_mwh
9,N3,1.4564445943587548e-07,8.915477888466825,1.5106111191801129e-06,74.99999982975001
9,N4,1.4564471624269943e-07,7.21243371944767,1.5104467271620448e-06,74.99999983932226
9,N5,1.4564509334217328e-07,6.119972443491769,1.5102405248220247e-06,74.99999985290238
9,N6,1.456428611770971e-07,28.33545483228804,1.511197946186321e-06,74.99999983443628
9,N7,1.4564274857624158e-07,34.594048131267385,1.511244926071696e-06,74.99999983724011
9,N8,1.456427348666885e-07,36.36242318628813,1.5112866975992137e-06,74.99999983372456
9,N9,1.4564588438517164e-07,4.519189010805008,1.5055399674108754e-06,74.99999985163987
10,N1,6.392603433459518e-07,1.984571422213861e-07,1.8970969445616505e-06,55.000000250895944
10,N2,6.39100915773527e-07,1.984428529303561e-07,1.896250506938852e-06,55.00000025087559
10,N3,6.392567670462611e-07,1.9845595989336808e-07,1.8969298549587342e-06,55.000000262730914
10,N4,6.391948299251204e-07,1.984518840238654e-07,1.8967118443567112e-06,55.00000026916177
10,N5,6.391057547568196e-07,1.9844882168579815e-07,1.8964255393878697e-06,55.00000027843398
10,N6,6.392572232534512e-07,1.984377677102337e-07,1.8975365450679633e-06,55.00000026294077
10,N7,6.392526154181401e-07,1.984361403420462e-07,1.8975809506608068e-06,55.000000265982976
10,N8,6.392525707337826e-07,1.9843400491714332e-07,1.897624961800544e-06,55.00000024921189
10,N9,6.414134376376268e-07,1.9855197887462819e-07,1.8937747624813266e-06,55.000000273673166
11,N1,4.823928903586135e-07,2.260538852496737e-07,2.107106128773154e-06,54.99999973840596
11,N2,4.826517255495835e-07,2.2621571882000762e-07,2.106329061775478e-06,54.99999974343461
11,N3,4.824248608763807e-07,2.2608276458101292e-07,2.106938109588373e-06,54.999999753530375
11,N4,4.824866903402436e-07,2.261276298568725e-07,2.1067300383774976e-06,54.99999976705403
11,N5,4.825804444931951e-07,2.2618836008111587e-07,2.106466604577604e-06,54.99999976998667
11,N6,4.823902343744756e-07,2.2599261927632295e-07,2.10760869837803e-06,54.99999974230591
11,N7,4.82388664108423e-07,2.2598736124180783e-07,2.107657251760082e-06,54.999999740409
11,N8,4.823877451035537e-07,2.2598335632109347e-07,2.107704681472705e-06,54.999999682053016
11,N9,4.829670985816196e-07,2.2631199493436961e-07,2.104045647379396e-06,54.99999976062626
12,N1,13.853883409558897,1.5113897800804328e-07,12.96723681697999,46.00793577460859
12,N2,7.9449134125648,1.5114526727949007e-07,7.436440899009729,46.00793583023506
12,N3,12.168529804324832,1.511405815618457e-07,11.389745842311171,46.007935802305624
12,N4,9.975171229035237,1.5114255848163112e-07,9.336762215629928,46.00793583134887
12,N5,8.519774165458896,1.511445290729382e-07,7.974510563856933,46.00793584835783
12,N6,19.47707557320029,1.511330888899397e-07,18.230544682657193,46.00793572182347
12,N7,14.758301733761764,1.511327403385183e-07,13.813772368991659,46.00793566485428
12,N8,54.36269928576103,1.511331088153475e-07,50.88348847771001,46.00793532533626
12,N9,6.439664544540237,1.511502192077025e-07,6.027527956250034,46.00793587813815
13,N1,13.816891743925739,1.5113954567392515e-07,25.89984732782061,46.00793547345133
13,N2,7.871941599641253,1.5114532738914336e-07,14.804578074793893,46.00793557392961
13,N3,12.083948604158769,1.511410186087834e-07,22.700321574328335,46.00793551303216
13,N4,9.868650379355527,1.5114285206066803e-07,18.573818809229298,46.007935554982716
13,N5,8.424933550170685,1.5114468920969606e-07,15.860248205337326,46.00793558553295
13,N6,39.03108548975241,1.5113386696272743e-07,54.76364053959765,46.00793537314488
13,N7,72.82788042467824,1.5113345418383552e-07,81.98066828502314,46.007935268894435
13,N8,98.05553901195697,1.5113455657371968e-07,142.66347283143318,46.007934660536634
13,N9,6.519143324582455,1.5114991274679922e-07,12.129445946574263,46.00793565135403
14,N1,14.498128676408715,1.3731186912997308e-07,39.47009562223845,43.89687157531544
14,N2,8.149630630663621,1.3729777800049586e-07,22.432632198409383,43.89689085316259
14,N3,12.549601973247281,1.3730708821385742e-07,34.44674887459218,43.896876396996504
14,N4,10.358363557638413,1.3730265791204712e-07,28.269246952487975,43.89688220626266
14,N5,8.797969615358456,1.3729880224924203e-07,24.095147618626086,43.89688814011373
14,N6,65.75014182261,1.373414726170809e-07,116.30577313882827,43.89685072966407
14,N7,99.93921967545519,1.3739287850845434e-07,175.52377775446195,43.89682972861878
14,N8,99.97275816659418,1.3790958263643198e-07,236.23797432802604,43.89673178232006
14,N9,6.584200214008539,1.372945068973659e-07,18.292257200204087,43.89690382926873
15,N1,14.349773605690341,1.511401028042795e-07,52.90148355569014,46.007935126138136
15,N2,7.807688476393396,1.511460577508187e-07,29.740628450832773,46.00793513572107
15,N3,12.384228127625795,1.5114160587455364e-07,46.03838624057386,46.007935145132876
15,N4,9.886952227450665,1.5114349445225772e-07,37.5234340759037,46.00793515987739
15,N5,8.46497696549807,1.5114538971186208e-07,32.01836589685217,46.007935162716
15,N6,61.745626907101546,1.511341885832894e-07,174.09967976240716,46.0079351287813
15,N7,80.33743374449544,1.5113366565817823e-07,250.7196155778421,46.00793512560734
15,N8,85.69813129615886,1.511338991161951e-07,316.45142505976287,46.00793500835173
15,N9,6.325202842817233,1.5115074999877286e-07,24.212646899595175,46.00793515388308
16,N1,14.337782266505133,1.5113954818529313e-07,66.32164759566507,46.00793557933255
16,N2,7.838217163097426,1.511459754346911e-07,37.07719955401122,46.00793558586831
16,N3,12.355315417443263,1.5114116685393643e-07,57.60296130982515,46.00793559841301
16,N4,10.053113040103291,1.511431806944794e-07,46.933147719962626,46.00793561341118
16,N5,8.510467187164451,1.5114520362580053e-07,39.98416302255818,46.00793561616226
16,N6,32.657344848998136,1.5113326752689197e-07,204.66695437960226,46.00793558809066
16,N7,22.72727822689147,1.5113289477048342e-07,271.99234783674575,46.00793558753257
16,N8,21.685607053420792,1.5113288887973308e-07,336.749153100298,46.0079355287177
16,N9,6.234887723591938,1.5115100268681059e-07,30.048501647391117,46.00793560519062
17,N1,5.48745313403844e-07,2.1160665981806477e-07,66.32164788321519,54.999999947106595
17,N2,5.487792664804969e-07,2.116246516621955e-07,37.0771998415739,54.999999950245034
17,N3,5.487535174964142e-07,2.1161155454257712e-07,57.60296159737772,54.999999965819356
17,N4,5.48764507699306e-07,2.1162040091264677e-07,46.93314800751603,54.99999997881869
17,N5,5.487835110729047e-07,2.1163223393786892e-07,39.98416331011673,54.99999998600386
17,N6,5.487558062484218e-07,2.1158697573723428e-07,204.66695466718323,54.999999964344894
17,N7,5.487558705813754e-07,2.1158532432265468e-07,271.99234812432854,54.99999996829847
17,N8,5.487559736860459e-07,2.1158405591898425e-07,336.74915338788225,54.999999950533734
17,N9,5.488795292434598e-07,2.1166437292230703e-07,30.048501935005206,54.99999997878039
18,N1,1.4564344103834165e-07,7.988394101554415,57.78703893668017,74.99999964417503
18,N2,1.4564425485997916e-07,4.936068466135611,31.80362255681187,74.9999996427024
18,N3,1.4564363992848019e-07,7.0971004787113845,50.020589427384586,74.99999966195115
18,N4,1.4564379912119145e-07,5.865927196967149,40.66613190776261,74.99999967667141
18,N5,1.4564399947376837e-07,5.0427693084642895,34.596589398934924,74.99999969529314
18,N6,1.4564251218125275e-07,15.42226585176858,188.1901750473416,74.99999967181961
18,N7,1.4564243385783517e-07,16.959747708862924,253.87295968280483,74.99999967637709
18,N8,1.4564240350407154e-07,16.74620708350595,318.8579066401159,74.9999996777873
18,N9,1.456445109337753e-07,3.866040107481406,25.91811734111329,74.9999996972052
19,N1,1.456433200882142e-07,7.677536633920842,49.58454266924073,74.99999996245396
19,N2,1.4564358012772965e-07,4.016245130445936,27.512762511033902,74.99999994552776
19,N3,1.4564337466524012e-07,6.594609801366958,42.97506627164807,74.99999997776628
19,N4,1.4564341463407877e-07,5.135791698919225,35.179175100795085,75.00000001373779
19,N5,1.456434909705701e-07,4.235790858895369,30.071171950967308,75.00000005322201
19,N6,1.4564291898216432e-07,28.857461239378114,157.35955420142182,75.00000000844581
19,N7,1.456428535497903e-07,41.597729839386396,209.43094075995305,75.0000000075686
19,N8,1.456428520410247e-07,46.142351350702825,269.5605228547466,75.00000003592037
19,N9,1.4564356168115793e-07,3.1013538820357,22.604705210303507,75.0000000698055
20,N1,1.456428930875095e-07,6.225268684964884,42.93361472333505,74.99999994723643
20,N2,1.4564284056541684e-07,3.2753118640144936,24.013497835374302,74.9999999002456
20,N3,1.456428717175645e-07,5.316335806826492,37.2952204605056,74.99999995903275
20,N4,1.456429329390811e-07,4.326787855715402,30.556538639130324,75.00000003209881
20,N5,1.4564303194618055e-07,3.6808330775522964,26.13865811554528,75.00000010960994
20,N6,1.4564285218444814e-07,24.06588185039002,131.64814210442086,75.00000002886325
20,N7,1.4564281043260472e-07,34.61598919245221,172.44804645989416,75.00000002590542
20,N8,1.456428896573204e-07,49.54428349685406,216.6285961781901,75.00000008850775
20,N9,1.4564295145436413e-07,2.7310374423579886,19.68693030137105,75.00000015309072
21,N1,1.456426080577883e-07,5.4164628056105615,37.1467956228931,74.99999991262798
21,N2,1.456423971700862e-07,2.9031001127475187,20.91189528713627,74.99999985294214
21,N3,1.4564254686636806e-07,4.6385904146162975,32.339461606852346,74.9999999234302
21,N4,1.4564260922862543e-07,3.8584125518503285,26.434303143133082,75.0000000115863
21,N5,1.4564271226785836e-07,3.3313058341569195,22.57957082221203,75.00000010518131
21,N6,1.456427584040447e-07,19.64454709948709,110.66037824556398,75.00000001056787
21,N7,1.4564273311056262e-07,27.102909731191943,143.4919464560534,75.0000000083441
21,N8,1.4564284660302406e-07,43.09217796473646,170.58994464278481,75.00000008370316
21,N9,1.456425392385954e-07,2.4988569921549892,17.01721142897987,75.00000016032074
22,N1,1.4564242281623596e-07,4.960768247675426,31.846829682638102,74.99999987023085
22,N2,1.4564216418539475e-07,2.7212850802299853,18.004539568510776,74.99999981238838
22,N3,1.45642347549809e-07,4.27704774401442,27.76996629016672,74.99999988288188
22,N4,1.45642385095128e-07,3.569793060810955,22.620421804228975,74.99999996879993
22,N5,1.4564246715949538e-07,3.091422426494329,19.276769220825766,75.00000006129385
22,N6,1.4564264720563688e-07,16.260436413104298,93.28811725677407,74.99999997036956
22,N7,1.4564263499877318e-07,21.374783373029153,120.65563956990788,74.99999997097629
22,N8,1.4564274109268432e-07,31.612765579391922,136.81562257890135,75.00000004355677
22,N9,1.456422281151679e-07,2.3428951096882673,14.514118499394725,75.00000011616827
23,N1,1.456416547950205e-07,3.5094016853893653,28.097469043970055,74.99999955389791
23,N2,1.4564137540286516e-07,2.184434915892834,15.670741717766107,74.99999948127984
23,N3,1.4564157673570314e-07,3.121511190607813,24.435018573273762,74.999999566284
23,N4,1.4564165483390017e-07,2.7642291699231087,19.66718564789667,74.99999967028515
23,N5,1.4564178380991256e-07,2.486483147338382,16.620270268109742,74.99999978245812
23,N6,1.4564193037652244e-07,7.385371816885211,85.39776288787567,74.9999996752464
23,N7,1.4564192220063305e-07,8.078304074647853,112.02497295981006,74.9999996777297
23,N8,1.4564206185315439e-07,9.68620548487756,126.46711258180613,74.99999976552802
23,N9,1.4564156317683637e-07,1.9965030919371585,12.381102511850743,74.99999985162441
24,N1,1.0711209176743553e-06,1.7181995033357422e-07,28.09746986297091,55.00000001553282
24,N2,1.0711121314913552e-06,1.7182156153069617e-07,15.670742536757018,54.9999999517952
24,N3,1.0711175635144557e-06,1.7182038570664775e-07,24.435019392271013,55.00000002999019
24,N4,1.0711210059215546e-06,1.7182069791046153e-07,19.66718646689681,55.000000124659074
24,N5,1.0711265423227667e-06,1.7182094386784417e-07,16.6202710871148,55.00000022587489
24,N6,1.0711319230921306e-06,1.7181821787921014e-07,85.39776370688868,55.000000128914934
24,N7,1.07113135372853e-06,1.7181808970385522e-07,112.02497377882267,55.00000013210526
24,N8,1.0711372136046689e-06,1.7181793969483314e-07,126.46711340082439,55.00000021141461
24,N9,1.0711172647693403e-06,1.7182237691287753e-07,12.381103330845589,55.00000028763611
