iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
1,I2,N1,0.0,0.0,1.3561999100690484e-06,100.0,99.99999864380008,0.0,0.0,99.99840877301408
1,I2,N2,0.42989450702752974,0.8597903972791837,2.4661426192051146e-06,82.04022550884893,82.04022304270632,-8.030518978897051e-08,-6.588255681774002e-06,94.18216775268904
1,I2,N3,3.2046014662093647,12.029523516102747,4.064114414377823e-06,10.681995404430921,10.681991340316507,5.567589772817724e-07,5.947294573967367e-06,51.97297975614855
1,I2,N4,0.0,0.0,1.358989019424779e-06,100.0,99.99999864101098,0.0,0.0,99.9983892256708
1,I2,N5,0.0,0.0,1.2204590174922325e-06,100.0,99.99999877954099,1.938014531739304e-08,1.938014508086631e-06,100.0
1,I2,N6,0.0,0.0,1.1233741502885637e-06,100.0,99.99999887662585,2.0563822071733223e-08,2.056382184072456e-06,100.0
1,I2,N7,9.050567563372953,18.1011375410189,6.85275242453455e-06,82.01335082052002,82.0133439677676,-3.740621357344173e-07,-3.067808660330454e-05,85.5534323075812
1,I2,N8,3.4263713129530533,17.710290491897048,1.5473789929364855e-05,11.421201604333675,11.421186130543745,3.731996726500416e-08,4.262382925194121e-07,0.7961533086018022
1,I2,N9,2.5544804337454594,9.588480090788083,4.238879775455895e-06,8.514924888432049,8.514920649552273,7.628381356183667e-07,6.495506193242788e-06,52.40879825496548
1,I4,N1,0.0015912269859180068,0.0062948006678714905,0.0022731814084542955,100.0,99.99772681859154,-0.05300465715155864,-5.300345225954665,99.99840877301408
1,I4,N2,0.0,0.0,1.0744021874850926e-09,81.61033100182141,81.61033100074701,-3.930852926644163e-05,-0.0032079820845868526,94.18216775268904
1,I4,N3,11.839587426018308,24.42261077069128,0.03291550979295026,46.865882502099026,46.832966992306076,-0.05432649562691383,-2.544270976502916,51.97297975614855
1,I4,N4,0.0016107743291924352,0.006316857328425503,0.002301106184560622,100.0,99.99769889381544,-0.05300657694916474,-5.300535721154434,99.9983892256708
1,I4,N5,0.0,0.0,0.0,100.0,100.0,-2.9563769199981855e-05,-0.0029563769199981854,100.0
1,I4,N6,0.0,0.0,1.6492054730858133e-07,100.0,99.99999983507945,-0.005737587844258556,-0.5737587834796095,100.0
1,I4,N7,0.0,0.0,1.0506691635182153e-09,72.96278325714707,72.9627832560964,-3.918443447372046e-05,-0.002859005399518778,85.5534323075812
