iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I2,optimal,2.7010067000519484,-0.0013373398083690855,7.628381356183667e-07,0.00025211001047864556,18.665915283308358,58.28922203708596,0.6999998409957429,0.6999998181524041,,,,,30.16853570206842
1,I4,optimal,4.8207884998992085,211086.3328089699,0.0921273259367102,0.0018595446599647403,48.64964858764277,167.20545419461098,0.6994150357707253,0.699111953560156,,,,,39.35557305408452
1,I1,optimal,8.741178500000387,4563.35391672412,12.389533148303846,0.0009671573061496019,55.65402698874509,180.0210722667322,0.6958796986975038,0.6961184502790483,,,,,34.63156330191476
1,I3,optimal,5.170444600051269,140692.28908073003,18.422582641277096,0.0009412221843376756,92.12007976163281,263.4001433718787,0.6999997011560188,0.6999996481887312,,,,,17.986641500620195
2,I2,optimal,4.665351300034672,986.0077136025669,52.53045077599826,0.00028805393958464265,8.796242579222989,35.43809573767932,0.6999997438833058,0.6999997046156524,,,,,9.050564251942317
2,I4,optimal,3.5300528998486698,210712.2588444316,33.058765028164125,0.0014696592697873712,51.351039892003506,176.8260665929821,0.23736496867531431,0.32870402789878095,,,,,4.014718997864973
2,I1,optimal,51.864599000196904,6251.741328960419,32.928765564895386,0.023177035909611732,47.508040205302436,166.9807808199633,0.5976555725726835,0.5375156819108293,,,,,7.676039245827034
2,I3,optimal,9.686217299895361,140580.7990737366,18.423017095151213,0.0009380383417010307,91.0845894312218,261.63490003123974,0.6999988949727793,0.699998765931406,,,,,25.679847607718067
3,I2,optimal,3.4031461998820305,1001.7419111231814,35.36095076511572,0.0002750410931184888,6.633010190593974,30.087788926498547,0.6999973391158242,0.6999968943665548,,,,,2.715162265927944
3,I4,optimal,3.7612600000575185,210703.04990484513,33.0590563840443,0.0014870064915157855,53.42499722548886,180.15020397691143,0.6928897919557299,0.6924519937827447,,,,,10.436913353313141
3,I1,optimal,6.11033060005866,6254.711558611981,32.92860223151854,0.0003313661436550319,45.44330423174639,163.26205256389002,0.679447964714142,0.6760765064023093,,,,,3.511077420667408
3,I3,optimal,5.971438299864531,140579.07175143532,18.423809309506318,0.000936436525080353,90.8876491810053,261.2493723884459,0.77460897298714,0.7746089245086429,,,,,12.024603303064161
4,I2,optimal,3.509711900027469,1000.3235573297027,35.36054635183559,0.0002816397463902831,6.018158864793695,28.46445331712991,0.5701873049115567,0.5701879202513351,,,,,0.8145532927307954
4,I4,optimal,4.504841499961913,210703.05406589768,33.05830522733412,0.001453394943382591,54.05741002171245,181.14177785765372,0.6973659090594154,0.6970015386170529,,,,,3.2142452779203268
4,I1,optimal,4.815075800055638,6254.587599481908,32.928828009124864,0.0003297335933893919,44.82695527354583,162.14484743893283,0.6999632999055443,0.6999591021534964,,,,,1.1594659854008966
4,I3,optimal,4.795432199956849,140579.0583203225,18.42710802229698,0.0009369752951897681,90.82948691325282,261.13479781482283,0.3399425702976144,0.33994287963649394,,,,,7.8263221533494445
5,I2,optimal,3.5722070999909192,1000.2778003125987,35.36110832739066,0.000282980443444103,5.833977787958767,27.976282492315256,0.17105643784751698,0.17105635768090283,,,,,0.24436633978216712
