unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I4,0,N1,4.2692650182577057e-08,-0.006626246601123566,-65.09143369889794
I4,1,N1,4.288027316648888e-08,-0.006626787059113847,-65.09143369889794
I4,2,N1,4.298517782673561e-08,-0.0066256180050298695,-65.09143369889794
I4,3,N1,4.30415669074421e-08,-0.0066241177499873705,-65.09143369889794
I4,4,N1,4.3069722821239965e-08,-0.006622554270073029,-65.09143369889794
I4,5,N1,4.30814403995123e-08,-0.006620978934599169,-65.09143369889794
I4,6,N1,4.308348871843132e-08,-0.006619402027586326,-65.09143369889794
I4,7,N1,4.307969585491161e-08,-0.006617823473931292,-65.09143369889794
I4,8,N1,4.3072147655516966e-08,-0.006616244338417643,-65.09143369889794
I4,9,N1,4.3061823597858676e-08,-0.006614653204181202,-65.09143369889794
I4,10,N1,4.309125563230391e-08,-0.006617819993463574,-65.09143369889794
I4,11,N1,4.311924626282572e-08,-0.006620977882520337,-65.09143369889794
I4,12,N1,4.3146532809221706e-08,-0.006624136645933505,-65.09143369889794
I4,13,N1,4.31736356617764e-08,-0.006627298100974998,-65.09143369889794
I4,14,N1,4.3201016867449415e-08,-0.006630462591810118,-65.09143369889794
I4,15,N1,4.322920703904886e-08,-0.006633630524068854,-65.09143369889794
I4,16,N1,4.325895391064614e-08,-0.006636802788922329,-65.09143369889794
I4,17,N1,4.329145314791468e-08,-0.0066399853603794825,-65.09143369889794
I4,18,N1,4.3286343332972266e-08,-0.006638391092600004,-65.09143369889794
I4,19,N1,4.328764450586229e-08,-0.00663680343857574,-65.09143369889794
I4,20,N1,4.329895462559225e-08,-0.006635219843298007,-65.09143369889794
I4,21,N1,4.332693912150493e-08,-0.006633650246156241,-65.09143369889794
I4,22,N1,4.3383357110306384e-08,-0.006632145698180416,-65.09143369889794
I4,23,N1,4.3488480093679594e-08,-0.006630974151983056,-65.09143369889794
I4,24,N1,4.367643178288322e-08,-0.0066315140465603665,-65.09143369889794
I4,0,N2,6.229554354197005e-08,-0.004927116506850754,-66.7008014205712
I4,1,N2,6.246390998170269e-08,-0.004928811068483539,-66.7008014205712
I4,2,N2,6.257491690626612e-08,-0.004928903365560046,-66.7008014205712
I4,3,N2,6.264752514384826e-08,-0.004928660558064135,-66.7008014205712
I4,4,N2,6.269458413699507e-08,-0.0049283464759984595,-66.7008014205712
I4,5,N2,6.272469161264076e-08,-0.004928017239307603,-66.7008014205712
I4,6,N2,6.274355088236148e-08,-0.004927683435761918,-66.7008014205712
I4,7,N2,6.275491988040962e-08,-0.004927343161236063,-66.7008014205712
I4,8,N2,6.276125320555772e-08,-0.00492697857139225,-66.7008014205712
I4,9,N2,6.276411991803015e-08,-0.004926510696072658,-66.7008014205712
I4,10,N2,6.281554214613464e-08,-0.0049287914159823875,-66.7008014205712
I4,11,N2,6.279741913757463e-08,-0.004927794401884848,-66.7008014205712
I4,12,N2,6.277860667414633e-08,-0.004926260543011016,-66.7008014205712
I4,13,N2,6.282782185276523e-08,-0.004929086124754671,-66.7008014205712
I4,14,N2,6.287761630741928e-08,-0.004932642575015461,-66.7008014205712
I4,15,N2,6.286054655804109e-08,-0.004930950011245301,-66.7008014205712
I4,16,N2,6.284562046026005e-08,-0.004929927448669416,-66.7008014205712
I4,17,N2,6.29022242078042e-08,-0.004932190335025889,-66.7008014205712
I4,18,N2,6.29131286989645e-08,-0.0049317273564601595,-66.7008014205712
I4,19,N2,6.293172812714064e-08,-0.004931363521620405,-66.7008014205712
I4,20,N2,6.296170448827197e-08,-0.004931026573325604,-66.7008014205712
I4,21,N2,6.300872398360215e-08,-0.004930710811519129,-66.7008014205712
I4,22,N2,6.308136642847576e-08,-0.004930464809428828,-66.7008014205712
I4,23,N2,6.31924655146918e-08,-0.004930557591298226,-66.7008014205712
I4,24,N2,6.336094095689296e-08,-0.004932253099720076,-66.7008014205712
I4,0,N3,1.5549077389701652e-07,-0.0025751361438695014,-55.87829931386563
I4,1,N3,1.4664547656790873e-07,-0.0024396398868243123,-55.87829931386563
I4,2,N3,1.3773016514892506e-07,-0.0023172050831082452,-55.87829931386563
I4,3,N3,1.2873483741600465e-07,-0.0022057796436587875,-55.87829931386563
I4,4,N3,1.1964362835486806e-07,-0.0021035908578803655,-55.87829931386563
I4,5,N3,1.1043301144130859e-07,-0.0020091493310505667,-55.87829931386563
I4,6,N3,1.0106871529397695e-07,-0.0019211934634307884,-55.87829931386563
I4,7,N3,9.150050050458173e-08,-0.001838638963380313,-55.87829931386563
I4,8,N3,8.1652980710468e-08,-0.0017605659094452795,-55.87829931386563
I4,9,N3,7.14083870091583e-08,-0.0016863250124894132,-55.87829931386563
I4,10,N3,6.566660680350528e-08,-0.0016859613872510467,-55.87829931386563
I4,11,N3,5.916833767332838e-08,-0.0016877090728174636,-55.87829931386563
I4,12,N3,5.112690550409271e-08,-0.0016938397877823013,-55.87829931386563
I4,13,N3,1.4970628772270965e-07,-0.0024427968252097223,-55.87829931386563
I4,14,N3,2.4847877222799406e-07,-0.004351361004833896,-55.87829931386563
I4,15,N3,2.402547269256779e-07,-0.004373236993895064,-55.87829931386563
I4,16,N3,2.3354774348255217e-07,-0.004380686089924102,-55.87829931386563
I4,17,N3,2.276303080238781e-07,-0.004378925958004018,-55.87829931386563
I4,18,N3,2.1725195945067913e-07,-0.003952401206095972,-55.87829931386563
I4,19,N3,2.073164032183543e-07,-0.003613431665768773,-55.87829931386563
I4,20,N3,1.9769945672591085e-07,-0.003335685017906129,-55.87829931386563
I4,21,N3,1.883217903174145e-07,-0.0031024996614399743,-55.87829931386563
I4,22,N3,1.7913163494069514e-07,-0.0029028808457451398,-55.87829931386563
I4,23,N3,1.700954026949133e-07,-0.0027293195083045382,-55.87829931386563
I4,24,N3,1.6119243147212632e-07,-0.0025766386971869037,-55.87829931386563
I4,0,N4,6.087705905809567e-08,-0.005017445827294169,-65.09103687046336
I4,1,N4,6.103937055703671e-08,-0.005018585777389667,-65.09103687046336
I4,2,N4,6.114287197555653e-08,-0.005018117483588685,-65.09103687046336
I4,3,N4,6.120728991014358e-08,-0.005017314870452959,-65.09103687046336
I4,4,N4,6.124588315680503e-08,-0.005016441808333245,-65.09103687046336
I4,5,N4,6.126744317620136e-08,-0.00501555435661469,-65.09103687046336
I4,6,N4,6.127773978887888e-08,-0.005014663865831634,-65.09103687046336
I4,7,N4,6.128051932061823e-08,-0.005013772271657088,-65.09103687046336
I4,8,N4,6.127816645493285e-08,-0.005012878227166764,-65.09103687046336
I4,9,N4,6.127211647605604e-08,-0.005011972531747606,-65.09103687046336
I4,10,N4,6.130550937604615e-08,-0.005013768123069247,-65.09103687046336
