unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_reference_eur_per_mwh,spot_revenue_eur,degradation_cost_eur
I4,3,N4,6.950783676295739e-07,8.912720228138335e-07,1.961936551842596e-07,59.99999710622612,1.1771618743315501e-05,1.1897627928325555e-05
I4,3,N5,6.829837646445462e-07,9.255662412776626e-07,2.4258247663311644e-07,59.9999971105901,1.4554947897066777e-05,1.2064125044416565e-05
I4,3,N6,4.1273552494018507e-07,2.275460539175888,2.2754601264403633,59.99999710528647,136.52760099961657,17.065957139335598
I4,3,N7,6.576099418591337e-07,1.0284410358574176e-06,3.7083109399828395e-07,59.99999705374829,2.2249864547335293e-05,1.2645382332874135e-05
I4,3,N8,4.1273553774666445e-07,1.9422624979452123,1.9422620852096746,59.99999708675281,116.53571945429091,14.566971830105626
I4,3,N9,4.1273581956361366e-07,0.33724003010957676,0.3372396173737572,59.999997095334706,20.23437606285722,2.5293033213404725
I4,4,N1,6.949441517883867e-07,8.894850802148387e-07,1.94540928426452e-07,59.999953501894424,1.167244665980249e-05,1.1883219240024189e-05
I4,4,N2,6.560449651958514e-07,1.0253453792420821e-06,3.6930041404623076e-07,59.99995338451402,2.2158007627655574e-05,1.2610427583284502e-05
I4,4,N3,4.1273637551253906e-07,0.19349913525885368,0.19349872252247816,59.99995350648314,11.60991435491257,1.451246609964219
I4,4,N4,6.949051293516965e-07,8.894301975706841e-07,1.9452506821898754e-07,59.999953514736646,1.1671495050590227e-05,1.1882514951917854e-05
I4,4,N5,6.825585979711358e-07,9.232202535787769e-07,2.406616556076411e-07,59.99995351860066,1.4439688150167948e-05,1.2043341386624344e-05
I4,4,N6,4.127363806902551e-07,0.1913491254351069,0.19134871269872622,59.99995351547597,11.48091386716974,1.435121536286157
I4,4,N7,6.560412367547407e-07,1.0253408737877238e-06,3.692996370329831e-07,59.999953462436096,2.2157961035673528e-05,1.2610365829068484e-05
I4,4,N8,4.1273639301356144e-07,0.18872335509446728,0.18872294235807427,59.99995349724873,11.32336776534841,1.4154282587314522
I4,4,N9,4.1273665956638926e-07,0.13106619400467143,0.13106578126801186,59.99995350650512,7.863940782374481,0.9829995505599824
I4,5,N1,6.945233221722082e-07,8.862551671661864e-07,1.9173184499397813e-07,59.9999984370865,1.1503910399978398e-05,1.185583867003796e-05
I4,5,N2,6.535371782877973e-07,1.0193695402770145e-06,3.658323619892172e-07,59.999998320269775,2.1949941104853355e-05,1.254680038923609e-05
I4,5,N3,4.127354915981594e-07,4.508480168895567,4.508479756160075,59.99999843752792,270.50877832523076,33.813604362232944
I4,5,N4,6.944928687608635e-07,8.862079715426485e-07,1.9171510278178499e-07,59.99999845033226,1.1502905869812389e-05,1.185525630227634e-05
I4,5,N5,6.817238125147448e-07,9.190391886146994e-07,2.3731537609995456e-07,59.99999845538884,1.4238922199437296e-05,1.2005722508470832e-05
I4,5,N6,4.127354962772062e-07,3.5961812192665885,3.596180806531092,59.99999844853444,215.77084281251487,26.971362240015637
I4,5,N7,6.535341978063574e-07,1.0193673786673832e-06,3.6583318086102575e-07,59.99999839819185,2.1949990265666975e-05,1.2546761823553055e-05
I4,5,N8,4.1273550811117925e-07,2.8827577594371507,2.8827573467016427,59.99999843005727,172.96543627633463,21.62068629129494
I4,5,N9,4.127357565270211e-07,0.3861948463082239,0.3861944335724674,59.999998438040315,23.171665411127908,2.896464442829853
I4,6,N1,6.938360409422381e-07,8.813299163851756e-07,1.8749387544293748e-07,59.99999979698222,1.1249632488511659e-05,1.1813744679955602e-05
I4,6,N2,6.503727885317223e-07,1.0090141302532355e-06,3.5864134172151323e-07,59.99999968749956,2.1518480391215217e-05,1.2445401890887184e-05
I4,6,N3,4.127354641264657e-07,14.49031411324956,14.490313700514097,59.999999795514526,869.4188190677871,108.67735894488769
I4,6,N4,6.93811692428921e-07,8.812862056100267e-07,1.874745131811058e-07,59.99999981373615,1.1248470755946623e-05,1.1813234235292107e-05
I4,6,N5,6.805204989633853e-07,9.124358014455699e-07,2.319153024821846e-07,59.99999982386046,1.3914918108081621e-05,1.1947172253067164e-05
I4,6,N6,4.1273546809937163e-07,8.168705979659327,8.168705566923858,59.99999980975608,490.12233246138493,61.26529794296097
I4,6,N7,6.503700432570566e-07,1.0090142861391687e-06,3.586442428821121e-07,59.999999765421634,2.1518654488796546e-05,1.2445382470471691e-05
I4,6,N8,4.1273547918931995e-07,5.417994918202344,5.417994505466864,59.99999979270571,325.0796692048925,40.63496498203367
I4,6,N9,4.12735700400116e-07,0.4426682366331987,0.4426678238974983,59.99999979716331,26.560069344060622,3.320014870266743
I4,7,N1,6.931079517762425e-07,8.74687266654457e-07,1.8157931487821447e-07,59.99999997520549,1.0894758888190698e-05,1.1758464138230247e-05
I4,7,N2,6.475284490752367e-07,9.928918592959678e-07,3.453634102207311e-07,59.99999988596479,2.0721804573860278e-05,1.2303152312784034e-05
I4,7,N3,4.1273545931499363e-07,23.294253858223563,23.294253445488103,59.99999998182787,1397.6552063059798,174.70690703219267
I4,7,N4,6.930862789677163e-07,8.746365995626559e-07,1.8155032059493961e-07,60.00000000209487,1.0893019236076701e-05,1.1757921588977792e-05
I4,7,N5,6.793958746006314e-07,9.031638743541485e-07,2.2376799975351717e-07,60.000000025397014,1.342607999089407e-05,1.1869198117160848e-05
I4,7,N6,4.1273546222929916e-07,11.074407187890083,11.074406775154621,59.99999999747526,664.4644064813173,83.05805700469159
I4,7,N7,6.475253396950621e-07,9.928932973507074e-07,3.4536795765564535e-07,59.99999996388687,2.0722077446866404e-05,1.2303139777843272e-05
I4,7,N8,4.1273547216676545e-07,6.968640632095494,6.968640219360021,59.999999983814654,418.1184130488114,52.26480783623225
I4,7,N9,4.127356535141808e-07,0.5073919560933987,0.5073915433577452,59.99999998448395,30.443492593591998,3.805442766217892
I4,8,N1,6.928687058869016e-07,8.672733328511952e-07,1.7440462696429367e-07,59.999999991118415,1.0464277616308631e-05,1.1701065290535726e-05
I4,8,N2,6.46724286873288e-07,9.717813176969837e-07,3.2505703082369565e-07,59.999999894847356,1.9503421815241132e-05,1.2138792034277036e-05
I4,8,N3,4.1273545740537357e-07,30.761294728391377,30.76129431565592,59.99999997432364,1845.6776581495174,230.70971355845126
I4,8,N4,6.928504377500159e-07,8.672015092346668e-07,1.743510714846509e-07,60.00000001800618,1.0461064292218453e-05,1.170038960238512e-05
I4,8,N5,6.792787712679084e-07,8.924310819268685e-07,2.1315231065896002e-07,60.00000004910288,1.2789138650003993e-05,1.1787823898960826e-05
I4,8,N6,4.127354585419302e-07,14.28573161196159,14.28573119922613,59.999999996573784,857.1438719046218,107.14299018522786
I4,8,N7,6.46720709218033e-07,9.717814058363027e-07,3.250606966182697e-07,59.99999997276943,1.9503641788244595e-05,1.2138765862907518e-05
I4,8,N8,4.1273546691567464e-07,9.007305712197907,9.00730529946244,59.9999999774231,540.4383177643894,67.5547959370003
I4,8,N9,4.1273558770485223e-07,0.6375314777794152,0.6375310650438275,59.99999997784004,38.25186388850199,4.781489178862522
I4,9,N1,6.936222859064502e-07,8.622049255279069e-07,1.6858263962145673e-07,59.99999971255716,1.0114958328829531e-05,1.1668704085757678e-05
I4,9,N2,6.500406391638685e-07,9.554247939162241e-07,3.053841547523556e-07,59.99999952134468,1.8323049138967584e-05,1.2040990748100695e-05
I4,9,N3,4.127354596799019e-07,25.353985298705638,25.353984885970178,59.99999957707374,1521.2390824353447,190.15489283580823
I4,9,N4,6.936188889044988e-07,8.621110649959715e-07,1.6849217609147273e-07,59.999999722389134,1.0109530518713105e-05,1.1667974654253527e-05
I4,9,N5,6.812143672087291e-07,8.854578913735163e-07,2.042435241647872e-07,59.99999973352356,1.2254611395461145e-05,1.1750041939366841e-05
I4,9,N6,4.127354578030481e-07,16.237387818240535,16.23738740550508,59.999999607776694,974.243237961623,121.78041173231993
I4,9,N7,6.500375144319805e-07,9.55420218182356e-07,3.053827037503756e-07,59.99999959926676,1.8322962102645536e-05,1.2040932994607524e-05
I4,9,N8,4.1273546348157146e-07,11.816208807320313,11.81620839458485,59.999999575091,708.9724986542777,88.62156915041832
I4,9,N9,4.127354742829638e-07,1.0895384694808774,1.0895380567454032,59.99999957996649,65.3722829470817,8.171541616622637
I4,10,N1,1.776239465639694e-06,4.892906979211285e-07,-1.2869487677185655e-06,52.20000030945976,-6.717872607316798e-05,1.699147622670617e-05
I4,10,N2,1.5468863580046754e-06,5.199612962322811e-07,-1.0269250617723943e-06,52.200000099009365,-5.3605488326194185e-05,1.5501357406777174e-05
I4,10,N3,5.977544663648884e-07,1.4173104897719602e-06,8.195560234070718e-07,52.200000063834544,4.2780824474165135e-05,1.5112987171026366e-05
I4,10,N4,1.7764413734045841e-06,4.892598688373835e-07,-1.2871815045672008e-06,52.200000314749694,-6.719087494354787e-05,1.6992759316814756e-05
I4,10,N5,1.7103967366304153e-06,4.973276334157221e-07,-1.2130691032146931e-06,52.200000303182875,-6.332220755558877e-05,1.655793277534603e-05
I4,10,N6,5.88951640928137e-07,1.4860992847026695e-06,8.971476437745325e-07,52.20000004408243,4.6831107044579045e-05,1.556288194223105e-05
I4,10,N7,1.5468846933541085e-06,5.199598817942213e-07,-1.0269248115598873e-06,52.200000139453415,-5.360547530663429e-05,1.550133431361247e-05
I4,10,N8,6.126613690478901e-07,1.3114160006249814e-06,6.987546315770913e-07,52.200000070018014,3.6474991817249576e-05,1.4430580272546536e-05
I4,10,N9,5.973311288400602e-07,1.4150180303005033e-06,8.176869014604431e-07,52.200000063834544,4.26832563084318e-05,1.5092618693554227e-05
I4,11,N1,6.983454829682408e-07,8.675164147570885e-07,1.6917093178884773e-07,59.99999959884836,1.0150255839467668e-05,1.174396423293997e-05
I4,11,N2,1.5846485039438938e-06,5.251938555868298e-07,-1.059454648357064e-06,52.19999990850324,-5.530353254730207e-05,1.5823817696480426e-05
I4,11,N3,8.223718712796449e-07,9.611283193249772e-07,1.387564480453323e-07,46.72097542935944,6.4828365997911596e-06,1.3376251429534667e-05
I4,11,N4,6.984032570324072e-07,8.674769426030381e-07,1.690736855706309e-07,59.999999605823405,1.0144421067592965e-05,1.1744101497265841e-05
I4,11,N5,8.722353078875123e-07,7.05357083221695e-07,-1.6687822466581728e-07,57.30487780675636,-9.562936273083093e-06,1.1831942933319054e-05
I4,11,N6,1.4745594703750014e-06,6.08741680123375e-07,-8.658177902516264e-07,41.33073178749298,-3.5784882865729825e-05,1.5624758628737823e-05
I4,11,N7,1.5846535560136048e-06,5.251945335375877e-07,-1.059459022476017e-06,52.1999999166388,-5.5303760884930314e-05,1.5823860671633942e-05
I4,11,N8,6.760258703535608e-07,1.2477516649829652e-06,5.717257946294044e-07,49.917072831094046,2.8538878129931095e-05,1.4428331515023944e-05
I4,11,N9,8.210700788585411e-07,9.819201742876348e-07,1.608500954290937e-07,46.72097542935944,7.5150733563528085e-06,1.3522426898596319e-05
I4,12,N1,7.991834277984115e-07,7.462906692218755e-07,-5.2892758576535985e-08,58.35915350962837,-3.086776617315776e-06,1.1591055727652153e-05
I4,12,N2,1.6064827068432572e-06,5.309680736114669e-07,-1.0755146332317903e-06,52.1999998779215,-5.614186372340224e-05,1.6030880853410432e-05
I4,12,N3,48.926887582553626,4.255342026716836e-07,-48.92688715701942,33.92174209619819,-1659.685247710204,366.9516600606587
I4,12,N4,7.992528832055349e-07,7.462160662811953e-07,-5.303681692433952e-08,58.359153513840056,-3.0951837407729607e-06,1.1591017121150476e-05
I4,12,N5,9.748177371488671e-07,6.494388208575253e-07,-3.253789162913418e-07,56.23099071617473,-1.8296378821217436e-05,1.2181924185047944e-05
I4,12,N6,44.07025930191447,3.596951972870922e-07,-44.07025894221927,29.66541646885967,-1307.3625854114216,330.5269474620725
I4,12,N7,1.6064881784211087e-06,5.30971183213275e-07,-1.0755169952078336e-06,52.19999988453303,-5.614198702566222e-05,1.6030945212257877e-05
I4,12,N8,5.985660852714868e-06,4.553895803024842e-07,-5.530271272412383e-06,36.445492767968936,-0.0002015534616636119,4.830787824763014e-05
I4,12,N9,1.3191013889393604,4.2553472904723307e-07,-1.3191009634046313,33.92174209055386,-44.746202672013034,9.89326360855567
I4,13,N1,1.3772741786961303e-06,6.201919390473154e-07,-7.570822396488149e-07,54.70939392846465,-4.141951048519129e-05,1.4980995883075843e-05
I4,13,N2,1.6155141827718503e-06,5.346578808143583e-07,-1.080856301957492e-06,52.19999982458671,-5.6420698772584526e-05,1.6126290476896566e-05
I4,13,N3,89.94062613920941,4.1241193056392075e-07,-89.94062572679748,33.16403830982179,-2982.7943572128547,674.5546991371601
I4,13,N4,1.3768821274779898e-06,6.202915875227696e-07,-7.565905399552202e-07,54.709393932982856,-4.139260989637835e-05,1.4978802862505697e-05
I4,13,N5,1.4710232727367066e-06,5.82408307097806e-07,-8.886149656389006e-07,53.84232690463272,-4.7845097472278655e-05,1.5400736848758843e-05
I4,13,N6,44.07025784292784,3.9480832139733174e-07,-44.07025744811951,31.429904195730334,-1385.1239694755675,330.5269367830212
I4,13,N7,1.6155188866717415e-06,5.346625024870237e-07,-1.0808563841847178e-06,52.199999829544915,-5.64207030702048e-05,1.612636041869074e-05
I4,13,N8,27.845277991173273,4.2475275201661674e-07,-27.84527756642052,34.192277734517845,-952.0934641457897,208.83958811944518
I4,13,N9,3.2525929029014775,4.122489710560401e-07,-3.2525924906525066,33.16403829905702,-107.86910193122499,24.394449863628363
I4,14,N1,2.0707676079902883e-06,4.793662867019907e-07,-1.5914013212882976e-06,51.32847653583664,-8.16842053788458e-05,1.9126004210192094e-05
I4,14,N2,1.6154638877087404e-06,5.346757162333626e-07,-1.0807881714753778e-06,52.19999975206434,-5.64171422830488e-05,1.612604702956577e-05
I4,14,N3,89.94062793372277,4.0531630028488344e-07,-89.94062752840647,32.86318338110831,-2955.7353358779797,674.554712542793
I4,14,N4,2.069499581133871e-06,4.792895007719082e-07,-1.5902100803619628e-06,51.32847654097158,-8.162306080507553e-05,1.9115918114293344e-05
I4,14,N5,1.8193543475503558e-06,4.857048148256157e-07,-1.3336495327247402e-06,51.629612650541624,-6.885580878615417e-05,1.7287943717819787e-05
I4,14,N6,43.69061125831848,4.2679780467714224e-07,-43.69061083152067,33.4654555343996,-1462.1261940530128,327.6795876383721
I4,14,N7,1.6154685157272698e-06,5.346803342278148e-07,-1.080788181499455e-06,52.1999997557531,-5.6417142810292385e-05,1.6126116374663132e-05
I4,14,N8,49.9186714942847,3.9343390998682297e-07,-49.918671100850794,32.50607133424124,-1622.6598837147826,374.3900391578896
I4,14,N9,3.252594451721392,4.0527297506212713e-07,-3.252594046448417,32.86318337034353,-106.89059457772198,24.394461427457756
I4,15,N1,1.5293171917295327e-06,5.124827927592744e-07,-1.0168343989702582e-06,52.8602373377163,-5.375010766272196e-05,1.5313499883666054e-05
I4,15,N2,1.6063616831197368e-06,5.310183445191441e-07,-1.0753433386005927e-06,52.199999660022534,-5.6132921909358434e-05,1.6030350207291607e-05
I4,15,N3,79.08018398418331,4.255312285513619e-07,-79.08018355865208,33.921741322787,-2682.5375304351096,593.101383072859
I4,15,N4,1.5294181818245827e-06,5.124316440656045e-07,-1.0169865377589783e-06,52.860237343786785,-5.375814976137557e-05,1.53138736941764e-05
I4,15,N5,1.5591524247497049e-06,5.120285833600678e-07,-1.047123841389637e-06,52.6321064778838,-5.511233351555008e-05,1.5533857560823296e-05
I4,15,N6,22.093491185384636,4.268717796688766e-07,-22.093490758512857,33.46547951981568,-739.369262500249,165.70118709192312
I4,15,N7,1.6063669126446366e-06,5.310214456290116e-07,-1.075345467015625e-06,52.199999662802746,-5.613303301561209e-05,1.603041268705236e-05
I4,15,N8,29.44033647489541,4.2475253151080355e-07,-29.44033605014288,34.19227766471243,-1006.6321447689285,220.80252674735956
I4,15,N9,1.378493035907959,4.2553280216772245e-07,-1.378492610375157,33.921741313435085,-46.760869731627935,10.338700960805708
I4,16,N1,6.997293774726212e-07,8.779323278680036e-07,1.7820295039538243e-07,59.99999129282557,1.0692175472078772e-05,1.1832462790054686e-05
I4,16,N2,1.584562466134733e-06,5.252629160832616e-07,-1.0592995500514713e-06,52.1999996929124,-5.529543618738904e-05,1.582369036663496e-05
I4,16,N3,2.4861321860419183e-06,5.110186361491237e-07,-1.9751135498927946e-06,38.85572013098395,-7.674445932154862e-05,2.2478631166432816e-05
I4,16,N4,6.998784920089241e-07,8.781742339728546e-07,1.7829574196393055e-07,59.999991299973004,1.0697742966658064e-05,1.183539544486334e-05
I4,16,N5,8.767392258485194e-07,7.12604223581377e-07,-1.641350022671424e-07,57.304872292351334,-9.405735343623392e-06,1.1920075870724223e-05
I4,16,N6,6.389998038509432,4.2687620735597367e-07,-6.389997611633225,33.46548206703105,-213.84435048048292,47.924988490392295
I4,16,N7,1.5845670729114344e-06,5.252635882795402e-07,-1.0593034846318943e-06,52.19999969596125,-5.529564157571558e-05,1.582372995893231e-05
I4,16,N8,1.4032740504689425e-06,6.100226782851837e-07,-7.932513721837588e-07,42.05181422562663,-3.335765933729483e-05,1.5099725465655945e-05
I4,16,N9,2.48291520535394e-06,5.108386764578375e-07,-1.9720765288961025e-06,38.85572013098395,-7.662645368366924e-05,2.245315411358833e-05
I4,17,N1,1.7892303507947667e-06,4.90299788468929e-07,-1.2989305623258376e-06,52.200000182401304,-6.780417559033535e-05,1.709647604447772e-05
I4,17,N2,1.547012213036454e-06,5.200039941105922e-07,-1.0270082189258619e-06,52.200000036083296,-5.360982906498783e-05,1.550262155360285e-05
I4,17,N3,5.947331438794534e-07,1.4671682275139497e-06,8.724350836344963e-07,52.19999998541897,4.554111135299971e-05,1.5464260285450524e-05
I4,17,N4,1.7897371736099313e-06,4.902829125577825e-07,-1.2994542610521489e-06,52.200000190389545,-6.783151267432467e-05,1.7100150646257854e-05
I4,17,N5,1.722984604771742e-06,4.984607288360311e-07,-1.224523875935711e-06,52.20000019212068,-6.392014655910048e-05,1.6660840002058298e-05
I4,17,N6,5.684001223225536e-07,1.6490850626459361e-06,1.0806849403233824e-06,52.1999999714198,5.641175385399437e-05,1.6631138887263673e-05
I4,17,N7,1.547009896771189e-06,5.200025913662582e-07,-1.0270073054049309e-06,52.20000006426209,-5.360978140813503e-05,1.5502593661030855e-05
I4,17,N8,6.016144452178295e-07,1.4275854939302096e-06,8.2597104871238e-07,52.19999998843908,4.3115688733237254e-05,1.5218999543610294e-05
I4,17,N9,5.948276737683878e-07,1.472062516023908e-06,8.772348422555202e-07,52.19999998541897,4.5791658752947166e-05,1.5501676423442215e-05
I4,18,N1,6.964421739730337e-07,8.606435959471294e-07,1.6420142197409575e-07,59.99999964389249,9.852085259972385e-06,1.1678143274401223e-05
I4,18,N2,6.50139156320784e-07,9.55029035929798e-07,3.04889879609014e-07,59.9999994680161,1.829339261434433e-05,1.2038761441879364e-05
I4,18,N3,4.1273546176702484e-07,19.682032204997245,19.682031792261785,59.99999953113245,1180.921898307441,147.61524463299529
I4,18,N4,6.964543450011796e-07,8.605429825947893e-07,1.640886375936097e-07,59.999999655886626,9.845318199151488e-06,1.1677479956969766e-05
I4,18,N5,6.833433361235979e-07,8.840723151328644e-07,2.0072897900926646e-07,59.999999671914225,1.2043738674699664e-05,1.1755617384423467e-05
I4,18,N6,4.1273545997650296e-07,13.899855381879865,13.899854969144405,59.99999956010068,833.9912920341276,104.24891845961494
I4,18,N7,6.501359219326973e-07,9.550246159686802e-07,3.048886940359829e-07,59.999999545938174,1.829332150372066e-05,1.2038704034260331e-05
I4,18,N8,4.1273546563135484e-07,10.350826970879774,10.350826558144309,59.99999952508071,621.0495885728513,77.6312053771143
I4,18,N9,4.127354778504882e-07,1.0689269223294031,1.0689265095939253,59.99999953337448,64.13559007684712,8.016955012986607
I4,19,N1,6.944050847982119e-07,8.614696041516484e-07,1.6706451935343656e-07,60.00000009553949,1.0023871177167452e-05,1.1669060167123953e-05
I4,19,N2,6.468090057097338e-07,9.709377316139986e-07,3.2412872590426475e-07,60.0000000619914,1.944772357434908e-05,1.2133100529927994e-05
I4,19,N3,4.1273545720607704e-07,29.855057876864034,29.855057464128578,60.00000013596034,1791.3034519068185,223.9129371719962
I4,19,N4,6.943880445653776e-07,8.613829772458894e-07,1.6699493268051187e-07,60.00000015097346,1.0019695986042516e-05,1.1668282663584502e-05
I4,19,N5,6.802383328390992e-07,8.875277943596656e-07,2.0728946152056644e-07,60.000000216250655,1.2437367736060468e-05,1.1758245953990737e-05
I4,19,N6,4.1273545847953385e-07,13.970531513654125,13.970531100918667,60.00000014630992,838.2318680991473,104.77898944792187
I4,19,N7,6.468053529755141e-07,9.70938226087092e-07,3.241328731115779e-07,60.00000013991348,1.9447972432045232e-05,1.2133076842969546e-05
I4,19,N8,4.127354666940279e-07,8.915798745335834,8.915798332600367,60.000000145174425,534.947901250368,66.86849368553476
I4,19,N9,4.1273559001815855e-07,0.6309624342382218,0.6309620215026318,60.00000013937197,37.85772137809633,4.732221352303589
I4,20,N1,6.937419373317546e-07,8.685130453835822e-07,1.7477110805182753e-07,60.000000252936516,1.0486266527315647e-05,1.1716912370365026e-05
I4,20,N2,6.476019019217186e-07,9.918798614696064e-07,3.442779595478878e-07,60.000000267193926,2.0656677664862248e-05,1.2296113225434937e-05
I4,20,N3,4.127354555957304e-07,35.518379904225775,35.51837949149032,60.00000034248991,2131.102781654106,266.3878523772092
I4,20,N4,6.937186583477572e-07,8.684620728353527e-07,1.747434144875955e-07,60.00000033650859,1.0484604928058392e-05,1.1716355483873323e-05
I4,20,N5,6.79639089052957e-07,8.982159893279751e-07,2.1857690027501812e-07,60.000000414161846,1.31146141070273e-05,1.1833913087856989e-05
I4,20,N6,4.127354587614307e-07,13.212531636150135,13.212531223414677,60.000000346994156,792.7518779895518,99.09399036664195
I4,20,N7,6.475987698031156e-07,9.918818934756014e-07,3.4428312367248583e-07,60.00000034511601,2.0656987539166768e-05,1.2296104974590378e-05
I4,20,N8,4.127354685280454e-07,7.898631481721406,7.898631068985937,60.00000035857504,473.9178669714082,59.23973920842656
I4,20,N9,4.1273565344039174e-07,0.5061101437520056,0.5061097310163521,60.00000034655817,30.36658403637759,3.7958291736574425
I4,21,N1,6.941149367895327e-07,8.762136933937019e-07,1.8209875660416918e-07,60.000000161917114,1.0925925425735056e-05,1.177746472637426e-05
I4,21,N2,6.504441420392962e-07,1.0079822587749303e-06,3.575381167356341e-07,60.00000015683794,2.145228706021359e-05,1.2438198006106698e-05
I4,21,N3,4.1273545850335697e-07,23.830899197746746,23.830898785011286,60.00000024509014,1429.8539329413954,178.73174707861654
I4,21,N4,6.940915234324203e-07,8.76181344471425e-07,1.8208982103900475e-07,60.000000235530656,1.092538930522802e-05,1.1777046509278839e-05
I4,21,N5,6.805107436734977e-07,9.084614427610646e-07,2.2795069908756687e-07,60.0000002968713,1.3677042012926032e-05,1.1917291398259217e-05
I4,21,N6,4.127354629345578e-07,10.210963051828006,10.210962639092543,60.00000024841581,612.6577608821171,76.58222598422603
I4,21,N7,6.504414528135141e-07,1.0079831454626865e-06,3.575416926491724e-07,60.00000023476002,2.145250164288684e-05,1.2438184487071506e-05
I4,21,N8,4.127354739831488e-07,6.2909698029409995,6.290969390205525,60.0000002549482,377.4581650162028,47.18227661757355
I4,21,N9,4.1273569961984705e-07,0.4422809815826403,0.44228056884694067,60.00000024780785,26.536834240417036,3.317110457387549
I4,22,N1,6.947960794695872e-07,8.824232128815443e-07,1.876271334119571e-07,60.00000003440156,1.125762801117209e-05,1.1829144692633486e-05
I4,22,N2,6.536052485112688e-07,1.018383721700916e-06,3.647784731896471e-07,59.99999997998615,2.1886708384078206e-05,1.2539917276591385e-05
I4,22,N3,4.1273546221352587e-07,16.25081614150842,16.250815728772956,60.00000007998133,975.0489450261391,121.88112415682912
I4,22,N4,6.947703017050556e-07,8.82393020021687e-07,1.8762271831663145e-07,60.000000078937234,1.1257363113808304e-05,1.1828724912950569e-05
I4,22,N5,6.8174704270673e-07,9.16098571480766e-07,2.3435152877403593e-07,60.00000011544168,1.406109175349609e-05,1.198384210640622e-05
I4,22,N6,4.127354674026931e-07,8.177332181431645,8.177331768696178,60.00000008705842,490.6399068336762,61.32999445625334
I4,22,N7,6.536024309941411e-07,1.0183823958826685e-06,3.6477996488852744e-07,60.000000057908224,2.1886797914435405e-05,1.2539886201576072e-05
I4,22,N8,4.1273547945587005e-07,5.243856995929709,5.24385658319423,60.00000008288229,314.63139542627664,39.328930564988916
I4,22,N9,4.1273573308436253e-07,0.4052615523130387,0.4052611395773056,60.00000008183107,24.315668407801287,3.039464737865788
I4,23,N1,6.953017964729132e-07,8.867379124865706e-07,1.9143611601365737e-07,59.99999996084847,1.1486166953324426e-05,1.1865297817196127e-05
I4,23,N2,6.560732434802489e-07,1.0244127903382003e-06,3.6833954685795133e-07,59.9999998742432,2.210037276515588e-05,1.260364525363837e-05
