iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I1,optimal,8.726750099995115,14772.325960549057,1.0124614718855778e-06,0.0005179180880077183,89.29975203162437,224.43904824529372,1.9299729887814894,4.221949964009873,,,,,77.19891955125958
1,I2,optimal,6.120342300004268,14172.735871342877,7.193087953812884e-08,0.0019492769497446716,89.29972189153932,224.43902031425452,1.9299720907568099,4.221950838278526,,,,,77.19888363027239
1,I3,optimal,11.11155300000246,141585.51285047355,0.0007045032388122919,0.0020006977720186114,92.49295023205939,242.26040785014698,2.249293056252246,5.113017939152363,,,,,89.97172225008985
1,I4,optimal,6.234231100002944,213055.28853602093,1.8698182274145655e-07,0.0015617034514434636,97.8511534090521,258.45369836551447,2.7851103840948483,5.922679677629387,,,,,111.40441536379394
2,I1,optimal,8.15972370000236,3782.0075827198148,9.987417182832404e-06,0.0005160589935258031,75.01450573453327,191.35160199460518,0.24999996464979782,0.24999995158947738,,,,,7.500001010466539
2,I2,optimal,8.613260799997079,3622.4035611601303,1.332125007010511e-07,0.0005178397987037897,75.01447294000299,191.3515783947343,0.2499999714425553,0.24999996006083372,,,,,7.499999207069872
2,I3,optimal,13.959961799999292,141952.16034897283,-5.3782984332656435e-08,0.0019699270487762988,79.36759469249921,226.99997872735815,0.24999999085822516,0.24999996968626734,,,,,7.500002369168739
2,I4,optimal,7.048603100003675,214609.06184016253,0.040832289279726514,0.0019810718949884176,87.73264379656399,248.83713138646254,0.24999999572892692,0.24999999183459107,,,,,19.52434981778415
3,I1,optimal,8.402238299997407,2244.4320972403075,0.0107661254094698,0.0019116923795081675,65.2454420458854,175.6033688610322,0.24999992873011245,0.24999988024486758,,,,,5.923727134229001
3,I2,optimal,12.953041300002951,3514.93174987481,5.875073218410642e-08,0.0018954976694658399,65.24659310066328,165.93101366099103,0.25000000000000006,0.24999999994385452,,,,,5.928470577585358
3,I3,optimal,8.17143500000384,141963.56613094645,2.1828104124363187e-06,0.001932449173182249,69.97891343154213,215.8086169826615,0.24999998830302742,0.24999997721838466,,,,,7.445287172077869
