hour,lambda_system,system_net_injection_residual_mw
1,67.1500005240805,5.0962832569015674e-08
2,67.1500005328329,5.096280987575416e-08
3,67.15000054521491,5.096277084123979e-08
4,67.15000055047513,5.096283804023177e-08
5,67.15000053880826,5.096272556995124e-08
6,67.15000051155054,5.1068473768565615e-08
7,67.15000047028721,5.0962822219877445e-08
8,67.15000044613335,5.096277749321105e-08
9,67.15000045746181,5.096277689000736e-08
10,60.000000199658444,4.5536402476785854e-08
11,60.00000039309177,4.55363775305991e-08
12,60.0000004567108,4.553640340496562e-08
13,60.00000047929065,4.5536467284626084e-08
14,60.00000049404537,4.5536345452560895e-08
15,60.000000501930714,4.5466004753845684e-08
16,60.000000453287086,4.55363651484618e-08
17,60.00000024799207,4.553638834082531e-08
18,67.15000056506598,5.0962771560460235e-08
19,67.15000047439732,5.099910664863958e-08
20,67.15000043803028,5.096280278590638e-08
21,67.1500004329858,5.096274921922376e-08
22,67.15000045183876,5.09627119527557e-08
23,67.15000047867169,5.096276016207666e-08
24,67.15000050093757,5.0962755718245845e-08
