hour,lambda_system,system_net_injection_residual_mw
1,67.15000056317334,-1.9003167174743e-14
2,67.14997449754914,-5.4820253928505e-14
3,67.14999833706811,-4.055223183472717e-14
4,67.14999833231256,1.61101173388855e-14
5,67.14999843272288,-2.6262206842534547e-14
6,67.15000052416688,-1.8714690923891506e-14
7,67.15000064403891,-3.474237356051234e-14
8,67.1500006576841,-2.912679687429012e-14
9,67.15000065355348,-9.841731916845581e-14
10,60.00000060478334,-1.1046632293168368e-14
11,60.000000589000756,3.3193836512476784e-14
12,60.00000058548829,-1.4387000457599897e-15
13,60.00000058320778,3.955346364530683e-14
14,60.00000058052707,3.82080134170054e-14
15,60.00000058470042,3.890689049473158e-15
16,60.00000058498207,2.148877962444474e-14
17,60.000000594533574,-1.7171166322361505e-15
18,67.15000064415112,-1.6899718196533066e-14
19,67.06500401611919,-2.998663421015855e-14
20,67.14995660210732,8.912884861566416e-14
21,67.15000071894848,3.82268525745703e-15
22,67.15000065824667,1.2830959733281797e-14
23,67.15000065111889,-4.768787671883583e-14
24,67.15000064739745,-2.7851638843095608e-14
