node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,4.2888850503283036e-07,8.532363642794406e-07,1.9894129925774706
N2,4.895940147119776e-07,9.753362465568613e-07,1.9921327002550064
N3,3.3135032404172815e-07,6.585406870325179e-07,1.9874454293564703
N4,1.6308448249996536e-07,3.233007051990212e-07,1.982412429699373
N5,8.770544082361338e-08,1.7558419106037857e-07,2.0019760394739974
N6,1.840983179740943,3.681966353866866,1.9999999969499884
N7,60.574368832975836,121.14873875171263,2.0000000179244286
N8,64.1384948833614,300.1681561624428,4.680000001688712
N9,5.139679693815594e-08,1.1643564791164546e-07,2.26542615197886
