hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L12,145.7188718012626,350.0,0.4163396337178931,0.0,0.0
1,L23,139.43804391970832,400.0,0.3485951097992708,0.0,0.0
1,L34,-31.158533051246504,300.0,0.10386177683748835,0.0,0.0
1,L45,56.74414905142876,320.0,0.17732546578571487,0.0,0.0
1,L56,-20.48765058732088,240.0,0.08536521078050366,0.0,0.0
1,L67,105.80717095930423,300.0,0.35269056986434744,0.0,0.0
1,L78,33.87322763804944,250.0,0.13549291055219778,0.0,0.0
1,L89,-73.79180085118018,220.0,0.3354172765962736,0.0,0.0
1,L29,250.0000014281964,250.0,1.0000000057127856,-5.15901261776953e-10,0.0
1,L37,43.8765764295549,300.0,0.146255254765183,0.0,0.0
1,L16,190.51847529757603,280.0,0.6804231260627716,0.0,0.0
1,L59,-65.32820043831538,300.0,0.21776066812771794,0.0,0.0
2,L12,152.04352307479326,350.0,0.43441006592798076,0.0,0.0
2,L23,143.90307033517817,400.0,0.35975767583794543,0.0,0.0
2,L34,-29.112866871959593,300.0,0.09704288957319865,0.0,0.0
2,L45,53.38811246392006,320.0,0.1668378514497502,0.0,0.0
2,L56,-16.719700263031047,240.0,0.06966541776262937,0.0,0.0
2,L67,122.28973164244073,300.0,0.40763243880813577,0.0,0.0
2,L78,27.95460667277226,250.0,0.11181842669108905,0.0,0.0
2,L89,-78.18781396352358,220.0,0.35539915437965264,0.0,0.0
2,L29,250.00000142820042,250.0,1.0000000057128018,-1.862839964566817e-08,0.0
2,L37,52.05593673461539,300.0,0.17351978911538465,0.0,0.0
2,L16,200.2745899018277,280.0,0.7152663925065276,0.0,0.0
2,L59,-65.97218734124186,300.0,0.21990729113747287,0.0,0.0
3,L12,161.19126808099364,350.0,0.46054648023141037,0.0,0.0
3,L23,152.95821339214604,400.0,0.3823955334803651,0.0,0.0
3,L34,-12.478121220952545,300.0,0.04159373740317515,0.0,0.0
3,L45,36.65197783278234,320.0,0.11453743072744482,0.0,0.0
3,L56,-21.444260997194306,240.0,0.08935108748830961,0.0,0.0
3,L67,126.11955408315745,300.0,0.4203985136105248,0.0,0.0
3,L78,23.941817663042585,250.0,0.09576727065217033,0.0,0.0
3,L89,-73.85624007279162,220.0,0.33571018214905285,0.0,0.0
3,L29,250.0000014282009,250.0,1.0000000057128036,-2.745193588966812e-08,0.0
3,L37,48.31633415578034,300.0,0.16105444718593445,0.0,0.0
3,L16,206.8469971035763,280.0,0.7387392753699155,0.0,0.0
3,L59,-73.66376123601708,300.0,0.2455458707867236,0.0,0.0
4,L12,166.52852215446867,350.0,0.4757957775841962,0.0,0.0
