hour,lambda_system,system_net_injection_residual_mw
1,67.15000063700705,3.321281885831444e-14
2,67.1500006281079,3.026383076975128e-14
3,67.15000061435855,1.00655846128582e-13
4,67.15000059845174,2.13530333633116e-15
5,67.15000061869769,-3.159436656268583e-14
6,67.15000063867102,4.195600356369973e-14
7,67.15000065206881,-2.4266918525531833e-14
8,67.1500006557187,4.7985807126273744e-14
9,67.15000064553527,-9.148277453057855e-15
10,60.000000611761415,-5.835026180720211e-15
11,60.00000058838907,1.64816295067232e-14
12,60.00000058389459,-4.2750006229889775e-14
13,60.00000058088114,4.921609051162994e-14
14,60.00000057733129,-4.920311826821719e-15
15,60.00000057337994,4.1090641614251513e-14
16,60.00000058281072,-8.892049005146351e-14
17,60.00000059653823,2.1875206080411175e-14
18,67.15000063530134,5.752458392374174e-14
19,67.15000056043513,-6.081167651248862e-14
20,67.15000059078798,-5.4193142658566475e-14
21,67.15000065998007,7.519250100802462e-14
22,67.15000065320255,1.2234497300351165e-13
23,67.1500006459082,-2.0958120960702658e-15
24,67.15000064068893,-6.189228165864757e-14
