iteration,investor,proximal_coefficient_eur_per_mw2_day,unpenalized_profit_eur_per_day,proximal_penalty_eur_per_day,strategic_epsilon_penalty,epsilon_penalty_eur_per_day,penalized_objective_eur_per_day
1,I1,0.0,6.915746520658786,0.0,1e-06,0.0022678622264516364,6.913478658432334
1,I3,0.0,146644.94897775643,0.0,1e-06,0.006883171248540924,146644.9420945852
1,I2,0.0,6002.378463401948,0.0,1e-06,0.018086342578169087,6002.360377059369
1,I4,0.0,229591.30890578026,0.0,1e-06,0.004222875842815353,229591.30468290442
2,I1,0.0,-0.009842038588167616,0.0,1e-06,0.002010268463276151,-0.011852307051443767
2,I3,0.0,144531.0961359877,0.0,1e-06,0.0020705288273409,144531.09406545886
2,I2,0.0,4790.5835970512735,0.0,1e-06,0.002640833575375869,4790.580956217698
2,I4,0.0,235648.01982219514,0.0,1e-06,0.004557176095568173,235648.01526501906
3,I1,0.0,-0.00949093474326977,0.0,1e-06,0.0016717537204339304,-0.011162688463703701
3,I3,0.0,146802.37089487934,0.0,1e-06,4.003868501447458,146798.36702637788
3,I2,0.0,3424.784785455093,0.0,1e-06,0.3131771014861804,3424.471608353607
3,I4,0.0,228986.8262981898,0.0,1e-06,0.002339112783552404,228986.823959077
4,I1,0.0,4.188972518985411,0.0,1e-06,0.17701573981125757,4.011956779174153
4,I3,0.0,141808.51631196117,0.0,1e-06,0.03007042597500849,141808.4862415352
4,I2,0.0,463.5200032860167,0.0,1e-06,0.2406211803309079,463.2793821056858
4,I4,0.0,239835.9906686456,0.0,1e-06,0.0027750692710151576,239835.98789357633
5,I1,0.0,32.17151365526423,0.0,1e-06,0.0020756040582630424,32.169438051205965
5,I3,0.0,147598.7352363231,0.0,1e-06,0.20085946021878867,147598.53437686287
5,I2,0.0,1050.6953013672078,0.0,1e-06,0.0032697161542533954,1050.6920316510534
5,I4,0.0,240047.82103377604,0.0,1e-06,0.011276366726095118,240047.80975740933
6,I1,1.0,-0.009324337200929872,4.865837929269911,1e-06,0.02348710454269828,-4.898649371013539
6,I3,1.0,148322.98056141566,5.212624704533332,1e-06,0.1758814119637703,148317.59205529917
6,I2,1.0,1002.5377758924931,6.20814570795374,1e-06,0.028808488674728683,996.3008216958646
6,I4,1.0,239579.06904862562,41.22610001411765,1e-06,0.01971571461733939,239537.8232328969
7,I1,1.0,-0.009056369794480136,0.4381254805896068,1e-06,0.023647277725925044,-0.470829128110012
7,I3,1.0,148217.94651830167,3.581021675386408,1e-06,0.2036220151517631,148214.16187461113
7,I2,1.0,544.1120471005231,28.988902522088114,1e-06,0.029047848613127307,515.0940967298219
7,I4,1.0,239932.3684366123,89.87049805050799,1e-06,0.018301019419358338,239842.4796375424
8,I1,1.0,-0.004981074595694419,0.03950750835013097,1e-06,0.023966995787172807,-0.06845557873299819
8,I3,1.0,148327.97020697137,0.681704776494828,1e-06,0.18411157117204505,148327.1043906237
8,I2,1.0,337.2858340896748,14.010565006625432,1e-06,0.02907813707266601,323.2461909459767
8,I4,1.0,240027.6490907483,89.04654420864911,1e-06,0.01885479516075345,239938.5836917445
9,I1,1.0,-0.008978467708278193,0.0037476068373484776,1e-06,0.023842498158386908,-0.03656857270401358
9,I3,1.0,148327.65347673747,0.05640223625977154,1e-06,0.18191538546008046,148327.41515911574
9,I2,1.0,217.86665883055662,5.478581019278506,1e-06,0.028991986414863145,212.35908582486326
9,I4,1.0,240069.19522309996,40.33379193868317,1e-06,0.01841417105199395,240028.84301699023
