hour,lambda_system,system_net_injection_residual_mw
1,67.15000056495943,2.9910163529741225e-14
2,67.15000058876541,2.3025734367120595e-14
3,67.1500005519513,-1.3831968837699601e-14
4,67.15000062299252,2.633825459543084e-14
5,67.15000063568463,1.5495240531773417e-15
6,67.15000064690604,-3.505885955311192e-15
7,67.15000065529338,3.370987959624421e-14
8,67.15000065025293,2.9584570146248535e-14
9,67.15000064866271,7.38345130890278e-14
10,60.000000602454186,-3.773356385964311e-14
11,60.00000058906533,3.159598858776643e-15
12,60.000000586807246,6.9915511364413904e-15
13,60.00000058483474,-6.19429442973358e-14
14,60.00000058256798,-3.171646017803028e-14
15,60.00000058201622,-9.376668755088294e-15
16,60.00000058557287,1.704475325919381e-14
17,60.00000059384802,-6.955132626648925e-14
18,67.15000064661609,3.489386331201618e-14
19,67.15000063832461,4.199032500785023e-14
20,60.00000081265777,-7.601013483961496e-14
21,82.85078117282114,9.244456599961232e-15
22,67.1500006576058,3.225650494620978e-15
23,67.15000065227457,-8.36800613955353e-14
24,67.15000064903865,-8.55821927212878e-15
