sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh
1,I1,optimal,True,2.8938259000424296,,,19006.682831204504,0.0,187.1821523558262,46.795537621431826,0.0,547.1949738040624,136.7987424834639,62.58302927327876,183.3642674910761,15.64575731831969,45.84106687276903,499.54638877982654,124.88659719495664
1,I3,optimal,True,4.458734099986032,,,127907.20198433074,0.0,187.18215066088914,46.795537578035066,0.0,547.1949706734573,136.79874246846944,62.58302927327876,183.3642674910761,15.64575731831969,45.84106687276903,499.54638877982654,124.88659719495664
1,I4,optimal,True,9.019778999965638,,,208080.9858942763,0.0,200.27037777129914,50.06759419770421,0.0,561.7465559313856,140.43663838938704,62.58302927327876,183.3642674910761,15.64575731831969,45.84106687276903,499.54638877982654,124.88659719495664
2,I1,optimal,True,4.751484400010668,,,9282.420660043053,46.795537621431826,93.25996687209252,58.41164485231565,136.7987424834639,269.95958702001894,170.08895341057428,22.648728585382663,70.09927115761886,5.662182146345666,17.524817789404715,497.3275546907834,124.33188867269587
2,I3,optimal,True,5.496158299967647,,,127670.01028545067,46.795537578035066,91.5094759474469,57.97402204643916,136.79874246846944,281.03542132063393,172.85791188523228,22.648728585382663,70.09927115761886,5.662182146345666,17.524817789404715,497.3275546907834,124.33188867269587
2,I4,optimal,True,6.537914199987426,,,201322.24090273486,50.06759419770421,99.8456811066788,62.51211563739628,140.43663838938704,312.08790092769004,183.3494532905802,22.648728585382663,70.09927115761886,5.662182146345666,17.524817789404715,497.3275546907834,124.33188867269587
3,I1,optimal,True,4.741045500035398,,,6546.15354836151,58.41164485231565,74.26032338954556,62.37381438770577,170.08895341057428,190.98760197792913,175.31361532672784,15.384303433705796,49.58403264632504,3.846075858426449,12.396008161581264,494.55897925608076,123.63974481402019
3,I3,optimal,True,7.514729500049725,,,125693.73142456236,57.97402204643916,66.54022332582629,60.11557224182053,172.85791188523228,216.27942157780157,183.7132890363581,15.384303433705796,49.58403264632504,3.846075858426449,12.396008161581264,494.55897925608076,123.63974481402019
3,I4,optimal,True,7.159941800055094,,,194123.06717454354,62.51211563739628,101.69756784152277,72.30847844491176,183.3494532905802,312.0384623582715,215.52170496437202,15.384303433705796,49.58403264632504,3.846075858426449,12.396008161581264,494.55897925608076,123.63974481402019
4,I1,optimal,True,6.433433199999854,,,5000.811941731167,62.37381438770577,63.1986219496748,62.58001620906833,175.31361532672784,147.9599724565421,168.47520445166302,6.038851784630285,22.574109127157655,1.5097129461575705,5.643527281789417,339.01409236545777,84.75352309136446
4,I3,optimal,True,29.58736960007809,,,125880.29540603176,60.11557224182053,61.13152494362987,60.369560412990644,183.7132890363581,170.34819065829336,180.37201442153818,6.038851784630285,22.574109127157655,1.5097129461575705,5.643527281789417,339.01409236545777,84.75352309136446
4,I4,optimal,True,12.857735199970193,,,191539.80765266158,72.30847844491176,79.04500209318084,73.99260932247203,215.52170496437202,256.9617788255694,225.88172332227964,6.038851784630285,22.574109127157655,1.5097129461575705,5.643527281789417,339.01409236545777,84.75352309136446
5,I1,optimal,True,3.5054432000033557,,,4733.627926970102,62.58001620906833,66.98585777600033,63.68147625908763,168.47520445166302,140.9412308707385,161.59171034663717,6.065061748500137,19.83205309359387,1.5162654371250355,4.958013273398464,436.750011075744,109.18750276893601
5,I3,optimal,True,11.103091400000267,,,124710.80241303204,60.369560412990644,65.80189931597408,61.72764504266193,180.37201442153818,182.6074866291533,180.93088226164974,6.065061748500137,19.83205309359387,1.5162654371250355,4.958013273398464,436.750011075744,109.18750276893601
