hour,lambda_system,system_net_injection_residual_mw
1,67.16639861795007,5.0688876679409506e-14
2,67.16155212468556,5.617422262963819e-14
3,67.15805862623144,5.874114788853391e-14
4,67.15618062581204,2.5724095385904915e-14
5,67.15941162610594,-3.241720235323673e-14
6,67.16910461494938,3.522719118247928e-14
7,67.18364496040044,-3.7760076750657565e-14
8,67.1874384743688,-5.145176514993121e-14
9,67.17243761028577,-2.5799362681485554e-14
10,60.05140484442529,-3.4369117993728395e-14
11,60.025948885410834,1.4295242045131412e-14
12,60.01718748149753,-3.649920653532384e-14
13,60.01056308405851,-1.410139812998143e-14
14,60.008913081217926,7.877467346206359e-15
15,60.00941505052489,3.194432498290955e-14
16,60.01800943106348,4.850658580415879e-17
17,60.0450800908485,2.5617910192266714e-14
18,67.15209488239748,-5.079882100009774e-14
19,67.17643928391955,-6.15843468358818e-14
20,67.18449543905537,-6.519151688241956e-14
21,67.18483524645414,-1.4334528706318068e-13
22,67.18213129989093,6.422784475394986e-14
23,67.178076327804,7.667491897252908e-14
24,67.17154809552322,7.726240090729858e-14
