hour,lambda_system,system_net_injection_residual_mw
1,67.15000062976422,-1.0356586957495148e-14
2,67.15000061856782,4.3859667582335396e-14
3,67.1500006020932,-5.341499450527459e-14
4,67.15000058398309,-6.684801235013847e-15
5,67.15000060725619,-4.218418647742717e-14
6,67.15000063199915,-2.4031679999407332e-15
7,67.15000064972921,-1.4952663935792455e-14
8,67.15000065468523,3.6672792312544556e-14
9,67.15000064112914,-3.384007478725285e-14
10,60.000000623982594,3.478467270506721e-14
11,60.00000058796096,-1.2091504020205072e-14
12,60.000000581942615,-1.8960817833559834e-15
13,60.00000057800073,-8.167960270008704e-15
14,60.00000057348087,-6.222394244832929e-14
15,60.000000568643046,1.6381919590660338e-14
16,60.00000058060714,5.763322122627025e-14
17,60.00000059982606,3.661030329065893e-14
18,67.15000062793717,5.563496203715799e-15
19,67.15000053708569,-5.436349080620191e-15
20,67.15000058773025,-3.512357897156635e-14
21,67.15000066436201,-9.02187623015345e-15
22,67.15000065201158,-2.762825683601259e-14
23,67.15000064174946,3.7948582035103094e-14
24,67.15000063470168,1.9281361530875794e-14
