hour,lambda_system,system_net_injection_residual_mw
1,67.15000054046372,-3.717009242330871e-14
2,67.15000049340104,-3.3271533094414245e-14
3,67.15000041172618,5.15880771740656e-15
4,67.15000030370115,-3.940602257232452e-14
5,67.15000043780891,-2.4863651542806593e-15
6,67.15000054807005,-1.6829637145549304e-14
7,67.15000061265697,9.066531122227149e-15
8,67.15000062899877,-1.953956900972632e-14
9,67.1500005766603,-1.7705397691665766e-14
10,60.000000659428665,-5.204527253794342e-14
11,60.00000058178274,-9.57540081631318e-15
12,60.00000056434093,-2.5984323843801765e-15
13,60.000000546591956,3.523426754966509e-14
14,60.00000051781009,3.5559578970448017e-14
15,60.00000051485341,1.5724287286758158e-14
16,60.000000555119954,-1.66426584076214e-14
17,60.000000612037866,6.61735261353764e-14
18,67.15000052501455,2.3586422353928646e-14
19,67.14999972272363,8.618977070505039e-14
20,67.14999977991737,4.0998032120613857e-14
21,67.15000061961855,-1.0384862081944799e-13
22,67.15000061121378,5.4015663079159034e-15
23,67.15000058030013,-2.076056094823131e-14
24,67.15000055664845,2.543749663135069e-14
