iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
72,I1,0.0,0.0,0.0,0.0,1.0805087355197251e-06,0.0,0.0,0.0,-7.5,7.5
72,I2,0.0,0.0,0.0,0.0,8.263899744444418e-07,0.0,0.0,0.0,-7.5,7.5
72,I3,0.0024456212391893743,0.0,0.0011887478859703494,0.0,0.0023775708318604987,0.0,643.4765673253551,652.8628807375962,-59.34136283931795,54.17543390177926
72,I4,0.003896954063084456,0.0,0.011855780867304816,0.0,0.023711561834072487,0.0,3843.12063248418,3843.204346506168,-52.78527196183431,127.7490611476348
73,I1,0.0,0.0,0.0,0.0,1.136808599485302e-06,0.0,0.0,0.0,-7.5,7.5
73,I2,0.0,0.0,0.0,0.0,8.280937932022443e-07,0.0,0.0,0.0,-7.5,7.5
73,I3,0.02771203295017648,0.0,0.013505824825958093,0.0,0.027011649662124004,0.0,643.3829454411142,652.86282901082,-59.34136283931795,54.17543390177926
73,I4,0.004003983926292572,0.0,0.012056492262995759,0.0,0.024112984623651225,0.0,3843.0371536129805,3843.204354189907,-52.78527196183431,127.7490611476348
74,I1,0.0,0.0,0.0,0.0,1.0838787449602195e-06,0.0,0.0,0.0,-7.5,7.5
74,I2,0.0,0.0,0.0,0.0,8.295979755774799e-07,0.0,0.0,0.0,-7.5,7.5
74,I3,0.006915440876863538,0.0,0.0032770461456900573,0.0,0.00655409239302308,0.0,643.4056202436066,652.8627993007723,-59.34136283931795,54.17543390177926
74,I4,0.003461335462169302,0.0,0.0033822810855157807,0.0,0.0067645626315788795,0.0,3843.0137134141014,3843.204369364639,-52.78527196183431,127.7490611476348
75,I1,0.0,0.0,0.0,0.0,1.0874511348601234e-06,0.0,0.0,0.0,-7.5,7.5
75,I2,0.0,0.0,0.0,0.0,1.0543055400085222e-06,0.0,0.0,0.0,-7.5,7.5
75,I3,0.014284491381076255,0.0,0.006815757749658481,0.0,0.013631515547291246,0.0,643.4528189898825,652.8627768567511,-59.34136283931795,54.17543390177926
75,I4,0.0025424452941453565,0.0,0.004928158333134286,0.0,0.009856316908747094,0.0,3842.9795778009598,3843.2043864118705,-52.78527196183431,127.7490611476348
76,I1,0.0,0.0,0.0,0.0,1.3723826647224217e-06,0.0,0.0,0.0,-7.5,7.5
76,I2,0.0,0.0,0.0,0.0,8.660828958546456e-07,0.0,0.0,0.0,-7.5,7.5
76,I3,0.014370114327042615,0.0,0.006954444061016933,0.0,0.013908888146920676,0.0,643.4046175462994,652.8627570970232,-59.34136283931795,54.17543390177926
76,I4,0.05535930032718523,0.0,0.17253204801274974,0.0,0.3450640960386333,0.0,3841.784253870684,3843.204403932832,-52.78527196183431,127.7490611476348
77,I1,0.0,0.0,0.0,0.0,1.123331577986042e-06,0.0,0.0,0.0,-7.5,7.5
77,I2,0.0,0.0,0.0,0.0,9.84185947102785e-07,0.0,0.0,0.0,-7.5,7.5
77,I3,0.17474571163526445,0.0,0.08335414137164789,0.0,0.1667082838135255,0.0,642.8272029266351,652.8628387582796,-59.34136283931795,54.17543390177926
77,I4,0.02813517838420678,0.0,0.08230931454290562,0.0,0.1646186352951365,0.0,3842.355001426984,3843.2048694968653,-52.78527196183431,127.7490611476348
78,I1,0.0,0.0,0.0,0.0,1.1071034171814924e-06,0.0,0.0,0.0,-7.5,7.5
78,I2,0.0,0.0,0.0,0.0,1.6272048413564513e-06,0.0,0.0,0.0,-7.5,7.5
78,I3,0.11572965348348929,0.0,0.04555724293432516,0.0,0.09111448587597114,0.0,643.1426321586243,652.8626371696433,-59.34136283931795,54.17543390177926
78,I4,0.016337697686269144,0.0,0.04826029373750352,0.0,0.0965205875017979,0.0,3842.6891793804234,3843.2047119040285,-52.78527196183431,127.7490611476348
79,I1,0.0,0.0,0.0,0.0,1.176901891342858e-06,0.0,0.0,0.0,-7.5,7.5
79,I2,0.0,0.0,0.0,0.0,8.897213150258419e-07,0.0,0.0,0.0,-7.5,7.5
79,I3,0.08162130266590192,0.0,0.03584858004097165,0.0,0.07169716009163885,0.0,643.3909315741587,652.8625698454105,-59.34136283931795,54.17543390177926
79,I4,0.00978447354199618,0.0,0.021713345442100965,0.0,0.04342669093794001,0.0,3842.8395751333705,3843.2046631087624,-52.78527196183431,127.7490611476348
