iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
72,,,,,I1,optimal,5.042453900037799,,,,-9.264026546554464e-05,0.0,0.00019190640887245536,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.896885523173282e-07,,,,2.1500983985535956e-06,1.0805087355197251e-06,0.0
72,,,,,I2,optimal,7.119142999988981,,,,-9.129683031848228e-05,0.0,0.000190292252227664,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.950106334589146e-07,,,,1.6451258497049912e-06,8.263899744444418e-07,0.0
72,,,,,I3,optimal,2.9465801999904215,,,,126169.68806034481,1.3745042862230886e-08,0.015995923371519893,,,,,,,27.202620030733176,54.40525542184126,0.0024456212391893743,0.0024456210291467833,0.030630475436893713,0.0011887478859703494,0.0,0,0.04426138318789796,,,,0.06126095673417967,0.0023775708318604987,0.0
72,,,,,I4,optimal,2.988926900026854,,,,184169.8260569134,2.9958684914353376e-07,0.013707438483834267,,,,,,,160.133514437757,493.526431001142,0.0038969540185904714,0.0037296974861433883,0.2903789236377033,0.011855780867304816,0.0,0,0.277055735446325,,,,0.5807578472805183,0.023711561834072487,0.0
73,,,,,I1,optimal,4.008729099994525,,,,-6.2566516465046e-05,0.0,0.016557754366658628,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.898294318576953e-07,,,,1.643905609053356e-06,1.136808599485302e-06,0.0
73,,,,,I2,optimal,6.1981994999805465,,,,-8.414638106881508e-05,0.0,0.0002000922104343772,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.421546760342123e-07,,,,1.5012805468033706e-06,8.280937932022443e-07,0.0
73,,,,,I3,optimal,3.99655999999959,,,,126169.68925616035,0.0,0.01594068546546623,,,,,,,27.202617875450834,54.40525209774057,0.02771203295017648,0.027712027925616875,0.34794480211724155,0.013505824825958093,0.0,0,0.5027649508349157,,,,0.6958896042349811,0.027011649662124004,0.0
73,,,,,I4,optimal,3.3925993000157177,,,,184169.6163719848,1.5731605999848935e-08,0.01017637096811086,,,,,,,160.1335147579128,493.52643056358613,0.004003983881698439,0.0009104787396786386,0.23023548426829127,0.012056492262995759,0.0,0,0.2817475233774118,,,,0.4604709685431397,0.024112984623651225,0.0
74,,,,,I1,optimal,4.692155500000808,,,,-8.564075539064293e-05,0.0,0.00020222656894475222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.215935239283556e-07,,,,1.9654813808955924e-06,1.0838787449602195e-06,0.0
74,,,,,I2,optimal,4.524445099988952,,,,-8.467599808148875e-05,0.0,0.00019910081755369902,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.501083461692131e-07,,,,1.5171281054923909e-06,8.295979755774799e-07,0.0
74,,,,,I3,optimal,2.7647544000064954,,,,126169.69182939098,2.03172402813504e-08,0.01611359784146771,,,,,,,27.202616637532177,54.40525070295709,0.006915415352481104,0.006915413714746889,0.08442265890008321,0.0032770461456900573,0.0,1,0.12198594310759425,,,,0.16884531780845982,0.00655409239302308,0.0
74,,,,,I4,optimal,3.00382730003912,,,,184169.78141675022,2.1822912168362533e-08,0.01295697659952566,,,,,,,160.1335153901933,493.5264318352091,0.0034613354216280756,0.007327484450237719,0.24351595534972542,0.0033822810855157807,0.0,1,0.2037426454156659,,,,0.4870319107121504,0.0067645626315788795,0.0
75,,,,,I1,optimal,7.124298400012776,,,,-8.292985920946821e-05,0.0,0.000205873919185251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.984605236007934e-07,,,,1.8963571881089954e-06,1.0874511348601234e-06,0.0
75,,,,,I2,optimal,3.2692610999802127,,,,-0.00016732149818594346,0.0,7.554457988590002e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4197539043276366e-06,,,,3.3208277913090973e-06,1.0543055400085222e-06,0.0
75,,,,,I3,optimal,2.8579249000176787,,,,126169.69330718147,0.0,0.016211449401453137,,,,,,,27.202615702364632,54.40524939760902,0.014284478396202614,0.014284472138958894,0.17558864284801431,0.006815757749658481,0.0,0,0.2537166069272665,,,,0.35117728569976575,0.013631515547291246,0.0
75,,,,,I4,optimal,2.6111463999841362,,,,184169.82722067615,6.590085825421045e-08,0.013728283112868667,,,,,,,160.1335161004946,493.52643334371135,0.0025424452643039927,0.006447557013746949,0.266928982432641,0.004928158333134286,0.0,0,0.14998507977426812,,,,0.5338579648709413,0.009856316908747094,0.0
76,,,,,I1,optimal,2.417597100022249,,,,-0.00016968161734405682,0.0,7.559265941381454e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0383676955578653e-06,,,,4.366414383516895e-06,1.3723826647224217e-06,0.0
