hour,lambda_system,system_net_injection_residual_mw
1,67.15000056161499,3.6248087501323245e-14
2,67.15000046717489,-4.308383800141125e-14
3,67.15000050956431,-3.601820389598459e-14
4,67.1500003940576,3.945668823022198e-14
5,67.14999555097324,-1.010995503255616e-14
6,67.15000057089705,8.147030512210938e-14
7,67.15000062124503,6.070857779462045e-14
8,67.15000062972015,2.4559182054250766e-14
9,67.14999950707012,-4.8700369187885905e-14
10,60.00000064105364,5.929729543773947e-14
11,60.0000005841519,5.0434841538446186e-14
12,60.00000057005065,4.6554955189840284e-15
13,60.00000056000771,-1.4802322787434868e-14
14,60.000000547451364,4.302899367025027e-14
15,60.00000054164734,-4.669404117615299e-14
16,60.00000056470629,4.184745669186451e-14
17,60.0000006076073,1.0375984911959778e-14
18,67.15000041014567,-7.216400439673784e-14
19,67.15000034999937,-1.0647219527417429e-13
20,60.0000009284113,2.8276250474075276e-14
21,78.50065059165675,1.3091550650349334e-14
22,67.15000063781221,9.661753814740559e-14
23,67.15000060976756,-5.208164012583563e-14
24,67.15000059390474,-2.9418634797077197e-14
