iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
1,I3,optimal,19.491577900014818,138405.52918829882,123.42472978214185,0.000711585977114737,95.95652519276241,420.900066308265,67.45108322173756,140.97245607976777,96.35869031676795
1,I4,optimal,3.3003654000349343,203150.38178295788,48.98710005910612,0.0010941842920146883,82.00090459457118,362.4901880114308,9.20429010351748,19.74588356690862,47.79739469380688
1,I1,optimal,9.289001800003462,2794.655561023654,1.0533488142976827e-06,0.0005046685109846294,32.025094691354624,118.20285919107037,0.699999774562996,0.6999999188861863,12.33311775920367
1,I2,optimal,4.739350799936801,2528.110279878757,1.887797302472087e-06,0.0002656998112797737,37.20110089160334,85.34960166989109,0.6999999616915411,0.6999999386279641,14.94873433465601
2,I3,optimal,6.611849799985066,138171.98673839847,53.57239537751782,0.0013270573108457029,107.92402569748627,410.28285292718476,0.6999987283378235,0.699999552513,17.42814208399686
2,I4,optimal,3.5182926000561565,203690.8782626263,49.01469237796966,0.0012951496173627675,75.63421861849169,316.9689387544569,0.6999992504486781,0.6999995749438584,12.398705927111735
2,I1,optimal,4.599929900025018,2688.3496083160117,6.369787950445769e-06,0.0003221102524548769,24.532579537987605,81.22810249824536,0.6999987448244539,0.6999995838546593,5.91934667118484
2,I2,optimal,3.1540749000851065,2652.4943134349614,3.972731068803903e-06,0.00034078769385814667,34.198582102688995,85.06927850340533,0.6999985490742404,0.6999983951329385,4.4846118229835215
3,I3,optimal,5.024487900082022,138760.1558093645,40.95801378469772,0.0006418998818844557,111.27755177814026,407.01054371268924,0.699997085205025,0.6999989511029164,4.236209894670932
3,I4,optimal,3.5864009999204427,203727.74308005854,49.94273926231236,0.0016603716649115086,73.26871561697386,302.7479618860333,0.699999570657782,0.6999996992346742,17.741689898125074
3,I1,optimal,4.264821999939159,2697.4732215849776,2.717182892886877e-06,0.00032183784060180187,22.23467202657328,70.28590303406841,0.6999986557815797,0.6999994947218482,1.8474439678071555
3,I2,optimal,145.08199880004395,3147.3018464948373,5.874638187596687e-06,0.027138566423673183,33.28278700250171,81.75686126229732,0.7,0.7,1.3453928423983457
4,I3,optimal,4.149632000015117,138743.71994588152,40.957949311599606,0.0006464649341069162,112.19257730459944,409.04806303107796,0.32447639734669953,0.6999939459686347,1.5855628456338025
4,I4,optimal,4.946700099972077,203739.5093265943,158.71212419336248,0.0017724696663208306,72.53176993155753,299.29638886356184,0.6999982078611484,0.6999988522506779,6.080657144940297
