investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,4.536363930475689e-08
I1,N2,0.0,0.0,0.0,0.0,4.5363813057308044e-08
I1,N3,0.0025220966201601512,0.007639383584292742,3.0289813337157745,1.2610483100800757e-05,4.536536442698265e-08
I1,N4,0.0,0.0,0.0,0.0,4.5363639301687396e-08
I1,N5,0.0,0.0,0.0,0.0,4.53636392817778e-08
I1,N6,4.060431639842091,8.120864780603526,2.0000003696452686,0.020302158199210454,4.7623026300840246e-08
I1,N7,0.0,0.0,0.0,0.0,4.536381303179439e-08
I1,N8,12.298828727826617,24.60250383363863,2.000394051994108,0.06149414363913309,2.530794012823153e-07
I1,N9,0.008512299212614418,0.01885075508439478,2.2145315400167975,4.256149606307209e-05,4.6027088562353605e-08
I2,N1,0.0,0.0,0.0,0.0,4.536448365677424e-08
I2,N2,0.0,0.0,0.0,0.0,4.5364425803866985e-08
I2,N3,0.002523433268632933,0.007642273405782348,3.0285220936008903,1.2617166343164665e-05,4.5352309626314615e-08
I2,N4,0.0,0.0,0.0,0.0,4.536448331695604e-08
I2,N5,0.0,0.0,0.0,0.0,4.536467649543704e-08
I2,N6,4.237155001656385,8.474311195957892,2.000000281473093,0.021185775008281924,4.763617949513386e-08
I2,N7,0.0,0.0,0.0,0.0,4.5364425691572936e-08
I2,N8,14.071593124096335,28.14558177069106,2.0001702381867683,0.07035796562048167,2.5308278888227803e-07
I2,N9,0.002430367473703724,0.006686723216076334,2.751321883799818,1.215183736851862e-05,4.6003371734512105e-08
I3,N1,0.0,0.0,0.0,0.0,4.536363618676551e-08
I3,N2,0.0005745116256320787,0.0011512576250199901,2.003889170655815,2.8725581281603933e-06,4.536363618710656e-08
I3,N3,0.0029775967652900612,0.005957519981487086,2.000781318321568,1.4887983826450306e-05,4.536484795944871e-08
I3,N4,0.0,0.0,0.0,0.0,4.536363618675829e-08
I3,N5,0.0,0.0,0.0,0.0,4.536363618719192e-08
I3,N6,0.9382224119737318,1.8764463248375363,2.000001599716713,0.004691112059868659,4.763025134836924e-08
I3,N7,0.0005744299510106853,0.0011510817350201077,2.003867891976781,2.8721497550534268e-06,4.536363618710656e-08
I3,N8,55.53751029817978,214.35985395501822,3.859731068319852,0.2776875514908989,2.559337727019231e-07
I3,N9,0.19814574053165654,0.39629337938375775,2.000009580425194,0.0009907287026582827,4.60103716400684e-08
I4,N1,0.0,0.0,0.0,0.0,4.217639289445168e-08
I4,N2,0.0,0.0,0.0,0.0,4.17112692478943e-08
I4,N3,0.00021047474064585884,0.0004236930625129903,2.0130352041905537,1.0523737032292942e-06,4.401692645550332e-08
I4,N4,0.0,0.0,0.0,0.0,4.227164300448399e-08
I4,N5,0.0,0.0,0.0,0.0,3.997851834042591e-08
I4,N6,0.2456037816695367,0.4912091797809175,2.00000658150226,0.0012280189083476835,4.8102529588270195e-08
I4,N7,0.0,0.0,0.0,0.0,4.17161380874304e-08
I4,N8,82.44212678376869,302.3139367646239,3.666983720077244,0.41221063391884344,2.5605689776249773e-07
I4,N9,2.6404959750729153,5.280993456379198,2.0000005704357746,0.013202479875364577,4.496762367564922e-08
