iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
1,I1,N1,0.0,0.0,2.7198376398221337e-05,200.0,199.9999728016236,3.3967820895039465e-08,6.793563255138315e-06,200.0
1,I1,N2,0.0,0.0,2.8288509309408217e-05,200.0,199.9999717114907,3.140011813237745e-08,6.280022738212955e-06,200.0
1,I1,N3,1.0821104536225383,2.1642209939076795,4.328441814490153,200.0,195.67155818550984,-5.884868282377942e-07,-0.00011515013465293768,196.23018692902997
1,I1,N4,0.0,0.0,2.7347257414321623e-05,200.0,199.9999726527426,3.368956532925546e-08,6.7379121445338776e-06,200.0
1,I1,N5,0.0,0.0,2.6737064360197752e-05,200.0,199.99997326293564,3.47465027383293e-08,6.94929961864638e-06,200.0
1,I1,N6,7.014396628180781,14.028793369047568,28.057586512723123,200.0,171.94241348727687,5.302980757421016e-07,9.11807310107557e-05,170.78302235766785
1,I1,N7,0.0,0.0,2.8453676142930304e-05,200.0,199.99997154632385,3.098831877115152e-08,6.197662872498718e-06,200.0
1,I1,N8,0.34374374741482683,0.6874875709586653,1.3749749896593073,200.0,198.6250250103407,8.510688165016363e-07,0.00016904356496315855,190.35703143694124
1,I1,N9,1.1495708040747101,2.299141694812027,4.5982832162988405,200.0,195.40171678370115,-6.016193519397122e-07,-0.00011755745421931747,196.73651353481748
1,I2,N1,0.0,0.0,8.238425366808873e-07,200.0,199.99999917615747,4.5363620357049097e-08,9.072724034037339e-06,200.0
1,I2,N2,0.0,0.0,8.201517973385496e-07,200.0,199.9999991798482,4.5363620080684044e-08,9.072723978931754e-06,200.0
1,I2,N3,1.34773476690962,2.6954696275301306,5.39093906763848,200.0,194.60906093236153,4.542541713476273e-08,8.84019777105698e-06,196.23018692902997
1,I2,N4,0.0,0.0,8.239054951592068e-07,200.0,199.9999991760945,4.5363620353436236e-08,9.072724033311911e-06,200.0
1,I2,N5,0.0,0.0,8.138440647118225e-07,200.0,199.99999918615595,4.536362060235703e-08,9.072724083552493e-06,200.0
1,I2,N6,6.842076810514192,13.68415374575552,27.36830724205677,200.0,172.63169275794323,5.3467387592674015e-08,9.230165627468366e-06,170.78302235766785
1,I2,N7,0.0,0.0,8.202004005530288e-07,200.0,199.9999991797996,4.536362007792267e-08,9.072723978377274e-06,200.0
1,I2,N8,0.053125519804907,0.10625112116854749,0.212502079219628,200.0,199.78749792078037,4.6925764012107744e-08,9.375180980000006e-06,190.35703143694124
1,I2,N9,1.3468844157070987,2.6937689251250876,5.387537662828395,200.0,194.6124623371716,4.5407986329631257e-08,8.836960029382166e-06,196.73651353481748
1,I3,N1,0.0,0.0,4.05089152338553e-06,200.0,199.99999594910847,0.0,0.0,200.0
1,I3,N2,0.0,0.0,3.023244941448072e-06,200.0,199.99999697675506,8.692509693324798e-08,1.7385019123853736e-05,200.0
1,I3,N3,0.9861313868170731,1.9722631490865807,3.9445255472682925,200.0,196.05547445273172,-3.639802926879708e-08,-7.136032897438427e-06,196.23018692902997
1,I3,N4,0.0,0.0,3.5367054511535573e-06,200.0,199.99999646329454,9.42746061967107e-08,1.8854920905920625e-05,200.0
1,I3,N5,0.0,0.0,3.892688639529439e-06,200.0,199.99999610731135,0.0,0.0,200.0
1,I3,N6,7.3181754815105675,15.728407391592285,29.27270192604227,200.0,170.72729807395774,5.3138544906840736e-08,9.072200195526588e-06,170.78302235766785
