hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
8,N4,-9.828813391596419e-09,358.2,3999.9999997256054,8.28679065130343e-09
8,N5,-9.843451125193633e-09,59.7,3999.9999983511807,-2.792560922229243e-10
9,N1,-9.843243154990776e-09,60.0,3999.9999983594594,-2.2785981174675304e-10
9,N2,-9.773444533743919e-09,360.0,3999.9999997285154,8.210807745464295e-09
9,N3,-9.81340113951561e-09,360.0,3999.9999997274053,8.295356698042256e-09
9,N4,-9.828865694723956e-09,360.0,3999.999999726976,8.295356698047626e-09
9,N5,-9.843451125204783e-09,60.0,3999.999998359425,-2.2785981176163575e-10
10,N1,-9.843451125186357e-09,54.36,3999.9999981892106,-1.289028489806116e-09
10,N2,-9.843451125306922e-09,326.16,3999.999999698202,8.118495251703512e-09
10,N3,-9.843451125306888e-09,326.16,3999.999999698202,8.118495251703514e-09
10,N4,-9.843451125306931e-09,326.16,3999.999999698202,8.11849525170351e-09
10,N5,-9.843451125186272e-09,54.36,3999.9999981892106,-1.2890284898061628e-09
11,N1,-9.843451125170119e-09,48.18,3999.9999979569425,-2.737060786761811e-09
11,N2,-9.843451125306592e-09,289.08,3999.9999996594906,7.877156535545551e-09
11,N3,-9.843451125306589e-09,289.08,3999.9999996594906,7.877156535545551e-09
11,N4,-9.84345112530658e-09,289.08,3999.9999996594906,7.87715653554555e-09
11,N5,-9.843451125169922e-09,48.18,3999.9999979569425,-2.737060786761788e-09
12,N1,-9.843845984493455e-09,45.9,3999.999997855371,-3.3697513879374806e-09
12,N2,-9.843845984628236e-09,275.4,3999.9999996425618,7.771708102016864e-09
12,N3,-9.843845984650603e-09,275.4,3999.9999996425618,7.771708102016863e-09
12,N4,-9.843845984635437e-09,275.4,3999.9999996425618,7.771708102016866e-09
12,N5,-9.843845984493676e-09,45.9,3999.999997855371,-3.3697513879374434e-09
13,N1,-9.843845984492158e-09,44.94,3999.999997809558,-3.655353553771055e-09
13,N2,-9.843845984632674e-09,269.64,3999.9999996349266,7.724107741044923e-09
13,N3,-9.843845984648096e-09,269.64,3999.9999996349266,7.724107741044922e-09
13,N4,-9.843845984637343e-09,269.64,3999.9999996349266,7.724107741044925e-09
13,N5,-9.843845984492254e-09,44.94,3999.999997809558,-3.6553535537710156e-09
14,N1,-9.843845984490474e-09,44.46,3999.9999977859097,-3.80277977297575e-09
14,N2,-9.843845984633372e-09,266.76,3999.999999630985,7.699536704510944e-09
14,N3,-9.843845984646695e-09,266.76,3999.999999630985,7.69953670451094e-09
14,N4,-9.843845984637214e-09,266.76,3999.999999630985,7.699536704510946e-09
14,N5,-9.843845984490508e-09,44.46,3999.9999977859097,-3.802779772975712e-09
15,N1,-9.843845984487188e-09,43.86,3999.9999977556213,-3.991600289705455e-09
15,N2,-9.843845984631294e-09,263.16,3999.9999996259367,7.66806661838947e-09
15,N3,-9.843845984646713e-09,263.16,3999.9999996259367,7.668066618389468e-09
15,N4,-9.843845984635948e-09,263.16,3999.9999996259367,7.668066618389472e-09
15,N5,-9.843845984487214e-09,43.86,3999.9999977556213,-3.991600289705413e-09
16,N1,-9.843845984483947e-09,45.48,3999.999997835566,-3.493218749035523e-09
16,N2,-9.84384598462002e-09,272.88,3999.999999639261,7.751130208500486e-09
16,N3,-9.84384598464238e-09,272.88,3999.999999639261,7.751130208500485e-09
16,N4,-9.84384598462721e-09,272.88,3999.999999639261,7.751130208500486e-09
16,N5,-9.843845984484002e-09,45.48,3999.999997835566,-3.493218749035496e-09
17,N1,-9.843451125168458e-09,48.66,3999.999997977096,-2.6114177703673437e-09
17,N2,-9.843451125303558e-09,291.96,3999.9999996628494,7.898097038277765e-09
17,N3,-9.84345112530355e-09,291.96,3999.9999996628494,7.898097038277765e-09
17,N4,-9.843451125303586e-09,291.96,3999.9999996628494,7.898097038277763e-09
17,N5,-9.843451125168458e-09,48.66,3999.999997977096,-2.611417770367345e-09
18,N1,-9.84345112517263e-09,50.04,3999.9999980328835,-2.263620877418314e-09
18,N2,-9.843451125303568e-09,300.24,3999.999999672147,7.95606318710231e-09
18,N3,-9.843451125303515e-09,300.24,3999.999999672147,7.956063187102313e-09
18,N4,-9.843451125303581e-09,300.24,3999.999999672147,7.95606318710231e-09
18,N5,-9.843451125172731e-09,50.04,3999.9999980328835,-2.2636208774183866e-09
19,N1,-9.836585488940601e-09,50.52,3999.9999980529324,-2.1471019142347844e-09
19,N2,-9.826315835588506e-09,303.12,3999.9999996758274,7.975483014313967e-09
19,N3,-9.822016895586132e-09,303.12,3999.9999996759693,7.975483014310228e-09
19,N4,-9.797843909597563e-09,303.12,3999.999999676767,7.938870246004881e-09
19,N5,-9.843451125174017e-09,50.52,3999.9999980515736,-2.147101914212155e-09
20,N1,-9.8365854889508e-09,55.62,3999.999998231466,-1.0332899803573753e-09
20,N2,-9.82631583557758e-09,333.72,3999.999999705552,8.161118336629515e-09
20,N3,-9.82201689557731e-09,333.72,3999.9999997056807,8.161118336625059e-09
20,N4,-9.607094275459204e-09,333.72,3999.9999997121213,7.797398328447823e-09
20,N5,-9.843451125188352e-09,55.62,3999.9999982302315,-1.0332899803275472e-09
21,N1,-9.83658548894951e-09,53.88,3999.999998174353,-1.3895988995406305e-09
21,N2,-9.826315835587412e-09,323.28,3999.9999996960432,8.101733516762434e-09
21,N3,-9.822016895583867e-09,323.28,3999.999999696176,8.101733516758656e-09
21,N4,-9.726917398555203e-09,323.28,3999.999999699118,7.898745605772306e-09
21,N5,-9.843451125183779e-09,53.88,3999.999998173079,-1.3895988995151536e-09
22,N1,-9.843451125143625e-09,42.23999999999999,3999.9999976696377,-4.528209959904738e-09
22,N2,-9.843451125299032e-09,253.44,3999.999999611606,7.57863167335676e-09
22,N3,-9.843451125299017e-09,253.44,3999.999999611606,7.578631673356764e-09
22,N4,-9.84345112529917e-09,253.44,3999.999999611606,7.578631673356747e-09
22,N5,-9.843451125143611e-09,42.23999999999999,3999.9999976696377,-4.5282099599047665e-09
23,N1,-9.843451125118156e-09,37.14,3999.999997349636,-6.523198403519111e-09
23,N2,-9.843451125295177e-09,222.84,3999.9999995582725,7.24613359942326e-09
23,N3,-9.843451125295166e-09,222.84,3999.9999995582725,7.2461335994232644e-09
23,N4,-9.843451125295263e-09,222.84,3999.9999995582725,7.24613359942325e-09
23,N5,-9.843451125118121e-09,37.14,3999.999997349636,-6.523198403519112e-09
24,N1,-9.843451125101834e-09,34.38,3999.999997136867,-7.849668083389177e-09
24,N2,-9.843451125293134e-09,206.28,3999.9999995228113,7.025055319446558e-09
24,N3,-9.843451125293124e-09,206.28,3999.9999995228113,7.025055319446562e-09
24,N4,-9.843451125293204e-09,206.28,3999.9999995228113,7.025055319446549e-09
24,N5,-9.843451125101799e-09,34.38,3999.999997136867,-7.849668083389165e-09
