hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_Base,600.0000059159521,600.0,40.0,-5.805049587924175e-07
1,G_Peak,8.767545980889524e-09,600.0,80.0,8.977214018800338e-09
1,RES_Wind_N1,280.8300027953263,280.83,0.0,-40.00000097166561
1,RES_PV_N3,1.4849065926342926e-09,0.0,0.0,-58588.64687393906
2,G_Base,600.0000059106509,600.0,40.0,-3.1863112937604316e-08
2,G_Peak,8.522157792614638e-09,600.0,80.0,8.977214018800391e-09
2,RES_Wind_N1,325.6000032429065,325.6,0.0,-40.00000042269945
2,RES_PV_N3,1.4715202103861953e-09,0.0,0.0,-58588.64687380238
3,G_Base,600.0000059106509,600.0,40.0,2.7333970041674227e-09
3,G_Peak,8.522157732813743e-09,600.0,80.0,8.977214018800401e-09
3,RES_Wind_N1,370.00000368690644,370.0,0.0,-40.00000038773484
3,RES_PV_N3,1.4715202392446622e-09,0.0,0.0,-58588.64687379289
4,G_Base,600.0000059106509,600.0,40.0,4.5891981187308755e-09
4,G_Peak,8.52215772351675e-09,600.0,80.0,8.977214018800401e-09
4,RES_Wind_N1,354.83000353520646,354.83,0.0,-40.0000003858791
4,RES_PV_N3,1.4715202483610322e-09,0.0,0.0,-58588.64687379162
5,G_Base,600.0000059106509,600.0,40.0,3.889018451441194e-09
5,G_Peak,8.522157722320652e-09,600.0,80.0,8.977214018800401e-09
5,RES_Wind_N1,367.4100036610065,367.41,0.0,-40.00000038655287
5,RES_PV_N3,1.4715202380426137e-09,0.0,0.0,-58588.64687379224
6,G_Base,600.0000059106509,600.0,40.0,-1.2358217894004602e-07
6,G_Peak,8.522158115932145e-09,600.0,80.0,8.97721401880039e-09
6,RES_Wind_N1,320.4200031911065,320.42,0.0,-40.00000051446671
6,RES_PV_N3,1.4715202541619e-09,0.0,0.0,-58588.64687382611
7,G_Base,564.5665762424043,600.0,40.0,4.26712469812305e-09
7,G_Peak,186.90969484995887,600.0,80.0,8.453782610318919e-09
7,RES_Wind_N1,278.2400027670582,278.24,0.0,-40.00000038669354
7,RES_PV_N3,9.401332123300405e-09,0.0,0.0,-59442.49666896125
8,G_Base,600.0000059864234,600.0,40.0,-40.000000592722124
8,G_Peak,127.29695584079639,600.0,80.0,8.74068970380002e-09
8,RES_Wind_N1,214.23000213509732,214.23,0.0,-80.00000098456388
8,RES_PV_N3,15.050000149639848,15.05,0.0,-3402.877325967355
9,G_Base,600.0000059864234,600.0,40.0,-40.00000058405645
9,G_Peak,175.87047750816936,600.0,80.0,8.604328894983768e-09
9,RES_Wind_N1,160.58000159859736,160.58,0.0,-80.00000097685525
9,RES_PV_N3,88.58000088493723,88.58,0.0,-3402.877325891116
10,G_Base,600.0000059846582,600.0,40.0,-40.000000390927354
10,G_Peak,186.87267810852813,600.0,80.0,8.534188889368621e-09
