hour,lambda_system,system_net_injection_residual_mw
1,67.15000063925339,-1.552856128259735e-14
2,67.15000065344411,3.1615724511685736e-14
3,67.15000062348993,-2.843458242206942e-14
4,67.15000062241734,-8.925696449629724e-15
5,67.15000065514127,-6.342021224299792e-14
6,67.15000064803434,-4.5799836093872096e-14
7,67.150000660239,2.3452207290136128e-14
8,67.15000066113613,7.823350456039471e-14
9,67.1500006602539,-6.061638046192097e-14
10,60.00000059182329,-4.624469663227257e-14
11,60.00000058985825,1.3965913959164224e-14
12,60.00000058939295,-2.461203606478085e-14
13,60.00000058900705,-2.9087970900654314e-14
14,60.00000058869126,4.465432312729368e-14
15,60.00000058824554,8.399590141301604e-15
16,60.00000058916146,-7.592532917301692e-15
17,60.000000590569,-6.223518644550385e-15
18,67.15000065840724,-5.97875998157111e-14
19,67.14984025613215,-6.100455000912246e-15
20,67.14996479917563,-2.578846175188658e-15
21,67.15000066561761,-7.949018978239145e-14
22,67.15000065990891,-2.8368802205690758e-14
23,67.15000065942566,-5.709280024311326e-14
24,67.15000065921893,4.575029462902102e-14
