sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh
1,Merchant,optimal,True,3.393254700000398,,,19006.682831204504,0.0,187.1821523558262,122.1545612495003,0.0,547.1949738040624,355.12666058492323,99.97369362272528,273.5088136806303,56.96619441579142,155.84856065597597,499.73681755245633,349.81577228671944
1,WindOwner,optimal,True,5.391128199989907,,,125681.33187963805,0.0,187.18215097404683,123.06941439290821,0.0,547.1949710992922,358.57487887012,99.97369362272528,273.5088136806303,56.96619441579142,155.84856065597597,499.73681755245633,349.81577228671944
1,PVOwner,optimal,True,6.550745100015774,,,235611.10274747567,0.0,207.42567435091416,128.25275893349502,0.0,588.4413128121568,364.6686561765191,99.97369362272528,273.5088136806303,56.96619441579142,155.84856065597597,499.73681755245633,349.81577228671944
2,Merchant,optimal,True,10.74591979989782,,,812.2103795792334,122.1545612495003,83.7541247847261,95.27425563245879,355.12666058492323,176.15460011276258,229.84621800349575,48.41692233399795,122.6370522853572,33.89184563379857,85.84593659975003,565.3891140989687,395.772379869278
2,WindOwner,optimal,True,11.305020799976774,,,107629.6363503414,123.06941439290821,8.69956138690134,43.01051709372307,358.57487887012,17.399122979426515,119.75184930077074,48.41692233399795,122.6370522853572,33.89184563379857,85.84593659975003,565.3891140989687,395.772379869278
2,PVOwner,optimal,True,40.30909450002946,,,193771.4872002366,128.25275893349502,113.35617918151686,117.82515296836908,364.6686561765191,363.5615020371651,363.89364793374875,48.41692233399795,122.6370522853572,33.89184563379857,85.84593659975003,565.3891140989687,395.772379869278
3,Merchant,optimal,True,11.217995200073346,,,3436.2221997774986,95.27425563245879,46.42709835279933,61.08124527412333,229.84621800349575,101.0853114769279,139.71358284297244,37.91772317447648,89.18346006271052,26.54240622213353,62.42842204389736,734.4464867577608,514.1125407304326
3,WindOwner,optimal,True,11.04800890001934,,,107100.68154286641,43.01051709372307,27.697863282421235,32.29165921006609,119.75184930077074,66.38506232936324,82.39509789911918,37.91772317447648,89.18346006271052,26.54240622213353,62.42842204389736,734.4464867577608,514.1125407304326
3,PVOwner,optimal,True,57.64183679991402,,,197651.29409641316,117.82515296836908,132.64525433555588,128.19922392539985,363.89364793374875,407.1028542460107,394.1400923523321,37.91772317447648,89.18346006271052,26.54240622213353,62.42842204389736,734.4464867577608,514.1125407304326
4,Merchant,optimal,True,3.3950655000517145,,,4282.6531650665065,61.08124527412333,55.976805660082505,57.50813695981515,139.71358284297244,122.12589578219516,127.40220065714452,13.220369409138117,26.7550324131946,9.254258586396679,18.728522689236215,791.303616907798,553.9125318354586
4,WindOwner,optimal,True,12.863752599922009,,,108907.1316342725,32.29165921006609,37.29115993599317,35.791308868888215,82.39509789911918,85.45040652118807,84.53381215633759,13.220369409138117,26.7550324131946,9.254258586396679,18.728522689236215,791.303616907798,553.9125318354586
4,PVOwner,maxIterations,False,57.096063400036655,,,nan,128.19922392539985,128.19922392539985,128.19922392539985,394.1400923523321,394.1400923523321,394.1400923523321,13.220369409138117,26.7550324131946,9.254258586396679,18.728522689236215,791.303616907798,553.9125318354586
5,Merchant,optimal,True,12.843217400019057,,,3801.741397227476,57.50813695981515,78.56509098653385,72.24800463732451,127.40220065714452,157.13018212088545,148.2117873102331,17.14014220284172,50.69799422215745,11.998099541989202,35.488595955510206,200.92654104227563,140.64857872959294
5,WindOwner,optimal,True,7.358316300087608,,,111512.81518950916,35.791308868888215,75.97137591714596,63.917355358264835,84.53381215633759,199.21769185971735,164.81252696409388,17.14014220284172,50.69799422215745,11.998099541989202,35.488595955510206,200.92654104227563,140.64857872959294
5,PVOwner,maxIterations,False,58.49159949994646,,,nan,128.19922392539985,128.19922392539985,128.19922392539985,394.1400923523321,394.1400923523321,394.1400923523321,17.14014220284172,50.69799422215745,11.998099541989202,35.488595955510206,200.92654104227563,140.64857872959294
