hour,lambda_system,system_net_injection_residual_mw
1,67.1500005466044,5.816441662435076e-14
2,67.15000050211206,-2.2716195328472808e-14
3,67.15000042563373,-2.2788208891743176e-14
4,67.15000032633971,4.888965424432795e-14
5,67.15000044996553,1.1638998413058405e-14
6,67.1500005537889,4.609445885254023e-14
7,67.1500006150317,1.942083711263957e-14
8,67.15000063053188,4.0826011541165655e-14
9,67.15000058116885,-1.7681282054852506e-15
10,60.00000065596591,-2.001970798813364e-14
11,60.00000058224379,-2.662122882796816e-15
12,60.00000056542317,-5.798086107743495e-16
13,60.00000054864349,-1.2550670323872032e-14
14,60.000000521959095,4.294923678323901e-15
15,60.00000051786762,-1.4312363514177873e-14
16,60.00000055699765,-1.8174000273237385e-14
17,60.00000061093713,-1.3291207486264164e-14
18,67.15000053240985,4.8379473296917455e-14
19,67.14999986103653,-2.913708107849709e-14
20,67.14999992470756,4.7923385190390155e-14
21,67.15000062092314,8.126126711671666e-14
22,67.1500006136797,-1.4217702394245403e-14
23,67.1500005843832,-6.642924307928165e-14
24,67.1500005619431,5.330841683945795e-15
