hour,lambda_system,system_net_injection_residual_mw
1,60.000000589956095,5.044575868140555e-14
2,60.00000058998495,-3.481936960980647e-14
3,60.00000058995516,-2.3876733923344773e-14
4,60.00000058940784,1.84297022087776e-14
5,60.000000589973915,-1.1796119636642288e-16
6,60.00000058999421,2.6943725028871768e-14
7,60.00000058997436,-7.592537709655289e-14
8,60.00000058999932,2.1392609905745985e-14
9,60.0000005899962,3.35009797680641e-14
10,52.200000512016146,8.416878305439468e-15
11,53.0985574571071,-7.98666688339722e-15
12,52.082713034185296,-3.5263458819656535e-14
13,52.0805267569842,7.45931094670027e-15
14,52.20294816411263,2.435551760271437e-15
15,51.89923143023772,7.403799795469013e-15
16,52.30907893493827,-5.0459636469213365e-14
17,52.200000512009545,-7.008282842946301e-16
18,60.00000058999562,3.583244811977693e-14
19,60.00000059004624,8.72565908416334e-14
20,67.14761693557772,3.3584246494910985e-14
21,60.00000059013312,1.5625001292818297e-13
22,60.000000589993945,-8.256589856259211e-14
23,60.00000058998865,-8.323897127127111e-14
24,60.000000589988424,1.5161483180037294e-14
