hour,lambda_system,system_net_injection_residual_mw
1,60.00258957254761,-5.907741787396576e-14
2,60.000000598071374,1.3029768987001446e-14
3,60.000000593791576,-3.150675144992915e-14
4,60.000000592755626,-3.8640007988985405e-14
5,60.000000594580364,-3.699623145964181e-15
6,67.15000064512705,1.71940452728738e-14
7,67.15000066162466,4.079329570586932e-14
8,67.15000066507439,5.804791977258785e-14
9,67.15000066377033,1.1611834535120494e-13
10,67.15000066004977,2.6758536008695686e-14
11,67.15000064985983,-2.9116091838637785e-14
12,60.0000005940167,2.4614581451726907e-14
13,60.000000591012984,-3.5452905904236966e-14
14,60.00000059028674,-2.6304952442935797e-14
15,60.00000059061734,-2.0913403080479674e-15
16,60.000000593489176,4.15802609824512e-14
17,67.15000065562266,-1.0562721908008024e-13
18,67.15000066354274,-3.814580306234197e-14
19,76.1221353902795,-1.0265639038097538e-14
20,76.12213643161485,5.1963877985520536e-14
21,67.15000067894141,-5.606790562187425e-14
22,67.15000066343046,6.153512936278741e-15
23,67.15000065942526,2.1792696602673495e-14
24,67.1500006527441,-3.4561454459893144e-15
