hour,lambda_system,system_net_injection_residual_mw
1,67.15000046462265,6.247927955089725e-14
2,67.15000041161605,-1.9172294749555802e-14
3,67.15000045652044,1.042071917035889e-14
4,67.1500003085213,-1.9448216023291466e-14
5,67.15000040790468,3.5314920921789345e-14
6,67.15000052395297,-7.009107919211375e-15
7,67.15000060365604,-9.926122087313213e-15
8,67.15000062229083,2.7794468986286667e-15
9,67.15000058071436,-3.545525141125981e-14
10,60.00000066702283,8.511770162440726e-15
11,60.00000058072833,6.382881122068992e-14
12,60.00000055919867,2.0712065612083482e-14
13,60.00000054365603,-4.484448329946477e-14
14,60.000000524295395,-6.611967511247348e-14
15,60.0000005007474,5.24982335973528e-15
16,60.00000055091611,1.2735243329411056e-14
17,60.00000061444857,4.55239804883509e-14
18,67.1500005290939,-1.1370912663923431e-14
19,67.14768896161102,-1.6812193779167467e-14
20,67.14119402752051,5.881879284095946e-14
21,67.15000060496047,-3.699152031532874e-14
22,67.1500005905238,-3.687850935817708e-14
23,67.15000056826501,-2.0795101125405548e-14
24,67.15000055119542,-3.223653245856145e-14
