iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
1,I4,N1,0.0,0.0,1.7494910019265024e-06,200.0,199.999998250509,-2.9586804358659883e-05,-0.005917360819970129,200.0
1,I4,N2,0.0,0.0,1.5150935290375427e-06,181.55033702841828,181.55033551332477,5.353183063576492e-06,0.0009718721812565599,194.465098147998
1,I4,N3,9.534091462231052e-05,0.00019320958245769816,2.3328228496057316e-06,53.144006560152775,53.14400422732992,-1.6198125074105268e-05,-0.0008608332274130691,146.71052137153606
1,I4,N4,0.0,0.0,1.7475965615146084e-06,200.0,199.99999825240343,-2.9299445372949395e-05,-0.005859889023386269,200.0
1,I4,N5,0.0,0.0,1.7196044435385138e-06,200.0,199.99999828039554,-2.4996720295944013e-05,-0.0049993440162043315,200.0
1,I4,N6,3.163695338318494,6.32739352714266,2.6392612855676e-06,178.90855209175857,178.90854945249728,-0.0005433835449955307,-0.09721596183150619,190.50886460494658
1,I4,N7,0.0,0.0,1.5150518723586073e-06,182.50215473869088,182.502153223639,5.357231955993584e-06,0.0009777063672873163,194.75064349944046
1,I4,N8,31.731577366165403,123.18346248547482,17.420923544487227,65.12310295008115,47.702179405593924,-0.026953261603768444,-1.2857293205888685,73.43891676497032
1,I4,N9,0.0,0.0,2.280792756656582e-06,163.05374372895704,163.0537414481643,-1.3055303840996533e-05,-0.002128716137017075,178.31753316984074
1,I2,N1,0.0,0.0,7.3202607737215805e-06,200.0,199.99999267973922,2.189002496945108e-06,0.00043780048336495246,200.0
1,I2,N2,0.0,0.0,5.344389360177143e-06,181.55033702841828,181.55033168402892,1.5073371415666435e-06,0.00027365755801108017,194.465098147998
1,I2,N3,0.0,0.0,5.912845606991032e-06,53.14391121923816,53.143905306392554,1.8212534942995277e-06,9.678852323999065e-05,146.71052137153606
1,I2,N4,0.0,0.0,7.320811941579666e-06,200.0,199.99999267918807,2.189080748270343e-06,0.0004378161336282201,200.0
1,I2,N5,0.0,0.0,7.324801076634742e-06,200.0,199.9999926751989,2.193110453267194e-06,0.00043862207458934095,200.0
1,I2,N6,3.163726202880163,6.32745425315661,8.102281149841516e-06,186.29059185771794,186.29058375543678,2.4200253415878583e-06,0.00045082793358735244,190.50886460494658
1,I2,N7,0.0,0.0,5.666594054991442e-06,182.50215473869088,182.5021490720968,1.6576351788274141e-06,0.0003025219825135126,194.75064349944046
1,I2,N8,19.536972216682322,67.32776710871198,3.328181240115164e-05,98.51468864862787,98.51465536681546,9.517934105265367e-06,0.0009376559981842767,73.43891676497032
1,I2,N9,0.0,0.0,5.919238365895459e-06,163.05374372895704,163.05373780971868,1.7087968179758887e-06,0.00027862570832832217,178.31753316984074
1,I1,N1,0.0,0.0,1.689922762966708e-08,200.0,199.99999998310076,4.536363582460178e-08,9.072727164153746e-06,200.0
1,I1,N2,0.0,0.0,1.7953292076600246e-08,181.55033702841828,181.550337010465,4.998285630516271e-08,9.074404406947935e-06,194.465098147998
1,I1,N3,0.0,0.0,1.7794596332585818e-08,53.14400695425766,53.144006936463065,1.70970881675746e-07,9.08607772170905e-06,146.71052137153606
1,I1,N4,0.0,0.0,1.8141169391220187e-08,200.0,199.99999998185882,4.536363581925134e-08,9.072727163027318e-06,200.0
1,I1,N5,0.0,0.0,1.8109837344378965e-08,200.0,199.99999998189017,4.5363635819341e-08,9.072727163046672e-06,200.0
1,I1,N6,3.163713853854764,6.32742817001538,1.8093846406936674e-08,193.67257845880135,193.6725784407075,4.684866828767475e-08,9.073302383787373e-06,190.50886460494658
1,I1,N7,0.0,0.0,1.7906097331890957e-08,182.50215473869088,182.50215472078477,4.9721702693795844e-08,9.07431787800399e-06,194.75064349944046
1,I1,N8,19.53698637829419,67.32791748848265,5.836538065123743e-05,144.10086817370464,144.100809808324,6.286196392930643e-08,9.058459908354708e-06,73.43891676497032
1,I1,N9,0.0,0.0,1.8278160571491467e-08,163.05374372895704,163.05374371067887,5.5663155658187104e-08,9.076085916817664e-06,178.31753316984074
1,I3,N1,0.0,0.0,3.835539168434907e-06,200.0,199.99999616446084,4.370293379523537e-08,8.74058659142276e-06,200.0
1,I3,N2,5.534901852002006,11.06980544042389,4.229324987094942e-06,200.0,199.999995770675,4.331712770224741e-08,8.663425357247271e-06,194.465098147998
1,I3,N3,53.289383287549306,157.25286626090758,13.189448537287115,199.9999046590854,186.81045612179827,-7.220963938430626e-08,-1.348951566977282e-05,146.71052137153606
1,I3,N4,0.0,0.0,3.821799522514529e-06,200.0,199.9999961782005,4.371147809357739e-08,8.742295451658973e-06,200.0
1,I3,N5,0.0,0.0,3.82439500471882e-06,200.0,199.999996175605,4.371031037051243e-08,8.742061906936993e-06,200.0
1,I3,N6,0.0,0.0,6.177540519986797e-06,190.50886460494658,190.50885842740607,4.663681835136154e-08,8.88472702480419e-06,190.50886460494658
1,I3,N7,5.2493565005595535,10.49871473581608,4.1745240210535225e-06,200.0,199.999995825476,4.336374782387573e-08,8.672749383752139e-06,194.75064349944046
1,I3,N8,55.75554727388777,213.06310935259197,77.66624657264784,129.1944640388581,51.52821746621025,3.289962973198537e-07,1.6952592753875385e-05,73.43891676497032
1,I3,N9,21.682466830159257,76.24501501118901,15.140842784066239,200.0,184.85915721593375,-7.399492458417059e-08,-1.3678639396886352e-05,178.31753316984074
2,I4,N1,0.0,0.0,5.370215576645152e-06,200.0,199.99999462978442,9.604637066127199e-06,0.0019209273616464682,200.0
2,I4,N2,0.0,0.0,4.222766423911312e-06,194.465098147998,194.46509392523157,1.2146104685800053e-05,0.0023619933885498027,198.33951190561655
2,I4,N3,0.0,0.0,7.682006472450077e-06,146.7106167124507,146.71060903044423,1.93288949925955e-05,0.0028357539562491895,168.45276316921607
2,I4,N4,0.0,0.0,5.370670142462023e-06,200.0,199.99999462932985,9.599148520891434e-06,0.0019198296526244264,200.0
2,I4,N5,0.0,0.0,5.453452669356727e-06,200.0,199.99999454654733,8.552223587218475e-06,0.0017104446708045484,200.0
