hour,node,lambda_joint_eur_per_mwh
1,N1,67.12109605269197
1,N2,67.15754638298914
1,N3,67.15377305927122
1,N4,67.15754629710541
1,N5,67.1946713889076
1,N6,67.16111031741059
1,N7,67.15754638298908
1,N8,67.1570806244238
1,N9,67.15754632764136
2,N1,67.1158566446939
2,N2,67.15270075287415
2,N3,67.1513500348653
2,N4,67.15270067111898
2,N5,67.18813825618666
2,N6,67.15610269723854
2,N7,67.1527007528741
2,N8,67.15205566112807
2,N9,67.15270071135348
3,N1,67.12028608341711
3,N2,67.1575239892141
3,N3,67.15376186552184
3,N4,67.15752390096037
3,N5,67.19183648930604
3,N6,67.16081792686961
3,N7,67.15752398921401
3,N8,67.16091705164065
3,N9,67.15752394093803
4,N1,67.11867928586632
4,N2,67.15617972608224
4,N3,67.15308970966032
4,N4,67.15617963800571
4,N5,67.18992972518981
4,N6,67.15941966585
4,N7,67.15617972608216
4,N8,67.15977968872606
4,N9,67.15617968192262
5,N1,67.12217295348876
5,N2,67.15941086189365
5,N3,67.15470532343755
5,N4,67.15941077103206
5,N5,67.19428586269659
5,N6,67.16275879454014
5,N7,67.15941086189244
5,N8,67.16313083163057
5,N9,67.15941080804603
6,N1,67.1326536704366
6,N2,67.16910401873385
6,N3,67.15955193598683
6,N4,67.16910391485027
6,N5,67.20735402381916
6,N6,67.17277592694398
6,N7,67.16910401873376
6,N8,67.17318398248902
6,N9,67.16910393189889
7,N1,67.14122951643436
7,N2,67.17636732288034
7,N3,67.16318358066222
7,N4,67.17636719150497
7,N5,67.22136734247285
7,N6,67.1802076035187
7,N7,67.17636732288024
7,N8,67.17584794260887
7,N9,67.17636718958198
8,N1,67.14501814825516
8,N2,67.17884350383171
8,N3,67.16437457863977
8,N4,67.17884328335923
8,N5,67.22946855051936
8,N6,67.18036746383696
8,N7,67.17884350383162
8,N8,67.17515076297843
8,N9,67.17868042293547
9,N1,67.1396380944117
9,N2,67.17215097575944
9,N3,67.16107534574456
9,N4,67.17215070347292
9,N5,67.22446354077212
9,N6,67.17045846332196
9,N7,67.17215097575934
9,N8,67.16526150781642
9,N9,67.1720076581691
10,N1,60.023405463331066
10,N2,60.051404671727596
10,N3,60.051404486093034
10,N4,60.05140452502244
10,N5,60.10202969147815
10,N6,60.044754388922854
10,N7,60.05140467171936
10,N8,60.03542858377754
10,N9,60.0514044862734
11,N1,60.01142162254974
11,N2,69.33169003038202
11,N3,50.11668731005781
11,N4,60.02678078683236
11,N5,63.29139176287456
11,N6,56.5358863592563
11,N7,69.33169003038198
11,N8,46.280763929148804
11,N9,50.11669645617724
12,N1,60.006763154864466
12,N2,71.340915010106
12,N3,47.956985727642255
12,N4,60.01720141196898
12,N5,63.97824173255683
12,N6,55.76658755520844
12,N7,71.34091501010491
12,N8,43.29481697127312
12,N9,47.956985727766956
13,N1,60.00331751467512
13,N2,71.35134563854213
13,N3,47.932111104285475
13,N4,60.01057277352101
13,N5,63.97638255158195
13,N6,55.750905893194044
13,N7,71.35134563855111
13,N8,43.263040161010174
13,N9,47.93217901396292
14,N1,60.0022259195509
14,N2,71.40697925426507
14,N3,47.868904296200014
14,N4,60.0089147185981
14,N5,63.99395789706953
14,N6,55.72746234191387
14,N7,71.40697925426726
14,N8,43.17618275298134
14,N9,47.868972347046686
15,N1,60.00208188986057
15,N2,71.3408243107903
15,N3,47.941000411563046
15,N4,60.0094141885147
15,N5,63.9714263704911
15,N6,55.75455031123439
15,N7,71.34082431079923
15,N8,43.27563016948055
15,N9,47.94100041169997
16,N1,60.00598556591233
16,N2,69.91062373032868
16,N3,49.48197149698559
16,N4,60.01800875550699
16,N5,63.48400127697935
16,N6,56.30565628472214
16,N7,69.91062373032771
16,N8,45.40529800774467
16,N9,49.4819714971467
17,N1,60.01912731750476
17,N2,60.045079751036205
17,N3,60.045079550980894
17,N4,60.04507961804837
17,N5,60.09514225976792
17,N6,60.03789588088086
17,N7,60.0450797510331
17,N8,60.0281529768558
17,N9,60.045079551117425
18,N1,67.13425302130221
18,N2,67.16886612108685
18,N3,67.15943288431441
18,N4,67.16886567806347
18,N5,67.22174125191064
18,N6,67.16722749123427
18,N7,67.16886612108571
18,N8,67.16167460813554
18,N9,67.16886582916804
19,N1,67.15099423517826
19,N2,67.18613278071737
19,N3,67.16806610543189
19,N4,67.18613191024903
19,N5,67.24238302205013
19,N6,67.18961365617852
19,N7,67.18613278071625
19,N8,67.17960434028579
19,N9,67.18613220345867
20,N1,67.15596717690475
20,N2,67.19163060550206
20,N3,67.17081506272663
20,N4,67.19162987469393
20,N5,67.24731830037975
20,N6,67.19673213928587
20,N7,67.19163060550095
20,N8,67.18731810280669
20,N9,67.19163009029296
21,N1,67.1490101754617
21,N2,67.18493571641564
21,N3,67.16742536215901
21,N4,67.18493538679601
21,N5,67.2378107923348
21,N6,67.1896293375833
21,N7,67.18493571641451
21,N8,67.18080166366657
21,N9,67.18493542947823
22,N1,67.1442388468326
22,N2,67.18042675114668
22,N3,67.16521328363515
22,N4,67.18042657357098
22,N5,67.22823928368139
22,N6,67.18501658288237
22,N7,67.18042675114556
22,N8,67.17942494232898
22,N9,67.180426581089
23,N1,67.14347772630632
23,N2,67.17992811499731
23,N3,67.16496397785112
23,N4,67.17992797072016
23,N5,67.22267812685769
23,N6,67.1840319757857
23,N7,67.17992811499617
23,N8,67.18448804997763
23,N9,67.17992797139284
24,N1,67.13493406350639
24,N2,67.17151567976892
24,N3,67.16075776691343
24,N4,67.17151556777307
24,N5,67.21089068663616
24,N6,67.17527964070162
24,N7,67.17151567976778
24,N8,67.17571564472193
24,N9,67.17151558166155
