unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I3,21,N2,2.0116206415432536e-05,2.0122810049388882e-05,5.086385211027318e-08,3.8380615995264776e-08,-1.2483236115008402e-08,67.15000071870786,-8.382493140946141e-07,6.693335107915346e-07,-0.027012786010933078,-0.02700154199947271,-68.35442678840928
I3,22,N2,2.0122810049388882e-05,2.0129412916532692e-05,5.086340265047668e-08,3.838093996186625e-08,-1.248246268861043e-08,67.15000068492412,-8.381973780897302e-07,6.693325695925719e-07,-0.027012810729257066,-0.02700151915227514,-68.35439265527283
I3,23,N2,2.0129412916532692e-05,2.0136015210160095e-05,5.0863066496476965e-08,3.838118227004774e-08,-1.2481884226429226e-08,67.1500006718043,-8.381585341901061e-07,6.693318657489353e-07,-0.027012761546090676,-0.02700156557553238,-68.35436712219173
I3,24,N2,2.0136015210160095e-05,2.0142617123486276e-05,5.086284359542591e-08,3.838134294927164e-08,-1.2481500646154271e-08,67.15000066500413,-8.381327766895088e-07,6.693313990852316e-07,-0.027012724653812176,-0.027001601948854922,-68.3543503387315
I3,1,N3,0.0009798310590132715,0.0009016007137579624,1.9046020360632718e-08,7.324028930122307e-05,7.322124328086244e-05,67.15000065382984,0.004916806534184146,0.0005494450149118778,-0.0009671618382987575,-0.0010565250061126445,-55.84200314982709
I3,2,N3,0.0009016007137579624,0.0008233164383183725,1.904601332539037e-08,7.329076794754641e-05,7.327172193422102e-05,67.15000064751639,0.004920196175327582,0.0005498236047065386,-0.0009671731871426252,-0.0010565281604440818,-55.8420019234421
I3,3,N3,0.0008233164383183725,0.0007438032354676146,1.9045855516761623e-08,7.444104386614422e-05,7.442199801062747e-05,67.15000063657531,0.004997437213788841,0.0005584506729124574,-0.0009671686900841221,-0.0010575540980987449,-55.84189387647553
I3,4,N3,0.0007438032354676146,0.0006616897641144049,1.9045536968236273e-08,7.687489490536006e-05,7.685584936839182e-05,67.15000062301318,0.005160870332969718,0.0005767045533174622,-0.0009671540738415866,-0.0010597102575126513,-55.84167447599849
I3,5,N3,0.0006616897641144049,0.0005751229966765444,1.9045035170549373e-08,8.104317960097018e-05,8.102413456579963e-05,67.150000640684,0.005440770688004312,0.0006079666847710555,-0.0009671323387414201,-0.00106325695018139,-55.84133372667882
I3,6,N3,0.0005751229966765444,0.0004811830377803278,1.9044307178418756e-08,8.79444861682005e-05,8.792544186102208e-05,67.1500006551473,0.005904193478571748,0.000659726478565342,-0.0009671056216307372,-0.001068705650151379,-55.84085400943984
I3,7,N3,0.0004811830377803278,0.00037430661462786957,1.904326774418533e-08,0.00010005301580139852,0.00010003397253365434,67.1500006616204,0.006717281321819406,0.0007505404430185702,-0.0009670749610765574,-0.001077076175754638,-55.84020538259845
I3,8,N3,0.00037430661462786957,0.00024019744614744146,1.9041717618314495e-08,0.00012554286407031928,0.00012552382235270096,67.15000066275188,0.008428924754175018,0.000941714293409532,-0.000967036398209214,-0.001090631706511973,-55.839334763488424
I3,9,N3,0.00024019744614744146,4.508168108971389e-06,1.9038945552318032e-08,0.00022062184418805063,0.0002206028052424983,67.15000065268426,0.014813478516017739,0.0016548066235020221,-0.0009669685862835597,-0.0011155740655616915,-55.83813653571507
I3,10,N3,4.508168108971389e-06,4.4498281504879486e-06,3.228976329157859e-08,8.289513360119844e-08,5.0605370309619845e-08,60.00000061478078,3.0363222496884e-06,8.638867266958277e-07,-0.000966823524533056,-0.0009673113081830233,-55.83634370844709
I3,11,N3,4.4498281504879486e-06,4.5572883354239935e-06,1.4430370364663774e-07,2.5841164449866725e-08,-1.1846253919677101e-07,48.99363574098137,-5.803910494358326e-06,1.2760865107237834e-06,-0.0009664213931939507,-0.0009678415360617721,-55.834547382086974
I3,12,N3,4.5572883354239935e-06,0.00041271578494958615,0.0004360885824800614,1.910992559610689e-08,-0.0004360694725544653,44.760340235628966,-0.019518617957909136,0.0032708076930424313,-0.0015946424399440715,-0.000962842623616759,-55.832747997102466
I3,13,N3,0.00041271578494958615,0.0007388532859834891,0.00034845931530246894,1.9111331498799013e-08,-0.00034844020397097015,44.75912638622741,-0.01559587912757951,0.002613588199754758,-0.0017823706171170763,-0.0009685320805356043,-55.83208561195935
I3,14,N3,0.0007388532859834891,0.00140788927937306,0.0007148036358959828,1.891638128862264e-08,-0.0007147847195146941,44.75912613019501,-0.03199313941669425,0.0053611691420795355,-0.0017622659943914458,-0.0009680816010752951,-55.83202482571961
I3,15,N3,0.00140788927937306,0.0018060324569194543,0.00042538845550429115,1.911013006245643e-08,-0.0004253693453742287,44.75912646498113,-0.01903916032393134,0.003190556742257652,-0.0019784238074154552,-0.0009676658534319652,-55.83250935679903
I3,16,N3,0.0018060324569194543,0.0018061399115040576,1.4429811338806227e-07,2.5841508758080703e-08,-1.1845660462998157e-07,48.993635620968085,-5.803619724138398e-06,1.2760471660960723e-06,-0.0009668812196831141,-0.0009673100243929801,-55.83434458711107
I3,17,N3,0.0018061399115040576,0.001806081569927008,3.2289525980634955e-08,8.289644067210802e-08,5.060691469147306e-08,60.00000059626975,3.036414911663756e-06,8.638947498955723e-07,-0.0009669330363689124,-0.0009671863719716738,-55.836180042604994
I3,18,N3,0.001806081569927008,0.0015687331124719511,1.9038917559830167e-08,0.00022217483609745172,0.0002221557971798919,67.15000065128605,0.014917761925316712,0.0016664540626125865,-0.0009669905519233419,-0.0011186255158449731,-55.83801302564949
I3,19,N3,0.0015687331124719511,0.0014335023304382374,1.904166662961358e-08,0.00012659269431152353,0.0001265736526448939,67.15000066832384,0.008499420859696816,0.0009495880198361486,-0.0009670411519082035,-0.0010925026719376411,-55.83922603862575
I3,20,N3,0.0014335023304382374,0.0013256649096418324,1.9043200218428424e-08,0.00010095250953697382,0.00010093346633675539,67.15000068023565,0.006777682333171667,0.0007572866455289419,-0.0009670763394741717,-0.0010784767301212656,-55.84010329345125
I3,21,N3,0.0013256649096418324,0.0012308193472646363,1.904422540505309e-08,8.879213095475615e-05,8.87730867293511e-05,67.15000067500348,0.005961112833798069,0.000666083813851209,-0.0009671055748067762,-0.0010698754378393159,-55.84075479587101
I3,22,N3,0.0012308193472646363,0.001143354652041773,1.90449400667344e-08,8.188363992441252e-05,8.186459498434578e-05,67.15000066496421,0.005497207607635845,0.0006142701364835945,-0.0009671307484949688,-0.001064305467417378,-55.84123523243231
I3,23,N3,0.001143354652041773,0.0010603189387511805,1.9045428691723173e-08,7.773811326388978e-05,7.771906783519806e-05,67.15000066054047,0.005218835456470139,0.0005831786901943613,-0.0009671491024323981,-0.0010607004730033235,-55.841575225005215
I3,24,N3,0.0010603189387511805,0.0009798310590132715,1.9045733730990616e-08,7.535334132582166e-05,7.533429559209067e-05,67.1500006572282,0.005058697998520712,0.0005652929029466449,-0.0009671517553794082,-0.0010585354252889874,-55.84179264907397
I3,1,N4,2.0228895377655245e-05,2.020337148226867e-05,3.6922519438840565e-08,5.6238037672125136e-08,1.931551823328457e-08,67.15000065283832,1.2970370619749693e-06,6.987041783322427e-07,-0.02685006513231035,-0.026866581916744642,-65.0939460899805
I3,2,N4,2.020337148226867e-05,2.017784755234593e-05,3.69225091836659e-08,5.623806101345585e-08,1.9315551829789955e-08,67.15000064556254,1.2970393178397923e-06,6.987042764784131e-07,-0.026850025459382386,-0.026866621567025958,-65.09394433605284
I3,3,N4,2.017784755234593e-05,2.0152322722373662e-05,3.692224183601229e-08,5.623866923760534e-08,1.931642740159305e-08,67.15000063390042,1.2970981122616648e-06,6.987068330521322e-07,-0.026850006381500507,-0.02686663932140191,-65.09389915093853
I3,4,N4,2.0152322722373662e-05,2.0126796126789964e-05,3.692171739852477e-08,5.623986239232219e-08,1.931814499379742e-08,67.15000061993956,1.297213448309579e-06,6.987118484313521e-07,-0.026849998308003976,-0.026866646360910653,-65.09381052714744
