hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,121.68793766731348,400.0,0.3042198441682837,-5.172699853197286e-09,0.0
1,L45,150.11634882182068,400.0,0.3752908720545517,-6.897998634280815e-09,0.0
1,L46,-28.368411151494378,180.0,0.15760228417496877,-1.0265657166134636e-08,1.7843908745261192e-08
1,L69,-59.03099868366209,180.0,0.32794999268701164,-7.665202075840322e-09,2.4903289730407675e-08
1,L57,-221.0736511751579,400.0,0.5526841279378947,0.0,1.359783029382492e-08
1,L93,-7.061533595201865,400.0,0.017653833988004665,-3.7315514189932874e-10,7.455365331208835e-10
1,L72,-300.06000246163273,400.0,0.7501500061540818,0.0,3.224960058862492e-08
1,L98,-44.60781045975306,210.0,0.21241814504644316,-6.58382408916305e-09,1.5530275691424785e-08
1,L78,79.04635128947926,210.0,0.3764111966165679,-2.2245241422039472e-08,4.607800300409894e-09
2,L14,109.76306961612111,400.0,0.2744076740403028,-4.5482605863302795e-09,0.0
2,L45,137.4242891239607,400.0,0.34356072280990174,-6.080802778864462e-09,0.0
2,L46,-27.6012195050458,180.0,0.15334010836136555,-1.033921326828317e-08,1.770624116546512e-08
2,L69,-57.6555518491411,180.0,0.3203086213841172,-7.766945975481513e-09,2.4512787616721603e-08
2,L57,-216.8907108732368,400.0,0.542226777183092,0.0,1.3059565537100177e-08
2,L93,-5.214477926587425,400.0,0.013036194816468562,-4.202199852525308e-10,6.954941691892302e-10
2,L72,-300.0600024614118,400.0,0.7501500061535294,0.0,3.224960058851706e-08
2,L98,-48.661457060389175,210.0,0.2317212240970913,-6.324188307000153e-09,1.6171079990125917e-08
2,L78,83.22929159095872,210.0,0.3963299599569463,-2.3307626772091458e-08,4.399729136314957e-09
3,L14,104.96895592649075,400.0,0.2624223898162269,-4.311806356122633e-09,0.0
3,L45,129.85229784632938,400.0,0.3246307446158234,-5.630066455660097e-09,0.0
3,L46,-24.82334191833511,180.0,0.13790745510186173,-1.0614965831840304e-08,1.72104305589565e-08
3,L69,-55.917684775194246,180.0,0.3106538043066347,-7.89787543141601e-09,2.4029222278893877e-08
3,L57,-213.21270215216026,400.0,0.5330317553804007,0.0,1.2605514927301066e-08
3,L93,-2.081088226896571,400.0,0.0052027205672414275,-5.014269252834411e-10,6.112701099441451e-10
3,L72,-300.0600024601218,400.0,0.7501500061503045,0.0,3.224960058793787e-08
3,L98,-52.01111348223356,210.0,0.24767196896301696,-6.115456099108941e-09,1.6726052839847577e-08
3,L78,86.9073003094556,210.0,0.4138442871878838,-2.4302831422617975e-08,4.221354125656236e-09
4,L14,105.419920908798,400.0,0.26354980227199504,-4.333709124122192e-09,0.0
4,L45,127.1113810019554,400.0,0.3177784525048885,-5.473071623442645e-09,0.0
4,L46,-21.63146010171471,180.0,0.12017477834285949,-1.0941301222696663e-08,1.666201932212861e-08
4,L69,-53.97143808686752,180.0,0.29984132270481956,-8.046754637784322e-09,2.350371535309428e-08
4,L57,-210.32861900659523,400.0,0.5258215475164881,0.0,1.226179320753171e-08
4,L93,-0.06000679774707648,400.0,0.00015001699436769118,-5.544794283104002e-10,5.576466000984983e-10
4,L72,-300.0600024500603,400.0,0.7501500061251508,0.0,3.22496005836307e-08
4,L98,-53.851407375572265,210.0,0.25643527321701076,-6.003041904663007e-09,1.704107036098779e-08
4,L78,89.79138343489859,210.0,0.42757801635666,-2.512581040949384e-08,4.084544647505173e-09
5,L14,106.2967391710503,400.0,0.2657418479276258,-4.3764794774140315e-09,0.0
5,L45,132.7337606929696,400.0,0.331834401732424,-5.79858406530112e-09,0.0
5,L46,-26.377021519832546,180.0,0.14653900844351414,-1.0459701887191904e-08,1.748574668395621e-08
5,L69,-57.42291912499855,180.0,0.3190162173611031,-7.784432752924798e-09,2.4446993305784825e-08
5,L57,-215.95623930493676,400.0,0.5398905982623419,0.0,1.2942482181851503e-08
5,L93,-2.900595342828118,400.0,0.007251488357070295,-4.800664088273011e-10,6.33169373026513e-10
5,L72,-300.0600024607048,400.0,0.7501500061517621,0.0,3.224960058805696e-08
5,L98,-51.96638582096401,210.0,0.2474589800998286,-6.118226710222713e-09,1.6718436232461457e-08
5,L78,84.16376315784544,210.0,0.40077982456116873,-2.3554972384009615e-08,4.3539855235406975e-09
6,L14,133.99154103571092,400.0,0.3349788525892773,-5.874116396561418e-09,0.0
6,L45,160.3956216286802,400.0,0.4009890540717005,-7.623106032796228e-09,0.0
6,L46,-26.3440805898838,180.0,0.14635600327713222,-1.0463595922488886e-08,1.7478722066123463e-08
6,L69,-57.61339712632589,180.0,0.3200744284795883,-7.771112096180606e-09,2.4497077955886103e-08
6,L57,-222.04437836822467,400.0,0.5551109459205616,0.0,1.3726283419349574e-08
6,L93,-8.638296112685481,400.0,0.021595740281713703,-3.331617681874049e-10,7.887923861051603e-10
6,L72,-300.06000246170584,400.0,0.7501500061542646,0.0,3.2249600588388405e-08
6,L98,-42.42201605306891,210.0,0.2020096002527091,-6.727613924013887e-09,1.5196840755060938e-08
6,L78,78.07562409655951,210.0,0.3717886861740929,-2.2008446102923312e-08,4.656921671348801e-09
7,L14,165.09927171816784,400.0,0.4127481792954196,-7.979201764323488e-09,0.0
7,L45,212.38214369814528,400.0,0.5309553592453632,-1.2508081839080308e-08,0.0
7,L46,-47.22287197681889,180.0,0.26234928876010494,-8.585061117276197e-09,2.1794071620713803e-08
7,L69,-49.039137863097,180.0,0.27243965479498333,-8.437664504675777e-09,2.2234921129495967e-08
7,L57,-237.55785629868097,400.0,0.5938946407467024,0.0,1.598990513239167e-08
7,L93,-10.847831771523174,400.0,0.027119579428807935,-2.7786864360965203e-10,8.49735808622838e-10
7,L72,-300.06000246178223,400.0,0.7501500061544556,0.0,3.2249600588313674e-08
7,L98,-29.84821892044669,210.0,0.14213437581165092,-7.604244733099763e-09,1.3438732738453755e-08
7,L78,62.56214616625599,210.0,0.29791498174407616,-1.864293136666197e-08,5.490360510510233e-09
8,L14,195.1337802964377,400.0,0.4878344507410942,-1.0595037959160307e-08,0.0
8,L45,243.73118194141404,400.0,0.6093279548535351,-1.7013007020222846e-08,0.0
8,L46,-48.537401641779105,180.0,0.26965223134321725,-8.466708301016256e-09,2.2146527967299858e-08
8,L69,-62.66312412904805,180.0,0.34812846738360026,-7.396997176029899e-09,2.599987175068288e-08
8,L57,-262.4588180553686,400.0,0.6561470451384216,0.0,2.0708728037678996e-08
8,L93,-14.388021473338354,400.0,0.03597005368334588,-1.8803738670984177e-10,9.516732016350169e-10
8,L72,-300.0600024618206,400.0,0.7501500061545515,0.0,3.22496005882099e-08
8,L98,-36.79505864501835,210.0,0.17521456497627785,-7.112496640681495e-09,1.4371176242748944e-08
8,L78,37.661184409645074,210.0,0.17933897337926225,-1.4494750868803131e-08,7.052091927151052e-09
9,L14,78.94695908852438,400.0,0.19736739772131096,-3.1503823191580025e-09,0.0
9,L45,207.81314879878875,400.0,0.5195328719969718,-1.1968837634580665e-08,0.0
9,L46,-128.80618970722557,180.0,0.7155899428179199,-3.672462289237249e-09,7.251270576580873e-08
9,L69,-93.04104641267172,180.0,0.5168947022926207,-5.464475312294912e-09,3.855611881403647e-08
9,L57,-315.2518511981631,400.0,0.7881296279954078,0.0,3.9831333518744376e-08
9,L93,-15.028292850037307,400.0,0.037570732125093265,-1.736931552437627e-10,9.682969054978283e-10
9,L72,-300.0600024616224,400.0,0.750150006154056,0.0,3.224960058799653e-08
9,L98,-64.6207952440828,210.0,0.3077180725908705,-5.3740278308264055e-09,1.9049381144936105e-08
9,L78,-15.131848733545656,210.0,0.0720564225406936,-8.754192635061986e-09,1.1669648968046409e-08
10,L14,45.989700905723055,400.0,0.11497425226430763,-1.92740753243757e-09,0.0
10,L45,199.55307091514837,400.0,0.49888267728787095,-1.1065052566901946e-08,0.0
10,L46,-153.51117001352225,180.0,0.8528398334084569,-2.6605208396378486e-09,1.4940398340172075e-07
10,L69,-86.95799638170541,180.0,0.4830999798983634,-5.816814491199166e-09,3.538192386896587e-08
