hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-57612.20589944743
1,N2,0.0,0.0,4000.0,-57612.21401960688
1,N3,0.0,0.0,4000.0,-57612.21160493806
1,N4,0.0,0.0,4000.0,-57612.21401377483
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-57612.21401967392
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-57612.21402116042
2,N1,0.0,0.0,4000.0,-57612.246984002195
2,N2,0.0,0.0,4000.0,-57612.21287111987
2,N3,0.0,0.0,4000.0,-57606.76109166833
2,N4,0.0,0.0,4000.0,-57612.212865699534
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-57612.21286773611
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-57612.21287303825
3,N1,0.0,0.0,4000.0,-57612.20373598394
3,N2,0.0,0.0,4000.0,-57612.21204217132
3,N3,0.0,0.0,4000.0,-57612.21061290715
3,N4,0.0,0.0,4000.0,-57612.2120369424
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-57612.212042241896
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-57612.21204439473
4,N1,0.0,0.0,4000.0,-57612.20322738177
4,N2,0.0,0.0,4000.0,-57612.211595787354
4,N3,0.0,0.0,4000.0,-57612.21038818516
4,N4,0.0,0.0,4000.0,-57612.21159062719
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-57612.21159538409
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-57612.21159822435
5,N1,0.0,0.0,4000.0,-57612.20405785592
5,N2,0.0,0.0,4000.0,-57612.21236416817
5,N3,0.0,0.0,4000.0,-57612.21077479905
5,N4,0.0,0.0,4000.0,-57612.21235881496
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-57612.21236424014
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-57612.212366416206
6,N1,0.0,0.0,4000.0,-57612.20654210375
6,N2,0.0,0.0,4000.0,-57612.21466264081
6,N3,0.0,0.0,4000.0,-57612.21192696966
6,N4,0.0,0.0,4000.0,-57612.21465641494
6,N5,0.0,382.5,4000.0,0.0
6,N6,0.0,36.72,4000.0,0.0
6,N7,0.0,0.0,4000.0,-57612.214662712344
6,N8,0.0,40.8,4000.0,0.0
6,N9,0.0,0.0,4000.0,-57612.21466423727
7,N1,0.0,0.0,4000.0,-57612.21016967253
7,N2,0.0,0.0,4000.0,-57612.217983618895
7,N3,0.0,0.0,4000.0,-57612.21358178127
7,N4,0.0,0.0,4000.0,-57612.217973485014
7,N5,0.0,450.0,4000.0,0.0
7,N6,0.0,43.2,4000.0,0.0
7,N7,0.0,0.0,4000.0,-57612.21798368192
7,N8,0.0,48.0,4000.0,0.0
7,N9,0.0,0.0,4000.0,-57607.58007041879
8,N1,0.0,0.0,4000.0,-57612.211323399104
8,N2,0.0,0.0,4000.0,-57612.21883293619
8,N3,0.0,0.0,4000.0,-57612.21393647633
8,N4,0.0,0.0,4000.0,-57612.21881717865
8,N5,0.0,506.25,4000.0,0.0
8,N6,0.0,48.6,4000.0,0.0
8,N7,0.0,0.0,4000.0,-57612.21883298373
8,N8,0.0,54.0,4000.0,0.0
8,N9,0.0,0.0,4000.0,-57612.21861138202
9,N1,0.0,0.0,4000.0,-57612.20829075234
9,N2,0.0,0.0,4000.0,-57612.21548839241
9,N3,0.0,0.0,4000.0,-57599.493867867706
9,N4,0.0,0.0,4000.0,-57612.215474786
9,N5,0.0,523.125,4000.0,0.0
9,N6,0.0,50.22,4000.0,0.0
9,N7,0.0,0.0,4000.0,-57612.215488413894
9,N8,0.0,55.8,4000.0,0.0
9,N9,0.0,0.0,4000.0,-57612.21548790995
10,N1,0.0,0.0,4000.0,-57600.34820333149
10,N2,0.0,0.0,4000.0,-57610.56455156114
10,N3,0.0,0.0,4000.0,-57610.56453914872
10,N4,0.0,0.0,4000.0,-57610.564542805485
10,N5,0.0,506.25,4000.0,0.0
10,N6,0.0,48.6,4000.0,0.0
10,N7,0.0,0.0,4000.0,-57610.564551639836
10,N8,0.0,54.0,4000.0,0.0
10,N9,0.0,0.0,4000.0,-57610.56453938097
11,N1,0.0,0.0,4000.0,-57610.530113336594
11,N2,0.0,0.0,4000.0,-57611.60336039669
11,N3,0.0,0.0,4000.0,-57609.11950561039
11,N4,0.0,0.0,4000.0,-57610.53409439292
11,N5,0.0,495.0,4000.0,0.0
11,N6,0.0,47.52,4000.0,0.0
11,N7,0.0,0.0,4000.0,-57611.60335912149
11,N8,0.0,52.8,4000.0,0.0
11,N9,0.0,0.0,4000.0,-57609.119506994015
12,N1,0.0,0.0,4000.0,-57610.52953369639
12,N2,0.0,0.0,4000.0,-57613.98665720362
12,N3,0.0,0.0,4000.0,-57606.85569599249
12,N4,0.0,0.0,4000.0,-57610.532857162514
12,N5,0.0,483.75,4000.0,0.0
12,N6,0.0,46.44,4000.0,0.0
12,N7,0.0,0.0,4000.0,-57613.98665714908
12,N8,0.0,51.6,4000.0,0.0
12,N9,0.0,0.0,4000.0,-57606.855765865905
13,N1,0.0,0.0,4000.0,-57610.575140059154
13,N2,0.0,0.0,4000.0,-57613.99212114588
13,N3,0.0,0.0,4000.0,-57606.849613602615
13,N4,0.0,0.0,4000.0,-57610.53244063987
13,N5,0.0,472.5,4000.0,0.0
13,N6,0.0,45.36,4000.0,0.0
13,N7,0.0,0.0,4000.0,-57613.99212105772
13,N8,0.0,50.4,4000.0,0.0
13,N9,0.0,0.0,4000.0,-57606.849575561595
14,N1,0.0,0.0,4000.0,-57610.52922071031
14,N2,0.0,0.0,4000.0,-57613.99038021437
14,N3,0.0,0.0,4000.0,-57606.851264404344
14,N4,0.0,0.0,4000.0,-57610.53206380824
14,N5,0.0,466.875,4000.0,0.0
14,N6,0.0,44.82,4000.0,0.0
14,N7,0.0,0.0,4000.0,-57613.990380130155
14,N8,0.0,49.8,4000.0,0.0
14,N9,0.0,0.0,4000.0,-57606.8510543265
15,N1,0.0,0.0,4000.0,-57610.52881967725
15,N2,0.0,0.0,4000.0,-57613.987204154015
15,N3,0.0,0.0,4000.0,-57606.85222906944
15,N4,0.0,0.0,4000.0,-57610.531632068254
15,N5,0.0,466.875,4000.0,0.0
15,N6,0.0,44.82,4000.0,0.0
15,N7,0.0,0.0,4000.0,-57613.98720408701
15,N8,0.0,49.8,4000.0,0.0
15,N9,0.0,0.0,4000.0,-57606.85340357773
16,N1,0.0,0.0,4000.0,-57610.52889970361
16,N2,0.0,0.0,4000.0,-57613.01684799525
16,N3,0.0,0.0,4000.0,-57607.88641310673
16,N4,0.0,0.0,4000.0,-57610.53222495932
16,N5,0.0,478.125,4000.0,0.0
16,N6,0.0,45.9,4000.0,0.0
16,N7,0.0,0.0,4000.0,-57613.016847923645
16,N8,0.0,51.0,4000.0,0.0
16,N9,0.0,0.0,4000.0,-57607.88641264998
17,N1,0.0,0.0,4000.0,-57610.53072234383
17,N2,0.0,0.0,4000.0,-57610.536826517804
17,N3,0.0,0.0,4000.0,-57610.5368168846
17,N4,0.0,0.0,4000.0,-57610.53681685321
17,N5,0.0,500.625,4000.0,0.0
17,N6,0.0,48.06,4000.0,0.0
17,N7,0.0,0.0,4000.0,-57610.53682638157
17,N8,0.0,53.4,4000.0,0.0
17,N9,0.0,0.0,4000.0,-57610.53681688998
18,N1,0.0,0.0,4000.0,-57612.20120929268
18,N2,0.0,0.0,4000.0,-57612.20890331437
18,N3,0.0,0.0,4000.0,-57612.20883717961
18,N4,0.0,0.0,4000.0,-57612.208888901805
18,N5,0.0,528.75,4000.0,0.0
18,N6,0.0,50.76,4000.0,0.0
18,N7,0.0,0.0,4000.0,-57612.20890326923
18,N8,0.0,56.4,4000.0,0.0
18,N9,0.0,0.0,4000.0,-57612.20826233294
19,N1,0.0,0.0,4000.0,-57612.20656599486
19,N2,0.0,0.0,4000.0,-57612.214392756556
19,N3,0.0,0.0,4000.0,-57612.2110426421
19,N4,0.0,0.0,4000.0,-57612.214369875066
19,N5,0.0,562.5,4000.0,0.0
19,N6,0.0,54.0,4000.0,0.0
19,N7,0.0,0.0,4000.0,-57612.21439277583
19,N8,0.0,60.0,4000.0,0.0
19,N9,0.0,0.0,4000.0,-57612.21293693763
20,N1,0.0,0.0,4000.0,-57612.20840489209
20,N2,0.0,0.0,4000.0,-57612.21637201592
20,N3,0.0,0.0,4000.0,-57612.21210727562
20,N4,0.0,0.0,4000.0,-57612.21633295882
20,N5,0.0,556.875,4000.0,0.0
20,N6,0.0,53.46,4000.0,0.0
20,N7,0.0,0.0,4000.0,-57612.21637205784
20,N8,0.0,59.4,4000.0,0.0
20,N9,0.0,0.0,4000.0,-57612.21521202467
21,N1,0.0,0.0,4000.0,-57612.20882703764
21,N2,0.0,0.0,4000.0,-57612.21682999142
21,N3,0.0,0.0,4000.0,-57612.21257276951
21,N4,0.0,0.0,4000.0,-57612.216817157336
21,N5,0.0,528.75,4000.0,0.0
21,N6,0.0,50.76,4000.0,0.0
21,N7,0.0,0.0,4000.0,-57612.216830040554
21,N8,0.0,56.4,4000.0,0.0
21,N9,0.0,0.0,4000.0,-57612.21613483735
22,N1,0.0,0.0,4000.0,-57612.20889174519
22,N2,0.0,0.0,4000.0,-57612.21696053136
22,N3,0.0,0.0,4000.0,-57612.21291019132
22,N4,0.0,0.0,4000.0,-57612.216943791886
22,N5,0.0,478.125,4000.0,0.0
22,N6,0.0,45.9,4000.0,0.0
22,N7,0.0,0.0,4000.0,-57612.216960580365
22,N8,0.0,51.0,4000.0,0.0
22,N9,0.0,0.0,4000.0,-57612.2166317269
23,N1,0.0,0.0,4000.0,-57612.208228517506
23,N2,0.0,0.0,4000.0,-57612.21635113888
23,N3,0.0,0.0,4000.0,-57612.212753877466
23,N4,0.0,0.0,4000.0,-57612.21634278705
23,N5,0.0,427.5,4000.0,0.0
23,N6,0.0,41.04,4000.0,0.0
23,N7,0.0,0.0,4000.0,-57612.216351199866
23,N8,0.0,45.6,4000.0,0.0
23,N9,0.0,0.0,4000.0,-57612.21634182505
24,N1,0.0,0.0,4000.0,-57612.20708421992
24,N2,0.0,0.0,4000.0,-57612.215235819654
24,N3,0.0,0.0,4000.0,-57612.21221366112
24,N4,0.0,0.0,4000.0,-57612.21522952704
24,N5,0.0,393.75,4000.0,0.0
24,N6,0.0,37.8,4000.0,0.0
24,N7,0.0,0.0,4000.0,-57612.21523588319
24,N8,0.0,42.0,4000.0,0.0
24,N9,0.0,0.0,4000.0,-57612.21523927553
