hour,lambda_system,system_net_injection_residual_mw
1,67.15000059097353,1.1461182955639748e-13
2,67.15000056247575,2.7143211829539882e-14
3,67.15000052169309,1.0985152684251013e-13
4,67.15000047631484,-4.1544741003223946e-14
5,67.15000053378317,-1.666226268740058e-14
6,67.15000059658509,-5.725290093817634e-14
7,67.1500006603518,-1.8256479623402795e-14
8,67.15000068717463,8.120837309876907e-14
9,67.15000062311208,1.1873566390182423e-13
10,60.00000063627481,-5.285221691134672e-14
11,60.00000058443002,5.1824797683593e-14
12,60.000000570619214,-4.1432229679705883e-14
13,60.00000053897052,3.970182382182881e-14
14,60.00000050961989,1.6600280197834854e-14
15,60.000000503504914,-3.238771240114739e-14
16,60.00000056652026,-2.3416366540193495e-14
17,60.000000604688246,2.8603335555379974e-15
18,67.15000059288884,-5.938746180380711e-14
19,67.15000083747266,6.507508037596388e-15
20,67.15000110774294,1.8931503317627585e-13
21,67.15000102330606,9.397141229080031e-14
22,67.15000080906786,-1.2876979172272466e-15
23,67.1500006302562,-6.426248519430653e-14
24,67.15000060379654,2.7016243711637553e-14
