hour,lambda_system,system_net_injection_residual_mw
1,67.1500005174987,6.0328491585405e-14
2,67.15000046077218,-3.657645209537794e-14
3,67.15000036123246,8.411801148263723e-14
4,67.15000022923282,3.75700368435165e-14
5,67.15000039305461,-4.285879748727389e-15
6,67.15000052642468,-3.197070888958313e-14
7,67.15000060291426,3.949454825542567e-15
8,67.15000062214916,8.256351989555287e-15
9,67.1500005580359,-5.664051974158977e-14
10,60.00000067198871,2.5909157081271234e-14
11,60.00000058016926,1.9525316694389477e-14
12,60.00000055869416,-4.599446658002964e-14
13,60.000000540856966,4.3272005834630754e-14
14,60.00000051191468,1.4275237371885448e-14
15,60.000000499309124,2.7123906883263327e-14
16,60.000000548492245,1.335527639664999e-14
17,60.00000061602482,3.500986356093526e-15
18,67.15000049671046,-1.0034677816598435e-14
19,67.14999972631728,-6.9885902996870385e-15
20,67.14999980178813,1.3358975783930365e-13
21,67.15000060867835,3.588658198220106e-14
22,67.15000060109703,-4.840763571304556e-14
23,67.15000056499963,6.552320463901642e-14
24,67.15000053696177,3.029409272082092e-14
