iteration,investor,proximal_coefficient_eur_per_mw2_day,unpenalized_profit_eur_per_day,proximal_penalty_eur_per_day,strategic_epsilon_penalty,epsilon_penalty_eur_per_day,penalized_objective_eur_per_day
16,I1,2.0,4786.666267605605,1.1533040707647524,0.0001,1.017171034398781,4784.495792500441
16,I2,2.0,4424.403923629953,1.6075025130217717,0.0001,0.989588115775615,4421.806833001156
16,I3,2.0,147386.13879812034,1.7710690970862326,0.0001,0.9323395590570246,147383.4353894642
16,I4,2.0,244363.12416125298,1.209913192646124,0.0001,0.7041423682674142,244361.21010569207
17,I1,2.0,4772.7721284230065,1.1888007682713855,0.0001,1.0344039413789357,4770.548923713356
17,I2,2.0,4413.955381906386,1.6514523082440675,0.0001,1.1593127303330555,4411.1446168678085
17,I3,2.0,147422.92468585668,1.7228541305218472,0.0001,0.8285270992032711,147420.37330462696
17,I4,2.0,244330.96775724264,0.7015238963059302,0.0001,0.676820295187701,244329.58941305114
18,I1,2.0,4759.388987318118,1.2686210862657614,0.0001,0.9855431917976627,4757.1348230400545
18,I2,2.0,4400.529690885937,1.7993486068623177,0.0001,0.9899248876710814,4397.740417391404
18,I3,2.0,147430.01347463837,1.7010445428667162,0.0001,0.8372440287615212,147427.47518606673
18,I4,2.0,244324.69634815372,1.211360184345884,0.0001,0.7162202694303549,244322.76876769995
