hour,lambda_system,system_net_injection_residual_mw
1,67.15000065932277,-2.285357351852002e-14
2,67.15000065853447,2.3166261328736945e-14
3,67.15000065730469,1.1351407921268901e-14
4,67.15000065591762,-4.864716929695256e-14
5,67.15000065769166,-3.266347567056476e-14
6,67.15000065945503,-4.0501768255398995e-14
7,67.1500006605867,-6.670033880011295e-15
8,67.1500006609047,5.81926896030939e-14
9,67.150000660203,-2.3825597092203465e-15
10,60.00000059122391,-2.7627838398427922e-15
11,60.000000589852085,-1.5126138067205126e-14
12,60.00000058948111,-1.4297681916918533e-14
13,60.000000588611215,2.4318784356323658e-14
14,60.000000587812586,1.2405514677716722e-14
15,60.000000587738896,-4.1496532658216823e-14
16,60.00000058937032,-7.747559971037498e-15
17,60.00000059041088,-3.243880295608292e-14
18,67.15000065937544,-4.553895897686211e-14
19,67.1500006563088,2.1724876201531235e-12
20,67.15000065737111,-1.1051567901129742e-13
21,67.15000066066716,3.643885528108124e-14
22,67.15000066055211,8.043372945537453e-14
23,67.1500006600187,-2.3347870640305365e-12
24,67.15000065960153,2.6656049591578716e-12
