unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I4,0,N1,8.255486597560264e-06,-0.005217227573227184,-65.0906296018564
I4,1,N1,8.25344807403401e-06,-0.005219716853851603,-65.0906296018564
I4,2,N1,8.25140955041729e-06,-0.005220207829952651,-65.0906296018564
I4,3,N1,8.249371024324811e-06,-0.005220004993482533,-65.0906296018564
I4,4,N1,8.247332493370992e-06,-0.005219556223635013,-65.0906296018564
I4,5,N1,8.245293955166777e-06,-0.0052190170963818,-65.0906296018564
I4,6,N1,8.243255407326416e-06,-0.005218440004321959,-65.0906296018564
I4,7,N1,8.241216847464763e-06,-0.005217836514631708,-65.0906296018564
I4,8,N1,8.23917827319682e-06,-0.005217181790582867,-65.0906296018564
I4,9,N1,8.237139682137799e-06,-0.005216391220799768,-65.0906296018564
I4,10,N1,8.241216797809829e-06,-0.005217771499267644,-65.0906296018564
I4,11,N1,8.245293899565122e-06,-0.0052190126858365675,-65.0906296018564
I4,12,N1,8.249370992011178e-06,-0.00522020711100672,-65.0906296018564
I4,13,N1,8.253448079757069e-06,-0.0052213859811289405,-65.0906296018564
I4,14,N1,8.257525167411254e-06,-0.005222565782453626,-65.0906296018564
I4,15,N1,8.261602259581615e-06,-0.005223760670044796,-65.0906296018564
I4,16,N1,8.265679360874728e-06,-0.005225004251257052,-65.0906296018564
I4,17,N1,8.269756475899888e-06,-0.0052263941864598455,-65.0906296018564
I4,18,N1,8.267717883979583e-06,-0.00522559456529359,-65.0906296018564
I4,19,N1,8.265679308662523e-06,-0.005224957106521001,-65.0906296018564
I4,20,N1,8.26364074755883e-06,-0.005224403996718523,-65.0906296018564
I4,21,N1,8.261602198280392e-06,-0.00522395838930127,-65.0906296018564
I4,22,N1,8.259563658444806e-06,-0.00522376596008197,-65.0906296018564
I4,23,N1,8.257525125666725e-06,-0.005224273346579745,-65.0906296018564
I4,24,N1,8.255486597560264e-06,-0.005226784777108155,-65.0906296018564
I4,0,N2,6.203154370264952e-06,-0.006945668216651959,-67.36655626529739
I4,1,N2,6.203217713533709e-06,-0.006947757542722166,-67.36655626529739
I4,2,N2,6.203281057345821e-06,-0.00694842664968266,-67.36655626529739
I4,3,N2,6.203344401796386e-06,-0.006948689397490307,-67.36655626529739
I4,4,N2,6.2034077469803565e-06,-0.006948838441352986,-67.36655626529739
I4,5,N2,6.203471092990321e-06,-0.006948971186995937,-67.36655626529739
I4,6,N2,6.203534439921244e-06,-0.006949156915622751,-67.36655626529739
I4,7,N2,6.203597787868267e-06,-0.006949558090200369,-67.36655626529739
I4,8,N2,6.203661136926552e-06,-0.006950702399410376,-67.36655626529739
I4,9,N2,6.203724487191964e-06,-0.006954439853732252,-67.36655626529739
I4,10,N2,6.2108076496056785e-06,-0.0069663158476642294,-67.36655626529739
I4,11,N2,6.207961901836323e-06,-0.007015829626226303,-67.36655626529739
I4,12,N2,6.2051161653832995e-06,-0.0071928657544733,-67.36655626529739
I4,13,N2,6.194165807648336e-06,-0.006709036637335769,-67.36655626529739
I4,14,N2,6.201319353459852e-06,-0.006881109653554881,-67.36655626529739
I4,15,N2,6.198473599355299e-06,-0.006930730926960048,-67.36655626529739
I4,16,N2,6.1956278355393015e-06,-0.006944523869511032,-67.36655626529739
I4,17,N2,6.202710977583118e-06,-0.006946605060885727,-67.36655626529739
I4,18,N2,6.202774319304905e-06,-0.0069475178385539045,-67.36655626529739
I4,19,N2,6.202837660895149e-06,-0.006947866571760912,-67.36655626529739
I4,20,N2,6.202901002452442e-06,-0.00694805662999591,-67.36655626529739
I4,21,N2,6.202964344073831e-06,-0.006948229207264832,-67.36655626529739
I4,22,N2,6.203027685853639e-06,-0.006948501151256822,-67.36655626529739
I4,23,N2,6.203091027885855e-06,-0.006949172688289014,-67.36655626529739
I4,24,N2,6.2031543702649515e-06,-0.006951258313050889,-67.36655626529739
I4,0,N3,7.536029089924836e-06,-0.007178934682015244,-55.92802089957162
I4,1,N3,7.073906608723462e-06,-0.006750064025228273,-55.92802089957162
I4,2,N3,6.611697999628494e-06,-0.006370552755030432,-55.92802089957162
I4,3,N3,6.145392729982017e-06,-0.006029349615345514,-55.92802089957162
I4,4,N3,5.6706168010260105e-06,-0.005718546432592937,-55.92802089957162
I4,5,N3,5.182181368971856e-06,-0.005432002206924438,-55.92802089957162
I4,6,N3,4.673389273917074e-06,-0.005164623966934078,-55.92802089957162
I4,7,N3,4.134791909803003e-06,-0.004911775167668032,-55.92802089957162
I4,8,N3,3.5516116405407042e-06,-0.004668312724099935,-55.92802089957162
I4,9,N3,2.8973745602813014e-06,-0.0044259039477105595,-55.92802089957162
I4,10,N3,2.8940865875729535e-06,-0.004423014755572036,-55.92802089957162
I4,11,N3,2.904214322811163e-06,-0.004404612458436551,-55.92802089957162
I4,12,N3,2.9143064306145152e-06,-0.0043215080584648015,-55.92802089957162
I4,13,N3,6.569298024646778e-06,-0.007009836249909725,-55.92802089957162
I4,14,N3,1.1264466762409884e-05,-0.014277017068853745,-55.92802089957162
I4,15,N3,1.1274555898889747e-05,-0.01408771117840837,-55.92802089957162
I4,16,N3,1.1284680896991671e-05,-0.014044485357880764,-55.92802089957162
I4,17,N3,1.1281391727342891e-05,-0.014043129182264337,-55.92802089957162
I4,18,N3,1.0620660472584078e-05,-0.01215059603589086,-55.92802089957162
I4,19,N3,1.0032418658149511e-05,-0.010786798262136878,-55.92802089957162
I4,20,N3,9.489474793268243e-06,-0.009746044977980182,-55.92802089957162
I4,21,N3,8.976720253026081e-06,-0.008918256682537267,-55.92802089957162
I4,22,N3,8.484519702431406e-06,-0.008238718934928125,-55.92802089957162
I4,23,N3,8.006051410738176e-06,-0.007666438109811742,-55.92802089957162
I4,24,N3,7.5360290899248375e-06,-0.007173381440892638,-55.92802089957162
I4,0,N4,8.344490148875363e-06,-0.005189505315830233,-65.09061859506066
I4,1,N4,8.342451594995219e-06,-0.005192150161767605,-65.09061859506066
I4,2,N4,8.340413041025934e-06,-0.005192692270590975,-65.09061859506066
I4,3,N4,8.33837448462048e-06,-0.0051925068748811575,-65.09061859506066
I4,4,N4,8.336335923431632e-06,-0.005192064619404424,-65.09061859506066
I4,5,N4,8.334297355109074e-06,-0.00519152848261986,-65.09061859506066
I4,6,N4,8.3322587773056e-06,-0.005190953389484856,-65.09061859506066
I4,7,N4,8.330220187674368e-06,-0.005190351750574187,-65.09061859506066
I4,8,N4,8.328181583868526e-06,-0.005189700107490125,-65.09061859506066
I4,9,N4,8.32614296354152e-06,-0.00518891699788041,-65.09061859506066
I4,10,N4,8.330220138818324e-06,-0.005190295977894095,-65.09061859506066
I4,11,N4,8.334297300402184e-06,-0.005191530809100444,-65.09061859506066
I4,12,N4,8.338374452826365e-06,-0.005192721096263073,-65.09061859506066
I4,13,N4,8.342451600625912e-06,-0.0051938959575578685,-65.09061859506066
I4,14,N4,8.346528748335232e-06,-0.005195071905903195,-65.09061859506066
I4,15,N4,8.350605900488192e-06,-0.0051962611532355854,-65.09061859506066
I4,16,N4,8.35468306161731e-06,-0.005197497324342059,-65.09061859506066
I4,17,N4,8.358760236257681e-06,-0.005198884783717855,-65.09061859506066
I4,18,N4,8.356721615082927e-06,-0.00519809512596364,-65.09061859506066
I4,19,N4,8.354683010244608e-06,-0.0051974618533717825,-65.09061859506066
I4,20,N4,8.352644419391153e-06,-0.005196912490124328,-65.09061859506066
I4,21,N4,8.350605840172812e-06,-0.0051964734626107605,-65.09061859506066
I4,22,N4,8.34856727024551e-06,-0.0051962985766853724,-65.09061859506066
I4,23,N4,8.346528707262198e-06,-0.005196857327540194,-65.09061859506066
I4,24,N4,8.344490148875362e-06,-0.005199524575190999,-65.09061859506066
I4,0,N5,8.201766298856804e-06,-0.0052511155140014636,-65.9631276457928
I4,1,N5,8.200438873151783e-06,-0.005253934199942815,-65.9631276457928
I4,2,N5,8.199111447486677e-06,-0.005254686164791815,-65.9631276457928
I4,3,N5,8.19778402047189e-06,-0.005254726918530734,-65.9631276457928
I4,4,N5,8.196456590717665e-06,-0.005254512797113331,-65.9631276457928
I4,5,N5,8.195129156831455e-06,-0.005254196805828579,-65.9631276457928
I4,6,N5,8.193801717423491e-06,-0.005253826550633099,-65.9631276457928
I4,7,N5,8.192474271104173e-06,-0.005253423916354518,-65.9631276457928
I4,8,N5,8.191146816483904e-06,-0.005253051382393509,-65.9631276457928
I4,9,N5,8.189819352174063e-06,-0.00525304922012889,-65.9631276457928
I4,10,N5,8.194668407205979e-06,-0.005257403398001872,-65.9631276457928
