node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,50.00000086962691,299.5291449565127,5.990582794938814
N2,7.348198009640291e-09,6.613689686749238e-08,9.000423883614141
N3,1.1717087159651274e-08,4.0600561481627986e-08,3.4650729254143693
N4,4.356405998853877e-08,1.1385493400188655e-07,2.613506042178818
N5,50.00000069023167,103.20548548394612,2.064109681184645
