unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I3,0,N1,6.775128958211896e-06,-0.004654072853754737,-869.9228862784415
I3,1,N1,6.7750236270354235e-06,-0.004651897207031622,-869.9228862784415
I3,2,N1,6.77492200434252e-06,-0.004650046364306082,-869.9228862784415
I3,3,N1,6.774820275144587e-06,-0.004648601022918918,-869.9228862784415
I3,4,N1,6.7747184941702715e-06,-0.0046476284376499285,-869.9228862784415
I3,5,N1,6.774616864254442e-06,-0.004647184485172448,-869.9228862784415
I3,6,N1,6.774515286707817e-06,-0.004647312752133783,-869.9228862784415
I3,7,N1,6.774411119875054e-06,-0.004648038697679485,-869.9228862784415
I3,8,N1,6.7743067935778985e-06,-0.0046493618487351415,-869.9228862784415
I3,9,N1,6.77421246423502e-06,-0.004651244578890538,-869.9228862784415
I3,10,N1,6.774497440341689e-06,-0.004653681312887721,-869.9228862784415
I3,11,N1,6.774769779829607e-06,-0.004656438066374537,-869.9228862784415
I3,12,N1,6.775058726338143e-06,-0.004659328282632636,-869.9228862784415
I3,13,N1,6.775337144994243e-06,-0.004662122693230831,-869.9228862784415
I3,14,N1,6.77563360279482e-06,-0.004664602325120709,-869.9228862784415
I3,15,N1,6.775916008628169e-06,-0.004666560190585271,-869.9228862784415
I3,16,N1,6.77619691220811e-06,-0.004667849631825612,-869.9228862784415
I3,17,N1,6.776481384947681e-06,-0.004668388195246774,-869.9228862784415
I3,18,N1,6.77638002734085e-06,-0.004668074114818784,-869.9228862784415
I3,19,N1,6.776272441464596e-06,-0.004667049011586756,-869.9228862784415
I3,20,N1,6.775551246801213e-06,-0.004665279161171595,-869.9228862784415
I3,21,N1,6.77544341597805e-06,-0.004663185211527393,-869.9228862784415
I3,22,N1,6.7753387192166224e-06,-0.004660779644076212,-869.9228862784415
I3,23,N1,6.775236384311961e-06,-0.004658223865029226,-869.9228862784415
I3,24,N1,6.775128958211896e-06,-0.0046556742351346325,-869.9228862784415
I3,0,N2,6.775143987258281e-06,-0.004653506231204197,-881.1057853121454
I3,1,N2,6.775038818387161e-06,-0.004653245759241261,-881.1057853121454
I3,2,N2,6.774937346641973e-06,-0.004653239874643513,-881.1057853121454
I3,3,N2,6.774835766765682e-06,-0.004653476160319813,-881.1057853121454
I3,4,N2,6.774734160784304e-06,-0.004653929235620057,-881.1057853121454
I3,5,N2,6.77463268115719e-06,-0.004654564255445683,-881.1057853121454
I3,6,N2,6.774531253766888e-06,-0.004655340324256095,-881.1057853121454
I3,7,N2,6.774427285835652e-06,-0.004656212409333486,-881.1057853121454
I3,8,N2,6.774323158926299e-06,-0.004657134501395779,-881.1057853121454
I3,9,N2,6.774213696451042e-06,-0.004658057484135399,-881.1057853121454
I3,10,N2,6.774497777948903e-06,-0.0046590238696308395,-881.1057853121454
I3,11,N2,6.774779058065536e-06,-0.004659893333261485,-881.1057853121454
I3,12,N2,6.77506501401483e-06,-0.004660618640644493,-881.1057853121454
I3,13,N2,6.775351376990897e-06,-0.004661152646478794,-881.1057853121454
I3,14,N2,6.775639606904234e-06,-0.0046614558488283185,-881.1057853121454
I3,15,N2,6.775927738598703e-06,-0.004661499211643687,-881.1057853121454
I3,16,N2,6.776213890675426e-06,-0.004661270557247686,-881.1057853121454
I3,17,N2,6.776497791125795e-06,-0.0046607799101444905,-881.1057853121454
I3,18,N2,6.776396562147951e-06,-0.004659973828695404,-881.1057853121454
I3,19,N2,6.7762891604469084e-06,-0.004658996221560449,-881.1057853121454
I3,20,N2,6.775565747371001e-06,-0.0046577794665848,-881.1057853121454
I3,21,N2,6.775458102012225e-06,-0.004656682825831605,-881.1057853121454
I3,22,N2,6.77535345212428e-06,-0.004655638286699573,-881.1057853121454
I3,23,N2,6.775251274040882e-06,-0.004654716097742239,-881.1057853121454
I3,24,N2,6.775143987258281e-06,-0.004653976816413866,-881.1057853121454
I3,0,N3,6.775138707430503e-06,-0.004651623061645372,-881.1712165892282
I3,1,N3,6.775029055170313e-06,-0.00465380953414103,-881.1712165892282
I3,2,N3,6.774923125885317e-06,-0.004656177933907829,-881.1712165892282
I3,3,N3,6.774817091005243e-06,-0.004658582777840033,-881.1712165892282
I3,4,N3,6.774711032327483e-06,-0.004660882539691296,-881.1712165892282
I3,5,N3,6.774605101209332e-06,-0.004662943463695974,-881.1712165892282
I3,6,N3,6.774499232906783e-06,-0.004664643675054246,-881.1712165892282
I3,7,N3,6.7743908060380265e-06,-0.004665877562625073,-881.1712165892282
I3,8,N3,6.774282220297776e-06,-0.004666563708699766,-881.1712165892282
I3,9,N3,6.774168248920795e-06,-0.004666649110233005,-881.1712165892282
I3,10,N3,6.774450841539933e-06,-0.004666211335701729,-881.1712165892282
I3,11,N3,6.774738636047746e-06,-0.004665186812056403,-881.1712165892282
I3,12,N3,6.775031534927503e-06,-0.0046636438539622875,-881.1712165892282
I3,13,N3,6.775328221271602e-06,-0.004661687945942469,-881.1712165892282
I3,14,N3,6.7756298403109735e-06,-0.004659453434619511,-881.1712165892282
I3,15,N3,6.775957003539024e-06,-0.0046570959417843,-881.1712165892282
I3,16,N3,6.776246411093885e-06,-0.0046547578100269655,-881.1712165892282
I3,17,N3,6.776529112261027e-06,-0.0046526003922651785,-881.1712165892282
I3,18,N3,6.776423446579322e-06,-0.004650681679724566,-881.1712165892282
I3,19,N3,6.77631154452469e-06,-0.004649218871341788,-881.1712165892282
I3,20,N3,6.775578339461269e-06,-0.004648175480762878,-881.1712165892282
I3,21,N3,6.775466218785727e-06,-0.004647898613291135,-881.1712165892282
I3,22,N3,6.775357163298284e-06,-0.004648257181838491,-881.1712165892282
I3,23,N3,6.775250486338434e-06,-0.004649210470608798,-881.1712165892282
I3,24,N3,6.775138707430503e-06,-0.004650674627385612,-881.1712165892282
I3,0,N4,6.775845912708882e-06,-0.004654169833502473,-749.2404999103056
I3,1,N4,6.775969769888434e-06,-0.004652036194376703,-749.2404999103056
I3,2,N4,6.776096309490458e-06,-0.0046502314790108495,-749.2404999103056
I3,3,N4,6.776222773399268e-06,-0.00464883690576018,-749.2404999103056
I3,4,N4,6.776349213053766e-06,-0.00464791988002439,-749.2404999103056
I3,5,N4,6.776475745026699e-06,-0.004647536267135255,-749.2404999103056
I3,6,N4,6.776602486154999e-06,-0.004647729515999428,-749.2404999103056
I3,7,N4,6.776727210231492e-06,-0.0046485247181065744,-749.2404999103056
I3,8,N4,6.776851805103596e-06,-0.004649920481122966,-749.2404999103056
I3,9,N4,6.772068814470087e-06,-0.0046507569833198715,-749.2404999103056
I3,10,N4,6.772486996914777e-06,-0.004653246084294142,-749.2404999103056
I3,11,N4,6.772895209675694e-06,-0.004656054615494176,-749.2404999103056
I3,12,N4,6.773316242254113e-06,-0.004658992974467361,-749.2404999103056
I3,13,N4,6.773729286699324e-06,-0.004661831971606659,-749.2404999103056
I3,14,N4,6.774156428134393e-06,-0.004664350119543162,-749.2404999103056
I3,15,N4,6.774572549725642e-06,-0.004666341416011138,-749.2404999103056
I3,16,N4,6.7749875224136415e-06,-0.004667658403904154,-749.2404999103056
I3,17,N4,6.775405298003617e-06,-0.0046682186109235635,-749.2404999103056
I3,18,N4,6.775531861695443e-06,-0.004667942873133565,-749.2404999103056
I3,19,N4,6.775654105925302e-06,-0.004666952438435252,-749.2404999103056
I3,20,N4,6.775351221104668e-06,-0.004665257753387795,-749.2404999103056
I3,21,N4,6.775473268930617e-06,-0.004663194187898239,-749.2404999103056
I3,22,N4,6.775597557278656e-06,-0.004660818906786591,-749.2404999103056
I3,23,N4,6.7757235765113955e-06,-0.004658294767889992,-749.2404999103056
I3,24,N4,6.775845912708882e-06,-0.004655779754755562,-749.2404999103056
I3,0,N5,6.7751374678892146e-06,-0.004653811757984951,-869.5378567419089
I3,1,N5,6.775031994808928e-06,-0.004652295467153086,-869.5378567419089
I3,2,N5,6.774930224105921e-06,-0.00465108298807475,-869.5378567419089
I3,3,N5,6.774828346952023e-06,-0.004650221713598153,-869.5378567419089
I3,4,N5,6.774726360997742e-06,-0.0046497462354578275,-869.5378567419089
I3,5,N5,6.774624574519783e-06,-0.004649681035633507,-869.5378567419089
I3,6,N5,6.774522858912201e-06,-0.004650040833891647,-869.5378567419089
I3,7,N5,6.774418597775525e-06,-0.0046508271888689836,-869.5378567419089
I3,8,N5,6.774314158998769e-06,-0.004652024150130788,-869.5378567419089
I3,9,N5,6.774204470321618e-06,-0.004653587670160996,-869.5378567419089
I3,10,N5,6.7744893937870106e-06,-0.004655533003493798,-869.5378567419089
I3,11,N5,6.774765121322367e-06,-0.004657655278979729,-869.5378567419089
I3,12,N5,6.775051851668743e-06,-0.004659814731617021,-869.5378567419089
I3,13,N5,6.775347051237427e-06,-0.004661847825802937,-869.5378567419089
I3,14,N5,6.77564100844834e-06,-0.004663589114577654,-869.5378567419089
I3,15,N5,6.775925611355224e-06,-0.004664894384510685,-869.5378567419089
I3,16,N5,6.776208668716965e-06,-0.004665661415597715,-869.5378567419089
I3,17,N5,6.776493199697411e-06,-0.004665838155898132,-869.5378567419089
I3,18,N5,6.776391672159039e-06,-0.0046653393863001534,-869.5378567419089
I3,19,N5,6.776283958320078e-06,-0.004664309274838023,-869.5378567419089
I3,20,N5,6.775560436001352e-06,-0.0046627050259678265,-869.5378567419089
I3,21,N5,6.7754524825574645e-06,-0.004660930187979104,-869.5378567419089
I3,22,N5,6.775347569612624e-06,-0.004658972197651177,-869.5378567419089
I3,23,N5,6.775245083937872e-06,-0.004656963008798438,-869.5378567419089
I3,24,N5,6.7751374678892146e-06,-0.00465502659705952,-869.5378567419089
I3,0,N6,9.21527118986063,0.0,58.378946276734425
I3,1,N6,8.597759083603504,0.0,58.378946276734425
I3,2,N6,8.59775897682424,0.0,58.378946276734425
I3,3,N6,8.597758867891649,0.0,58.378946276734425
I3,4,N6,8.597758838123774,0.0,58.378946276734425
I3,5,N6,8.309030166556026,0.0,58.378946276734425
I3,6,N6,7.434905897122208,0.0,58.378946276734425
I3,7,N6,7.434905441400941,0.0,58.378946276734425
I3,8,N6,7.434905408551486,0.0,58.378946276734425
I3,9,N6,3.1552025579282034e-06,0.0,58.378946276734425
I3,10,N6,3.1429740113835527e-06,0.0,58.378946276734425
I3,11,N6,9.502467059885017,0.0,58.378946276734425
I3,12,N6,9.502467052527777,0.0,58.378946276734425
I3,13,N6,9.502467046150821,0.0,58.378946276734425
