sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh
1,I1,optimal,True,1.4942584000527859,,,18818.931031679527,0.0,187.18215270019837,88.28178280087349,0.0,547.1951724127086,262.3615093023898,92.65421297484545,266.68108699996395,42.02165168682728,133.5424482042424,0.0,0.0
1,I2,optimal,True,1.2849271999439225,,,17872.67774946567,0.0,187.1821523878655,86.21847844296788,0.0,547.1951717962459,254.6348246402817,92.65421297484545,266.68108699996395,42.02165168682728,133.5424482042424,0.0,0.0
1,I3,optimal,True,3.3338523000711575,,,125752.88665786227,0.0,186.8025086894019,98.61830842917577,0.0,547.1949914922182,301.16069258093756,92.65421297484545,266.68108699996395,42.02165168682728,133.5424482042424,0.0,0.0
1,I4,optimal,True,7.4198546999832615,,,183406.669441542,0.0,187.18215114808834,95.63084985530202,0.0,547.1949712783742,289.1584580951754,92.65421297484545,266.68108699996395,42.02165168682728,133.5424482042424,0.0,0.0
2,I1,optimal,True,3.7852114000124857,,,-3.1413877942073945e-05,88.28178280087349,1.0872919496483115e-06,26.484535310281952,262.3615093023898,2.8033397799228724e-06,78.70845396750221,42.021651500261555,133.5424481326229,29.41515605018309,93.47971369283601,0.0,0.0
2,I2,optimal,True,5.519586400012486,,,-4.114165235438415e-05,86.21847844296788,1.1940300259569658e-06,25.86554399012139,254.6348246402817,3.1712657815633543e-06,76.39044859611687,42.021651500261555,133.5424481326229,29.41515605018309,93.47971369283601,0.0,0.0
2,I3,optimal,True,6.856020399951376,,,126302.51725109086,98.61830842917577,1.7772647152470605e-07,29.585491955811,301.16069258093756,6.298116670389609e-07,90.3482065199712,42.021651500261555,133.5424481326229,29.41515605018309,93.47971369283601,0.0,0.0
2,I4,optimal,True,22.39591790002305,,,187091.76509035952,95.63084985530202,1.7888365650099966e-06,28.689256070063614,289.1584580951754,5.335351730739344e-06,86.74754074090646,42.021651500261555,133.5424481326229,29.41515605018309,93.47971369283601,0.0,0.0
3,I1,optimal,True,8.281055700033903,,,10095.701330327807,26.484535310281952,103.0418583581096,71.05115998960993,78.70845396750221,293.70898472928127,207.3128399707806,47.88539482936541,146.83693538560001,33.51977638055579,102.78585476992001,0.0,0.0
3,I2,optimal,True,15.425804700003937,,,9510.231230567342,25.86554399012139,102.42286684134045,69.63314818185778,76.39044859611687,291.3910181995,203.51574696169368,47.88539482936541,146.83693538560001,33.51977638055579,102.78585476992001,0.0,0.0
